,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280527008437,1,13,GPS_L1,1280527008356316828,13805372.881,-6941889.741,21470275.825,516.774,2705.431,549.464,9768.543,0.001,24267420.127,6.296,0.0,5.556,10.918,24277172.196,G13,1280527009437,-2710704.5177439842,-4269471.895593594,3873376.2362304283,-3937.416795877091
1,2020-08-03-US-MTV-1,Pixel4,1280527008437,1,15,GPS_L1,1280527008363830246,7653153.349,-17059815.751,18399974.75,1155.528,2145.96,1520.575,-63869.511,-0.0,22014954.076,5.096,0.0,3.945,4.264,21951076.356000002,G15,1280527009437,-2710704.5177439842,-4269471.895593594,3873376.2362304283,-3937.416795877091
2,2020-08-03-US-MTV-1,Pixel4,1280527008437,1,21,GPS_L1,1280527008361538634,-18100593.629,-322655.304,20107907.943,1414.246,-1944.009,1320.623,9435.899,0.003,22701962.071,2.998,0.0,3.939,4.162,22711389.869,G21,1280527009437,-2710704.5177439842,-4269471.895593594,3873376.2362304283,-3937.416795877091
3,2020-08-03-US-MTV-1,Pixel4,1280527008437,1,29,GPS_L1,1280527008359369908,-2925276.082,-25981468.212,-4596782.504,327.428,516.402,-3161.472,-49425.35,-0.003,23352129.769,7.195,0.0,5.637,6.224,23302692.558000002,G29,1280527009437,-2710704.5177439842,-4269471.895593594,3873376.2362304283,-3937.416795877091
4,2020-08-03-US-MTV-1,Pixel4,1280527008437,1,27,GPS_L1,1280527008360515897,-14296378.091,3766539.462,21922811.482,-839.437,-2685.291,-53.139,-108628.952,-0.003,23008570.91,3.598,0.0,4.624,5.471,22899931.862999998,G27,1280527009437,-2710704.5177439842,-4269471.895593594,3873376.2362304283,-3937.416795877091
5,2020-08-03-US-MTV-1,Pixel4,1280527008437,1,10,GPS_L1,1280527008365296968,-21983218.202,-11767712.709,9584408.131,1214.166,53.879,2853.397,-125287.101,-0.003,21575241.883,3.298,0.0,3.332,3.258,21449948.192,G10,1280527009437,-2710704.5177439842,-4269471.895593594,3873376.2362304283,-3937.416795877091
6,2020-08-03-US-MTV-1,Pixel4,1280527008437,1,16,GPS_L1,1280527008359598365,-22932705.582,2035696.733,13410710.733,-1585.894,-680.491,-2524.024,-57293.715,-0.001,23283640.083,3.298,0.0,5.019,5.749,23226335.599999998,G16,1280527009437,-2710704.5177439842,-4269471.895593594,3873376.2362304283,-3937.416795877091
7,2020-08-03-US-MTV-1,Pixel4,1280527008437,1,20,GPS_L1,1280527008370093938,-12686911.729,-14627252.966,18199801.7,2333.949,30.846,1621.254,158037.762,0.0,20137146.455,2.998,0.0,2.656,2.585,20295178.975999996,G20,1280527009437,-2710704.5177439842,-4269471.895593594,3873376.2362304283,-3937.416795877091
8,2020-08-03-US-MTV-1,Pixel4,1280527008437,1,18,GPS_L1,1280527008368217684,-1711079.862,-17764070.283,19646535.039,1829.636,-1704.44,-1384.22,78513.705,0.003,20699633.254,2.099,0.0,2.869,2.889,20778141.201,G18,1280527009437,-2710704.5177439842,-4269471.895593594,3873376.2362304283,-3937.416795877091
9,2020-08-03-US-MTV-1,Pixel4,1280527008437,1,26,GPS_L1,1280527008358121665,-26253928.385,-4763000.731,375811.405,7.848,-313.363,-3127.065,76460.422,0.002,23726343.606,4.197,0.0,6.058,7.307,23802790.663,G26,1280527009437,-2710704.5177439842,-4269471.895593594,3873376.2362304283,-3937.416795877091
10,2020-08-03-US-MTV-1,Pixel4,1280527008437,1,32,GPS_L1,1280527008353258271,-15705491.641,-15775823.967,-14515239.785,-356.243,-1830.669,2346.164,98126.296,0.002,25184352.447,4.797,0.0,9.341,28.078,25282441.324,G32,1280527009437,-2710704.5177439842,-4269471.895593594,3873376.2362304283,-3937.416795877091
0,2020-08-03-US-MTV-1,Pixel4,1280527009437,1,13,GPS_L1,1280527009356315318,13805889.74,-6939184.296,21470825.056,516.945,2705.468,549.001,9768.544,0.001,24267872.813,4.797,0.0,5.556,10.921,24277624.88,G13,1280527010437,-2710725.407584023,-4269457.205874413,3873378.404131209,-3940.1008920522595
1,2020-08-03-US-MTV-1,Pixel4,1280527009437,1,15,GPS_L1,1280527009363829186,7654308.969,-17057669.734,18401495.12,1155.713,2146.077,1520.169,-63869.511,-0.0,22015271.856,5.696,0.0,3.946,4.265,21951394.134,G15,1280527010437,-2710725.407584023,-4269457.205874413,3873378.404131209,-3940.1008920522595
2,2020-08-03-US-MTV-1,Pixel4,1280527009437,1,21,GPS_L1,1280527009361539870,-18099179.389,-324599.417,20109228.366,1414.231,-1944.21,1320.219,9435.902,0.003,22701591.527,2.698,0.0,3.938,4.162,22711019.328999996,G21,1280527010437,-2710725.407584023,-4269457.205874413,3873378.404131209,-3940.1008920522595
3,2020-08-03-US-MTV-1,Pixel4,1280527009437,1,29,GPS_L1,1280527009359367643,-2924948.593,-25980951.627,-4599943.92,327.55,516.77,-3161.374,-49425.353,-0.003,23352808.799,7.195,0.0,5.638,6.226,23303371.582,G29,1280527010437,-2710725.407584023,-4269457.205874413,3873378.404131209,-3940.1008920522595
4,2020-08-03-US-MTV-1,Pixel4,1280527009437,1,27,GPS_L1,1280527009360517796,-14297217.61,3763854.197,21922758.106,-839.597,-2685.23,-53.612,-108628.955,-0.003,23008001.604,2.998,0.0,4.623,5.469,22899362.557,G27,1280527010437,-2710725.407584023,-4269457.205874413,3873378.404131209,-3940.1008920522595
5,2020-08-03-US-MTV-1,Pixel4,1280527009437,1,10,GPS_L1,1280527009365298186,-21982003.858,-11767658.827,9587261.432,1214.517,53.885,2853.197,-125287.103,-0.003,21574876.736,2.698,0.0,3.332,3.258,21449583.043,G10,1280527010437,-2710725.407584023,-4269457.205874413,3873378.404131209,-3940.1008920522595
6,2020-08-03-US-MTV-1,Pixel4,1280527009437,1,16,GPS_L1,1280527009359597906,-22934291.344,2035016.342,13408186.569,-1585.632,-680.292,-2524.307,-57293.716,-0.001,23283777.688,3.598,0.0,5.019,5.75,23226473.203,G16,1280527010437,-2710725.407584023,-4269457.205874413,3873378.404131209,-3940.1008920522595
7,2020-08-03-US-MTV-1,Pixel4,1280527009437,1,20,GPS_L1,1280527009370093999,-12684577.677,-14627222.175,18201422.761,2334.155,30.738,1620.868,158037.762,0.0,20137128.168,2.698,0.0,2.656,2.585,20295160.689,G20,1280527010437,-2710725.407584023,-4269457.205874413,3873378.404131209,-3940.1008920522595
8,2020-08-03-US-MTV-1,Pixel4,1280527009437,1,18,GPS_L1,1280527009368217181,-1709250.339,-17765774.713,19645150.61,1829.414,-1704.422,-1384.639,78513.707,0.003,20699784.05,2.099,0.0,2.869,2.889,20778291.999,G18,1280527010437,-2710725.407584023,-4269457.205874413,3873378.404131209,-3940.1008920522595
9,2020-08-03-US-MTV-1,Pixel4,1280527009437,1,26,GPS_L1,1280527009358120238,-26253920.353,-4763314.056,372684.341,8.214,-313.29,-3127.072,76460.425,0.002,23726771.41,5.696,0.0,6.059,7.308,23803218.468000002,G26,1280527010437,-2710725.407584023,-4269457.205874413,3873378.404131209,-3940.1008920522595
10,2020-08-03-US-MTV-1,Pixel4,1280527009437,1,32,GPS_L1,1280527009353260576,-15705847.893,-15777654.488,-14512893.461,-356.26,-1830.366,2346.473,98126.297,0.002,25183661.426,5.696,0.0,9.339,28.046,25281750.337999996,G32,1280527010437,-2710725.407584023,-4269457.205874413,3873378.404131209,-3940.1008920522595
