,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280525568437,1,13,GPS_L1,1280525568358151457,13237357.895,-10765078.219,20207236.464,274.329,2581.124,1198.3,9767.674,0.001,23717412.189,2.698,0.0,5.261,7.864,23727166.737999998,G13,1280525569437,-2692617.358012182,-4297409.709986427,3855153.821127413,-116.3025338782973
1,2020-08-03-US-MTV-1,Pixel4,1280525568437,1,15,GPS_L1,1280525568364886491,6179576.509,-19997293.161,15807254.691,893.366,1912.79,2066.722,-63868.819,-0.0,21698299.792,2.099,0.0,3.733,3.888,21634423.352,G15,1280525569437,-2692617.358012182,-4297409.709986427,3855153.821127413,-116.3025338782973
2,2020-08-03-US-MTV-1,Pixel4,1280525568437,1,21,GPS_L1,1280525568359688649,-20126153.843,2254270.255,17799993.12,1379.681,-1626.977,1874.568,9431.656,0.003,23256573.621,1.799,0.0,4.563,5.149,23265995.564999998,G21,1280525569437,-2692617.358012182,-4297409.709986427,3855153.821127413,-116.3025338782973
3,2020-08-03-US-MTV-1,Pixel4,1280525568437,1,29,GPS_L1,1280525568362466691,-3295154.817,-26333069.567,23486.727,204.152,-33.868,-3231.933,-49421.615,-0.003,22423737.581,4.797,0.0,4.431,4.438,22374307.097,G29,1280525569437,-2692617.358012182,-4297409.709986427,3855153.821127413,-116.3025338782973
4,2020-08-03-US-MTV-1,Pixel4,1280525568437,1,27,GPS_L1,1280525568357514186,-13261473.383,7662831.951,21509852.807,-593.579,-2702.225,625.018,-108624.132,-0.003,23908461.229,2.998,0.0,5.482,8.357,23799823.257999998,G27,1280525569437,-2692617.358012182,-4297409.709986427,3855153.821127413,-116.3025338782973
5,2020-08-03-US-MTV-1,Pixel4,1280525568437,1,10,GPS_L1,1280525568363329469,-23361421.715,-11812431.963,5298047.347,697.015,-10.103,3078.358,-125283.401,-0.003,22165083.244,3.298,0.0,3.862,3.81,22039792.171,G10,1280525569437,-2692617.358012182,-4297409.709986427,3855153.821127413,-116.3025338782973
6,2020-08-03-US-MTV-1,Pixel4,1280525568437,1,16,GPS_L1,1280525568359841442,-20404421.772,3233707.749,16726129.327,-1905.915,-989.987,-2063.344,-57291.881,-0.001,23210767.432,2.698,0.0,4.864,5.716,23153464.971,G16,1280525569437,-2692617.358012182,-4297409.709986427,3855153.821127413,-116.3025338782973
7,2020-08-03-US-MTV-1,Pixel4,1280525568437,1,20,GPS_L1,1280525568369687020,-15809237.789,-14766667.687,15483325.986,1986.741,150.325,2137.509,158037.658,0.0,20259137.403,3.598,0.0,2.703,2.636,20417169.722,G20,1280525569437,-2692617.358012182,-4297409.709986427,3855153.821127413,-116.3025338782973
8,2020-08-03-US-MTV-1,Pixel4,1280525568437,1,18,GPS_L1,1280525568368713403,-4559671.707,-15320597.004,21192570.847,2114.59,-1669.858,-755.178,78510.068,0.003,20551020.437,1.499,0.0,2.772,2.791,20629524.941999998,G18,1280525569437,-2692617.358012182,-4297409.709986427,3855153.821127413,-116.3025338782973
9,2020-08-03-US-MTV-1,Pixel4,1280525568437,1,26,GPS_L1,1280525568360059114,-25893700.829,-4212111.666,4838036.878,-501.529,-467.571,-3047.969,76456.874,0.002,23145511.008,3.598,0.0,5.149,5.678,23221957.055000003,G26,1280525569437,-2692617.358012182,-4297409.709986427,3855153.821127413,-116.3025338782973
0,2020-08-03-US-MTV-1,Pixel4,1280525569437,1,13,GPS_L1,1280525569358150435,13237632.306,-10762497.029,20208434.545,274.491,2581.259,1197.865,9767.674,0.001,23717718.577,2.998,0.0,5.261,7.865,23727473.125,G13,1280525570437,-2692617.358012182,-4297409.709986427,3855153.821127413,-112.89859420512649
1,2020-08-03-US-MTV-1,Pixel4,1280525569437,1,15,GPS_L1,1280525569364886077,6180469.963,-19995380.269,15809321.237,893.542,1912.995,2066.372,-63868.82,-0.0,21698423.906,2.099,0.0,3.733,3.888,21634547.465,G15,1280525570437,-2692617.358012182,-4297409.709986427,3855153.821127413,-112.89859420512649
2,2020-08-03-US-MTV-1,Pixel4,1280525569437,1,21,GPS_L1,1280525569359689883,-20124774.128,2252643.157,17801867.509,1379.746,-1627.213,1874.206,9431.659,0.003,23256203.677,1.799,0.0,4.562,5.148,23265625.626000006,G21,1280525570437,-2692617.358012182,-4297409.709986427,3855153.821127413,-112.89859420512649
3,2020-08-03-US-MTV-1,Pixel4,1280525569437,1,29,GPS_L1,1280525569362464745,-3294950.641,-26333103.239,20254.8,204.2,-33.476,-3231.933,-49421.617,-0.003,22424320.978,5.096,0.0,4.432,4.439,22374890.490000002,G29,1280525570437,-2692617.358012182,-4297409.709986427,3855153.821127413,-112.89859420512649
4,2020-08-03-US-MTV-1,Pixel4,1280525569437,1,27,GPS_L1,1280525569357516291,-13262067.052,7660129.702,21510477.593,-593.757,-2702.263,624.552,-108624.136,-0.003,23907830.165,2.998,0.0,5.482,8.354,23799192.193,G27,1280525570437,-2692617.358012182,-4297409.709986427,3855153.821127413,-112.89859420512649
5,2020-08-03-US-MTV-1,Pixel4,1280525569437,1,10,GPS_L1,1280525569363330968,-23360724.516,-11812442.025,5301125.654,697.378,-10.02,3078.247,-125283.404,-0.003,22164633.855,3.298,0.0,3.862,3.809,22039342.78,G10,1280525570437,-2692617.358012182,-4297409.709986427,3855153.821127413,-112.89859420512649
6,2020-08-03-US-MTV-1,Pixel4,1280525569437,1,16,GPS_L1,1280525569359841473,-20406327.596,3232717.876,16724065.806,-1905.735,-989.76,-2063.699,-57291.883,-0.001,23210758.138,2.698,0.0,4.864,5.716,23153455.675,G16,1280525570437,-2692617.358012182,-4297409.709986427,3855153.821127413,-112.89859420512649
7,2020-08-03-US-MTV-1,Pixel4,1280525569437,1,20,GPS_L1,1280525569369687463,-15807250.91,-14766517.39,15485463.332,1987.014,150.269,2137.181,158037.658,0.0,20259004.595,3.298,0.0,2.703,2.636,20417036.913999997,G20,1280525570437,-2692617.358012182,-4297409.709986427,3855153.821127413,-112.89859420512649
8,2020-08-03-US-MTV-1,Pixel4,1280525569437,1,18,GPS_L1,1280525569368713177,-4557557.203,-15322266.894,21191815.444,2114.42,-1669.922,-755.629,78510.07,0.003,20551088.19,1.499,0.0,2.772,2.791,20629592.697,G18,1280525570437,-2692617.358012182,-4297409.709986427,3855153.821127413,-112.89859420512649
9,2020-08-03-US-MTV-1,Pixel4,1280525569437,1,26,GPS_L1,1280525569360057892,-25894202.188,-4212579.167,4834988.861,-501.191,-467.432,-3048.071,76456.876,0.002,23145877.354,2.998,0.0,5.15,5.679,23222323.400999997,G26,1280525570437,-2692617.358012182,-4297409.709986427,3855153.821127413,-112.89859420512649
