,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280525538437,1,13,GPS_L1,1280525538358181920,13229200.684,-10842450.977,20171091.684,269.487,2577.055,1211.351,9767.656,0.001,23708279.611,3.897,0.0,5.255,7.827,23718034.185000002,G13,1280525539437,-2692617.358012182,-4297409.709986427,3855153.821127413,-105.05755659272745
1,2020-08-03-US-MTV-1,Pixel4,1280525538437,1,15,GPS_L1,1280525538364898213,6152854.342,-20054584.291,15745096.13,888.113,1906.611,2077.178,-63868.805,-0.0,21694785.624,2.398,0.0,3.731,3.884,21630909.204000004,G15,1280525539437,-2692617.358012182,-4297409.709986427,3855153.821127413,-105.05755659272745
2,2020-08-03-US-MTV-1,Pixel4,1280525538437,1,21,GPS_L1,1280525538359651697,-20167514.845,2302973.808,17743593.297,1377.707,-1619.919,1885.412,9431.573,0.003,23267651.552,2.698,0.0,4.576,5.174,23277073.375,G21,1280525539437,-2692617.358012182,-4297409.709986427,3855153.821127413,-105.05755659272745
3,2020-08-03-US-MTV-1,Pixel4,1280525538437,1,29,GPS_L1,1280525538362524791,-3301258.095,-26331877.198,120443.98,202.742,-45.626,-3231.887,-49421.536,-0.003,22406319.64,11.992,0.0,4.41,4.414,22356889.28,G29,1280525539437,-2692617.358012182,-4297409.709986427,3855153.821127413,-105.05755659272745
4,2020-08-03-US-MTV-1,Pixel4,1280525538437,1,27,GPS_L1,1280525538357450960,-13243745.897,7743881.203,21490892.737,-588.25,-2701.037,638.982,-108624.03,-0.003,23927415.907,2.998,0.0,5.5,8.449,23818777.928,G27,1280525539437,-2692617.358012182,-4297409.709986427,3855153.821127413,-105.05755659272745
5,2020-08-03-US-MTV-1,Pixel4,1280525538437,1,10,GPS_L1,1280525538363284415,-23382168.844,-11812091.439,5205646.862,686.123,-12.607,3081.655,-125283.324,-0.003,22178590.093,3.598,0.0,3.875,3.825,22053299.069,G10,1280525539437,-2692617.358012182,-4297409.709986427,3855153.821127413,-105.05755659272745
6,2020-08-03-US-MTV-1,Pixel4,1280525538437,1,16,GPS_L1,1280525538359840081,-20347163.553,3263509.323,16787869.686,-1911.291,-996.787,-2052.673,-57291.84,-0.001,23211175.45,4.197,0.0,4.862,5.72,23153873.028,G16,1280525539437,-2692617.358012182,-4297409.709986427,3855153.821127413,-105.05755659272745
7,2020-08-03-US-MTV-1,Pixel4,1280525538437,1,20,GPS_L1,1280525538369673247,-15868717.254,-14771202.278,15419053.368,1978.548,151.976,2147.324,158037.654,0.0,20263266.444,4.797,0.0,2.704,2.638,20421298.755999997,G20,1280525539437,-2692617.358012182,-4297409.709986427,3855153.821127413,-105.05755659272745
8,2020-08-03-US-MTV-1,Pixel4,1280525538437,1,18,GPS_L1,1280525538368719909,-4623185.976,-15270530.041,21215022.892,2119.69,-1667.932,-741.622,78509.992,0.003,20549069.987,1.499,0.0,2.77,2.79,20627574.419,G18,1280525539437,-2692617.358012182,-4297409.709986427,3855153.821127413,-105.05755659272745
9,2020-08-03-US-MTV-1,Pixel4,1280525538437,1,26,GPS_L1,1280525538360095997,-25878503.085,-4198021.745,4929429.835,-511.652,-471.765,-3044.892,76456.8,0.002,23134453.763,4.797,0.0,5.133,5.654,23210899.776,G26,1280525539437,-2692617.358012182,-4297409.709986427,3855153.821127413,-105.05755659272745
