,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280526578437,1,13,GPS_L1,1280526578356923677,13598964.958,-8100874.88,21191431.769,443.262,2683.087,747.066,9768.28,0.001,24085491.373,2.698,0.0,5.471,9.672,24095244.51,G13,1280526579437,-2705117.166661717,-4279236.88694216,3866524.375140357,39.468762608397434
1,2020-08-03-US-MTV-1,Pixel4,1280526578437,1,15,GPS_L1,1280526578364225566,7173362.934,-17970890.103,17709019.464,1076.072,2089.664,1692.09,-63869.307,-0.0,21896440.122,2.998,0.0,3.863,4.114,21832562.838,G15,1280526579437,-2705117.166661717,-4279236.88694216,3866524.375140357,39.468762608397434
2,2020-08-03-US-MTV-1,Pixel4,1280526578437,1,21,GPS_L1,1280526578360981229,-18709453.973,494246.361,19502956.937,1416.0,-1854.641,1492.309,9434.581,0.003,22869067.886,3.598,0.0,4.116,4.413,22878493.938,G21,1280526579437,-2705117.166661717,-4279236.88694216,3866524.375140357,39.468762608397434
3,2020-08-03-US-MTV-1,Pixel4,1280526578437,1,29,GPS_L1,1280526578360332997,-3055431.863,-26169194.908,-3229190.253,279.474,356.018,-3197.349,-49424.24,-0.003,23063402.95,3.298,0.0,5.234,5.536,23013967.94,G29,1280526579437,-2705117.166661717,-4279236.88694216,3866524.375140357,39.468762608397434
4,2020-08-03-US-MTV-1,Pixel4,1280526578437,1,27,GPS_L1,1280526578359642186,-13950433.072,4925985.138,21901945.998,-769.02,-2705.374,150.201,-108627.534,-0.003,23270502.878,2.998,0.0,4.873,6.09,23161864.380999997,G27,1280526579437,-2705117.166661717,-4279236.88694216,3866524.375140357,39.468762608397434
5,2020-08-03-US-MTV-1,Pixel4,1280526578437,1,10,GPS_L1,1280526578364749114,-22472672.902,-11789594.676,8339710.219,1061.892,46.28,2934.024,-125285.998,-0.003,21739484.38,2.398,0.0,3.47,3.394,21614191.518,G10,1280526579437,-2705117.166661717,-4279236.88694216,3866524.375140357,39.468762608397434
6,2020-08-03-US-MTV-1,Pixel4,1280526578437,1,16,GPS_L1,1280526578359743704,-22227240.058,2347070.737,14469194.329,-1693.695,-768.53,-2397.512,-57293.203,-0.001,23240068.547,3.897,0.0,4.947,5.683,23182764.713999998,G16,1280526579437,-2705117.166661717,-4279236.88694216,3866524.375140357,39.468762608397434
7,2020-08-03-US-MTV-1,Pixel4,1280526578437,1,20,GPS_L1,1280526578370020886,-13670739.424,-14650045.434,17467398.675,2240.437,74.186,1784.13,158037.748,0.0,20159046.894,2.998,0.0,2.665,2.59,20317079.387000002,G20,1280526579437,-2705117.166661717,-4279236.88694216,3866524.375140357,39.468762608397434
8,2020-08-03-US-MTV-1,Pixel4,1280526578437,1,18,GPS_L1,1280526578368397337,-2517902.193,-17030344.282,20202652.064,1922.125,-1706.43,-1201.525,78512.62,0.003,20645774.64,1.799,0.0,2.834,2.851,20724281.575000003,G18,1280526579437,-2705117.166661717,-4279236.88694216,3866524.375140357,39.468762608397434
9,2020-08-03-US-MTV-1,Pixel4,1280526578437,1,26,GPS_L1,1280526578358734928,-26223672.258,-4620827.174,1718849.285,-148.174,-349.383,-3117.612,76459.358,0.002,23542491.984,3.598,0.0,5.756,6.694,23618938.892,G26,1280526579437,-2705117.166661717,-4279236.88694216,3866524.375140357,39.468762608397434
