,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280526708437,1,13,GPS_L1,1280526708356745936,13658032.889,-7751535.342,21284687.56,465.481,2691.182,687.598,9768.359,0.001,24138776.784,4.797,0.0,5.496,10.004,24148529.643000003,G13,1280526709437,-2706466.6933178673,-4276004.920516435,3869137.6492944825,-503.43730369401715
1,2020-08-03-US-MTV-1,Pixel4,1280526708437,1,15,GPS_L1,1280526708364112693,7314812.136,-17698036.804,17925672.059,1100.077,2107.907,1640.928,-63869.369,-0.0,21930278.596,2.998,0.0,3.885,4.155,21866401.187,G15,1280526709437,-2706466.6933178673,-4276004.920516435,3869137.6492944825,-503.43730369401715
2,2020-08-03-US-MTV-1,Pixel4,1280526708437,1,21,GPS_L1,1280526708361149137,-18525329.781,251345.415,19693621.168,1416.523,-1882.214,1440.909,9434.975,0.003,22818730.334,1.799,0.0,4.061,4.333,22828156.915,G21,1280526709437,-2706466.6933178673,-4276004.920516435,3869137.6492944825,-503.43730369401715
3,2020-08-03-US-MTV-1,Pixel4,1280526708437,1,29,GPS_L1,1280526708360041599,-3018230.054,-26119727.43,-3644238.029,293.003,404.96,-3187.824,-49424.576,-0.003,23150761.873,5.096,0.0,5.352,5.728,23101326.216999996,G29,1280526709437,-2706466.6933178673,-4276004.920516435,3869137.6492944825,-503.43730369401715
4,2020-08-03-US-MTV-1,Pixel4,1280526708437,1,27,GPS_L1,1280526708359909279,-14051816.517,4574581.632,21917476.276,-790.672,-2700.63,88.724,-108627.965,-0.003,23190430.411,1.799,0.0,4.795,5.886,23081791.764999997,G27,1280526709437,-2706466.6933178673,-4276004.920516435,3869137.6492944825,-503.43730369401715
5,2020-08-03-US-MTV-1,Pixel4,1280526708437,1,10,GPS_L1,1280526708364916048,-22331612.955,-11783352.654,8719637.385,1108.219,49.602,2910.83,-125286.332,-0.003,21689438.826,2.099,0.0,3.426,3.351,21564145.717000004,G10,1280526709437,-2706466.6933178673,-4276004.920516435,3869137.6492944825,-503.43730369401715
6,2020-08-03-US-MTV-1,Pixel4,1280526708437,1,16,GPS_L1,1280526708359705308,-22445379.936,2248927.468,14154954.671,-1662.151,-741.434,-2436.797,-57293.361,-0.001,23251579.378,3.298,0.0,4.966,5.698,23194275.353,G16,1280526709437,-2706466.6933178673,-4276004.920516435,3869137.6492944825,-503.43730369401715
7,2020-08-03-US-MTV-1,Pixel4,1280526708437,1,20,GPS_L1,1280526708370046121,-13377572.196,-14641206.294,17696189.112,2269.688,61.709,1735.615,158037.753,0.0,20151481.631,2.698,0.0,2.661,2.588,20309514.135,G20,1280526709437,-2706466.6933178673,-4276004.920516435,3869137.6492944825,-503.43730369401715
8,2020-08-03-US-MTV-1,Pixel4,1280526708437,1,18,GPS_L1,1280526708368345589,-2269800.307,-17252225.939,20042824.406,1894.742,-1706.972,-1257.289,78512.948,0.003,20661288.3,5.096,0.0,2.844,2.862,20739795.542,G18,1280526709437,-2706466.6933178673,-4276004.920516435,3869137.6492944825,-503.43730369401715
9,2020-08-03-US-MTV-1,Pixel4,1280526708437,1,26,GPS_L1,1280526708358549554,-26239888.482,-4665469.965,1313279.488,-101.266,-337.563,-3121.748,76459.679,0.002,23598065.711,2.998,0.0,5.845,6.866,23674512.679,G26,1280526709437,-2706466.6933178673,-4276004.920516435,3869137.6492944825,-503.43730369401715
