,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280527342437,1,13,GPS_L1,1280527342355791148,13987475.898,-6036631.294,21627942.252,573.573,2714.007,394.466,9768.751,0.001,24425015.026,4.197,0.0,5.623,12.235,24434765.919,G13,1280527343437,-2711691.5287157367,-4269233.46395334,3872964.6792437294,-3397.6374254596085
1,2020-08-03-US-MTV-1,Pixel4,1280527342437,1,15,GPS_L1,1280527342363467286,8049382.916,-16336912.037,18884982.927,1217.029,2181.628,1383.082,-63869.665,-0.0,22123766.747,8.094,0.0,4.023,4.406,22059888.653000005,G15,1280527343437,-2711691.5287157367,-4269233.46395334,3872964.6792437294,-3397.6374254596085
2,2020-08-03-US-MTV-1,Pixel4,1280527342437,1,21,GPS_L1,1280527342361928053,-17629427.875,-982995.822,20526280.852,1406.141,-2009.513,1184.181,9436.95,0.003,22585217.191,3.598,0.0,3.817,3.997,22594646.326999996,G21,1280527343437,-2711691.5287157367,-4269233.46395334,3872964.6792437294,-3397.6374254596085
3,2020-08-03-US-MTV-1,Pixel4,1280527342437,1,29,GPS_L1,1280527342358618885,-2808808.095,-25788651.339,-5646830.642,370.864,637.66,-3125.011,-49426.449,-0.003,23577280.8,9.294,0.0,5.966,6.872,23527841.513,G29,1280527343437,-2711691.5287157367,-4269233.46395334,3872964.6792437294,-3397.6374254596085
4,2020-08-03-US-MTV-1,Pixel4,1280527342437,1,27,GPS_L1,1280527342361126262,-14585506.519,2873482.225,21878721.384,-891.427,-2661.115,-210.792,-108630.04,-0.003,22825588.086,4.797,0.0,4.452,5.096,22716948.498,G27,1280527343437,-2711691.5287157367,-4269233.46395334,3872964.6792437294,-3397.6374254596085
5,2020-08-03-US-MTV-1,Pixel4,1280527342437,1,10,GPS_L1,1280527342365673805,-21558246.558,-11749680.909,10525894.702,1330.194,53.138,2783.145,-125287.956,-0.003,21462268.992,8.094,0.0,3.241,3.168,21336974.626999997,G10,1280527343437,-2711691.5287157367,-4269233.46395334,3872964.6792437294,-3397.6374254596085
6,2020-08-03-US-MTV-1,Pixel4,1280527342437,1,16,GPS_L1,1280527342359400955,-23447458.917,1819349.662,12552262.316,-1495.528,-615.543,-2615.357,-57294.093,-0.001,23342822.112,3.897,0.0,5.104,5.853,23285517.062000003,G16,1280527343437,-2711691.5287157367,-4269233.46395334,3872964.6792437294,-3397.6374254596085
7,2020-08-03-US-MTV-1,Pixel4,1280527342437,1,20,GPS_L1,1280527342370098452,-11896183.175,-14623127.473,18719520.173,2399.957,-6.667,1490.201,158037.763,-0.0,20135793.192,11.992,0.0,2.655,2.587,20293825.713,G20,1280527343437,-2711691.5287157367,-4269233.46395334,3872964.6792437294,-3397.6374254596085
8,2020-08-03-US-MTV-1,Pixel4,1280527342437,1,18,GPS_L1,1280527342368043654,-1112480.467,-18332014.453,19161031.607,1754.336,-1695.306,-1522.412,78514.516,0.003,20751806.135,3.897,0.0,2.903,2.924,20830314.824,G18,1280527343437,-2711691.5287157367,-4269233.46395334,3872964.6792437294,-3397.6374254596085
9,2020-08-03-US-MTV-1,Pixel4,1280527342437,1,26,GPS_L1,1280527342357605113,-26230865.173,-4863869.337,-668658.738,130.408,-291.549,-3126.037,76461.251,0.002,23881202.0,3.598,0.0,6.319,7.898,23957649.034,G26,1280527343437,-2711691.5287157367,-4269233.46395334,3872964.6792437294,-3397.6374254596085
