,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280527211437,1,13,GPS_L1,1280527211355999983,13913791.492,-6392018.143,21572275.331,551.363,2711.559,455.387,9768.669,0.001,24362407.868,4.197,0.0,5.598,11.677,24372159.262,G13,1280527212437,-2711645.0350157367,-4269286.29916359,3872932.496229327,-3594.585094086878
1,2020-08-03-US-MTV-1,Pixel4,1280527211437,1,15,GPS_L1,1280527211363613780,7891527.483,-16621855.962,18700234.105,1192.964,2168.483,1437.428,-63869.605,-0.0,22079848.951,2.099,0.0,3.992,4.348,22015971.006,G15,1280527212437,-2711645.0350157367,-4269286.29916359,3872932.496229327,-3594.585094086878
2,2020-08-03-US-MTV-1,Pixel4,1280527211437,1,21,GPS_L1,1280527211361776121,-17813895.325,-721397.218,20367624.078,1410.007,-1984.257,1237.995,9436.535,0.003,22630765.259,2.998,0.0,3.864,4.06,22640193.87,G21,1280527212437,-2711645.0350157367,-4269286.29916359,3872932.496229327,-3594.585094086878
3,2020-08-03-US-MTV-1,Pixel4,1280527211437,1,29,GPS_L1,1280527211358915370,-2856225.753,-25869100.168,-5236447.64,353.199,590.483,-3140.201,-49425.873,-0.003,23488396.833,8.094,0.0,5.834,6.602,23438958.524,G29,1280527212437,-2711645.0350157367,-4269286.29916359,3872932.496229327,-3594.585094086878
4,2020-08-03-US-MTV-1,Pixel4,1280527211437,1,27,GPS_L1,1280527211360889803,-14470039.554,3222779.998,21902289.955,-871.352,-2671.478,-149.017,-108629.615,-0.003,22896476.711,2.398,0.0,4.519,5.236,22787837.341,G27,1280527212437,-2711645.0350157367,-4269286.29916359,3872932.496229327,-3594.585094086878
5,2020-08-03-US-MTV-1,Pixel4,1280527211437,1,10,GPS_L1,1280527211365529914,-21729543.258,-11756715.478,10159435.284,1284.957,54.113,2811.482,-125287.621,-0.003,21505406.429,1.799,0.0,3.276,3.202,21380112.330000002,G10,1280527212437,-2711645.0350157367,-4269286.29916359,3872932.496229327,-3594.585094086878
6,2020-08-03-US-MTV-1,Pixel4,1280527211437,1,16,GPS_L1,1280527211359483872,-23249170.393,1901623.106,12892586.391,-1531.639,-640.628,-2580.273,-57293.947,-0.001,23317964.221,3.897,0.0,5.068,5.808,23260659.398000002,G16,1280527212437,-2711645.0350157367,-4269286.29916359,3872932.496229327,-3594.585094086878
7,2020-08-03-US-MTV-1,Pixel4,1280527211437,1,20,GPS_L1,1280527211370100001,-12208938.688,-14623247.385,18520901.369,2374.78,8.421,1542.053,158037.764,0.0,20135328.814,2.099,0.0,2.655,2.586,20293361.336999997,G20,1280527212437,-2711645.0350157367,-4269286.29916359,3872932.496229327,-3594.585094086878
8,2020-08-03-US-MTV-1,Pixel4,1280527211437,1,18,GPS_L1,1280527211368113541,-1344258.52,-18109631.013,19356950.401,1784.196,-1699.689,-1468.623,78514.216,0.003,20730854.54,2.099,0.0,2.89,2.91,20809362.955999997,G18,1280527212437,-2711645.0350157367,-4269286.29916359,3872932.496229327,-3594.585094086878
9,2020-08-03-US-MTV-1,Pixel4,1280527211437,1,26,GPS_L1,1280527211357810661,-26244791.635,-4825167.766,-259052.655,82.231,-299.455,-3127.313,76460.926,0.002,23819580.26,8.094,0.0,6.215,7.652,23896027.319000002,G26,1280527212437,-2711645.0350157367,-4269286.29916359,3872932.496229327,-3594.585094086878
0,2020-08-03-US-MTV-1,Pixel4,1280527212437,1,13,GPS_L1,1280527212355998428,13914342.94,-6389306.577,21572730.485,551.533,2711.582,454.923,9768.67,0.001,24362874.045,4.197,0.0,5.598,11.681,24372625.436,G13,1280527213437,-2711645.5856272657,-4269281.933296236,3872937.417859804,-3585.521621452737
1,2020-08-03-US-MTV-1,Pixel4,1280527212437,1,15,GPS_L1,1280527212363612695,7892720.538,-16619687.429,18701671.324,1193.148,2168.588,1437.015,-63869.606,-0.0,22080174.225,3.298,0.0,3.992,4.348,22016296.279000003,G15,1280527213437,-2711645.5856272657,-4269281.933296236,3872937.417859804,-3585.521621452737
2,2020-08-03-US-MTV-1,Pixel4,1280527212437,1,21,GPS_L1,1280527212361777287,-17812485.33,-723381.576,20368861.87,1409.981,-1984.452,1237.586,9436.538,0.003,22630415.701,2.698,0.0,3.864,4.06,22639844.315,G21,1280527213437,-2711645.5856272657,-4269281.933296236,3872937.417859804,-3585.521621452737
3,2020-08-03-US-MTV-1,Pixel4,1280527212437,1,29,GPS_L1,1280527212358913092,-2855872.488,-25868509.505,-5239587.778,353.331,590.845,-3140.089,-49425.876,-0.003,23489079.76,13.79,0.0,5.835,6.604,23439641.445000004,G29,1280527213437,-2711645.5856272657,-4269281.933296236,3872937.417859804,-3585.521621452737
4,2020-08-03-US-MTV-1,Pixel4,1280527212437,1,27,GPS_L1,1280527212360891626,-14470910.985,3220108.553,21902140.702,-871.507,-2671.403,-149.489,-108629.618,-0.003,22895930.189,2.398,0.0,4.518,5.235,22787290.818,G27,1280527213437,-2711645.5856272657,-4269281.933296236,3872937.417859804,-3585.521621452737
5,2020-08-03-US-MTV-1,Pixel4,1280527212437,1,10,GPS_L1,1280527212365531002,-21728258.125,-11756661.367,10162246.663,1285.304,54.109,2811.27,-125287.623,-0.003,21505080.255,2.099,0.0,3.275,3.201,21379786.156,G10,1280527213437,-2711645.5856272657,-4269281.933296236,3872937.417859804,-3585.521621452737
6,2020-08-03-US-MTV-1,Pixel4,1280527212437,1,16,GPS_L1,1280527212359483272,-23250701.894,1900982.576,12890005.984,-1531.366,-640.435,-2580.544,-57293.948,-0.001,23318144.097,4.197,0.0,5.069,5.809,23260839.271,G16,1280527213437,-2711645.5856272657,-4269281.933296236,3872937.417859804,-3585.521621452737
7,2020-08-03-US-MTV-1,Pixel4,1280527212437,1,20,GPS_L1,1280527212370100017,-12206563.81,-14623239.021,18522443.224,2374.976,8.307,1541.659,158037.764,0.0,20135324.017,2.398,0.0,2.655,2.586,20293356.54,G20,1280527213437,-2711645.5856272657,-4269281.933296236,3872937.417859804,-3585.521621452737
8,2020-08-03-US-MTV-1,Pixel4,1280527212437,1,18,GPS_L1,1280527212368113004,-1342474.439,-18111330.686,19355481.572,1783.969,-1699.66,-1469.036,78514.219,0.003,20731015.528,2.398,0.0,2.89,2.91,20809523.947,G18,1280527213437,-2711645.5856272657,-4269281.933296236,3872937.417859804,-3585.521621452737
9,2020-08-03-US-MTV-1,Pixel4,1280527212437,1,26,GPS_L1,1280527212357809074,-26244709.22,-4825467.189,-262179.96,82.598,-299.392,-3127.307,76460.928,0.002,23820056.03,7.195,0.0,6.215,7.654,23896503.089,G26,1280527213437,-2711645.5856272657,-4269281.933296236,3872937.417859804,-3585.521621452737
10,2020-08-03-US-MTV-1,Pixel4,1280527212437,1,32,GPS_L1,1280527212353730092,-15778448.33,-16142931.337,-14030277.248,-358.672,-1768.208,2408.006,98126.655,0.002,25042904.07,10.493,0.0,9.027,22.729,25140998.969000004,G32,1280527213437,-2711645.5856272657,-4269281.933296236,3872937.417859804,-3585.521621452737
0,2020-08-03-US-MTV-1,Pixel4,1280527213437,1,13,GPS_L1,1280527213355996866,13914894.557,-6386594.988,21573185.175,551.703,2711.605,454.458,9768.67,0.001,24363342.321,3.298,0.0,5.598,11.685,24373093.708,G13,1280527214437,-2711646.2230707747,-4269277.131274198,3872942.838553393,-3568.758652647385
1,2020-08-03-US-MTV-1,Pixel4,1280527213437,1,15,GPS_L1,1280527213363611547,7893913.778,-16617518.791,18703108.13,1193.332,2168.692,1436.602,-63869.606,-0.0,22080518.387,3.897,0.0,3.992,4.349,22016640.44,G15,1280527214437,-2711646.2230707747,-4269277.131274198,3872942.838553393,-3568.758652647385
