,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280526818437,1,13,GPS_L1,1280526818356589218,13710270.48,-7455171.229,21357546.639,484.296,2697.126,637.086,9768.427,0.001,24185759.659,6.296,0.0,5.52,10.323,24195512.243000004,G13,1280526819437,-2709029.648856367,-4273579.319246704,3870017.3622196135,-2165.3881630855726
1,2020-08-03-US-MTV-1,Pixel4,1280526818437,1,15,GPS_L1,1280526818364011521,7436938.772,-17465356.749,18103770.669,1120.41,2122.517,1597.161,-63869.422,-0.0,21960609.199,2.099,0.0,3.908,4.195,21896731.674000002,G15,1280526819437,-2709029.648856367,-4273579.319246704,3870017.3622196135,-2165.3881630855726
2,2020-08-03-US-MTV-1,Pixel4,1280526818437,1,21,GPS_L1,1280526818361294558,-18369521.254,43035.281,19849712.902,1416.248,-1905.179,1397.068,9435.311,0.003,22775134.215,2.998,0.0,4.016,4.269,22784561.241,G21,1280526819437,-2709029.648856367,-4273579.319246704,3870017.3622196135,-2165.3881630855726
3,2020-08-03-US-MTV-1,Pixel4,1280526818437,1,29,GPS_L1,1280526818359799154,-2985339.3,-26072917.933,-3994412.896,305.111,446.076,-3178.869,-49424.86,-0.003,23223445.055,4.197,0.0,5.455,5.899,23174008.841000002,G29,1280526819437,-2709029.648856367,-4273579.319246704,3870017.3622196135,-2165.3881630855726
4,2020-08-03-US-MTV-1,Pixel4,1280526818437,1,27,GPS_L1,1280526818360135139,-14139787.468,4277774.535,21924374.427,-808.758,-2695.714,36.698,-108628.328,-0.003,23122719.286,2.698,0.0,4.732,5.726,23014080.499999996,G27,1280526819437,-2709029.648856367,-4273579.319246704,3870017.3622196135,-2165.3881630855726
5,2020-08-03-US-MTV-1,Pixel4,1280526818437,1,10,GPS_L1,1280526818365061943,-22207561.187,-11777774.222,9038712.278,1147.233,51.718,2890.402,-125286.614,-0.003,21645700.605,1.799,0.0,3.391,3.315,21520407.285,G10,1280526819437,-2709029.648856367,-4273579.319246704,3870017.3622196135,-2165.3881630855726
6,2020-08-03-US-MTV-1,Pixel4,1280526818437,1,16,GPS_L1,1280526818359673406,-22626715.064,2168616.249,13885111.21,-1634.745,-718.822,-2469.341,-57293.493,-0.001,23261143.357,2.998,0.0,4.984,5.713,23203839.167,G16,1280526819437,-2709029.648856367,-4273579.319246704,3870017.3622196135,-2165.3881630855726
7,2020-08-03-US-MTV-1,Pixel4,1280526818437,1,20,GPS_L1,1280526818370067892,-13126575.705,-14635019.195,17884825.696,2293.782,50.72,1694.066,158037.757,0.0,20144954.85,2.698,0.0,2.659,2.586,20302987.362,G20,1280526819437,-2709029.648856367,-4273579.319246704,3870017.3622196135,-2165.3881630855726
8,2020-08-03-US-MTV-1,Pixel4,1280526818437,1,18,GPS_L1,1280526818368300198,-2062672.034,-17439982.101,19901943.804,1871.17,-1706.66,-1304.122,78513.226,0.003,20674896.179,2.698,0.0,2.853,2.872,20753403.68,G18,1280526819437,-2709029.648856367,-4273579.319246704,3870017.3622196135,-2165.3881630855726
9,2020-08-03-US-MTV-1,Pixel4,1280526818437,1,26,GPS_L1,1280526818358399469,-26248835.768,-4702080.961,969735.51,-61.387,-328.189,-3124.383,76459.952,0.002,23643060.062,3.897,0.0,5.92,7.016,23719507.077999998,G26,1280526819437,-2709029.648856367,-4273579.319246704,3870017.3622196135,-2165.3881630855726
10,2020-08-03-US-MTV-1,Pixel4,1280526818437,1,32,GPS_L1,1280526818352827533,-15638167.564,-15422561.2,-14955389.497,-352.136,-1887.685,2286.68,98125.963,0.002,25313484.451,7.195,0.0,9.63,35.199,25411565.585,G32,1280526819437,-2709029.648856367,-4273579.319246704,3870017.3622196135,-2165.3881630855726
0,2020-08-03-US-MTV-1,Pixel4,1280526819437,1,13,GPS_L1,1280526819356587769,13710754.86,-7452474.083,21358183.494,484.466,2697.176,636.627,9768.427,0.001,24186194.058,4.797,0.0,5.52,10.326,24195946.639,G13,1280526820437,-2709045.8739094557,-4273552.288793875,3870035.729812293,-2182.019878199923
1,2020-08-03-US-MTV-1,Pixel4,1280526819437,1,15,GPS_L1,1280526819364010592,7438059.274,-17463234.17,18105367.628,1120.595,2122.646,1596.761,-63869.422,-0.0,21960887.706,1.799,0.0,3.908,4.195,21897010.181,G15,1280526820437,-2709045.8739094557,-4273552.288793875,3870035.729812293,-2182.019878199923
2,2020-08-03-US-MTV-1,Pixel4,1280526819437,1,21,GPS_L1,1280526819361295877,-18368105.007,41129.995,19851109.771,1416.242,-1905.386,1396.668,9435.314,0.003,22774738.788,2.998,0.0,4.015,4.268,22784165.819,G21,1280526820437,-2709045.8739094557,-4273552.288793875,3870035.729812293,-2182.019878199923
3,2020-08-03-US-MTV-1,Pixel4,1280526819437,1,29,GPS_L1,1280526819359796892,-2985034.133,-26072471.671,-3997591.715,305.224,446.448,-3178.784,-49424.863,-0.003,23224123.186,4.197,0.0,5.455,5.901,23174686.967,G29,1280526820437,-2709045.8739094557,-4273552.288793875,3870035.729812293,-2182.019878199923
4,2020-08-03-US-MTV-1,Pixel4,1280526819437,1,27,GPS_L1,1280526819360137202,-14140596.309,4275078.84,21924410.888,-808.921,-2695.666,36.225,-108628.331,-0.003,23122100.815,2.698,0.0,4.732,5.724,23013462.028,G27,1280526820437,-2709045.8739094557,-4273552.288793875,3870035.729812293,-2182.019878199923
5,2020-08-03-US-MTV-1,Pixel4,1280526819437,1,10,GPS_L1,1280526819365063217,-22206413.775,-11777722.496,9041602.589,1147.587,51.734,2890.213,-125286.616,-0.003,21645318.67,1.799,0.0,3.39,3.314,21520025.35,G10,1280526820437,-2709045.8739094557,-4273552.288793875,3870035.729812293,-2182.019878199923
