,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280526958437,1,13,GPS_L1,1280526958356391409,13779747.697,-7077113.195,21442225.03,508.234,2703.486,572.565,9768.513,0.001,24245061.305,2.398,0.0,5.546,10.75,24254813.522,G13,1280526959437,-2710176.302898971,-4270202.788698806,3872920.1872408995,-3709.164168094685
1,2020-08-03-US-MTV-1,Pixel4,1280526958437,1,15,GPS_L1,1280526958363880418,7595607.891,-17166965.598,18323438.908,1146.29,2140.012,1540.848,-63869.488,-0.0,21999912.889,1.799,0.0,3.935,4.245,21936035.220999997,G15,1280526959437,-2710176.302898971,-4270202.788698806,3872920.1872408995,-3709.164168094685
2,2020-08-03-US-MTV-1,Pixel4,1280526958437,1,21,GPS_L1,1280526958361476308,-18171324.38,-225707.21,20041371.383,1414.959,-1933.896,1340.826,9435.743,0.003,22720646.935,1.799,0.0,3.958,4.189,22730074.531,G21,1280526959437,-2710176.302898971,-4270202.788698806,3872920.1872408995,-3709.164168094685
3,2020-08-03-US-MTV-1,Pixel4,1280526958437,1,29,GPS_L1,1280526958359482581,-2941495.873,-26006828.109,-4438588.197,321.384,497.984,-3166.286,-49425.221,-0.003,23318351.253,5.696,0.0,5.588,6.136,23268914.308,G29,1280526959437,-2710176.302898971,-4270202.788698806,3872920.1872408995,-3709.164168094685
4,2020-08-03-US-MTV-1,Pixel4,1280526958437,1,27,GPS_L1,1280526958360418554,-14254605.931,3900879.434,21924877.613,-831.436,-2688.27,-29.504,-108628.788,-0.003,23037753.607,3.598,0.0,4.651,5.534,22929114.634,G27,1280526959437,-2710176.302898971,-4270202.788698806,3872920.1872408995,-3709.164168094685
5,2020-08-03-US-MTV-1,Pixel4,1280526958437,1,10,GPS_L1,1280526958365236325,-22043487.954,-11770397.531,9441488.787,1196.612,53.493,2863.345,-125286.973,-0.003,21593422.197,2.998,0.0,3.347,3.272,21468128.605,G10,1280526959437,-2710176.302898971,-4270202.788698806,3872920.1872408995,-3709.164168094685
6,2020-08-03-US-MTV-1,Pixel4,1280526958437,1,16,GPS_L1,1280526958359620856,-22853084.419,2069970.818,13536557.457,-1598.933,-690.485,-2509.823,-57293.657,-0.001,23276897.451,3.598,0.0,5.008,5.738,23219593.047999997,G16,1280526959437,-2710176.302898971,-4270202.788698806,3872920.1872408995,-3709.164168094685
7,2020-08-03-US-MTV-1,Pixel4,1280526958437,1,20,GPS_L1,1280526958370089001,-12803350.003,-14628928.964,18118256.457,2323.559,36.183,1640.541,158037.761,0.0,20138626.531,4.797,0.0,2.656,2.585,20296659.051,G20,1280526959437,-2710176.302898971,-4270202.788698806,3872920.1872408995,-3709.164168094685
8,2020-08-03-US-MTV-1,Pixel4,1280526958437,1,18,GPS_L1,1280526958368241173,-1802837.526,-17678827.921,19715221.872,1840.663,-1705.231,-1363.242,78513.579,0.003,20692591.429,1.799,0.0,2.865,2.884,20771099.259000003,G18,1280526959437,-2710176.302898971,-4270202.788698806,3872920.1872408995,-3709.164168094685
9,2020-08-03-US-MTV-1,Pixel4,1280526958437,1,26,GPS_L1,1280526958358195559,-26253864.231,-4747239.79,532153.18,-10.411,-317.096,-3126.588,76460.298,0.002,23704190.742,4.797,0.0,6.021,7.228,23780637.790999997,G26,1280526959437,-2710176.302898971,-4270202.788698806,3872920.1872408995,-3709.164168094685
0,2020-08-03-US-MTV-1,Pixel4,1280526959437,1,13,GPS_L1,1280526959356390002,13780256.015,-7074409.692,21442797.364,508.405,2703.527,572.103,9768.513,0.001,24245483.113,2.398,0.0,5.546,10.754,24255235.326,G13,1280526960437,-2710168.649945892,-4270187.493863457,3872942.093736479,-3711.37359284624
1,2020-08-03-US-MTV-1,Pixel4,1280526959437,1,15,GPS_L1,1280526959363879479,7596754.273,-17164825.528,18324979.552,1146.475,2140.132,1540.444,-63869.488,-0.0,22000194.394,1.499,0.0,3.935,4.246,21936316.725,G15,1280526960437,-2710168.649945892,-4270187.493863457,3872942.093736479,-3711.37359284624
2,2020-08-03-US-MTV-1,Pixel4,1280526959437,1,21,GPS_L1,1280526959361477551,-18169909.426,-227641.21,20042712.009,1414.946,-1934.099,1340.423,9435.747,0.003,22720274.293,1.799,0.0,3.958,4.189,22729701.893000003,G21,1280526960437,-2710168.649945892,-4270187.493863457,3872942.093736479,-3711.37359284624
3,2020-08-03-US-MTV-1,Pixel4,1280526959437,1,29,GPS_L1,1280526959359480315,-2941174.429,-26006329.941,-4441754.429,321.504,498.353,-3166.192,-49425.224,-0.003,23319030.583,3.598,0.0,5.589,6.138,23269593.632,G29,1280526960437,-2710168.649945892,-4270187.493863457,3872942.093736479,-3711.37359284624
4,2020-08-03-US-MTV-1,Pixel4,1280526959437,1,27,GPS_L1,1280526959360420515,-14255437.45,3898191.188,21924847.872,-831.596,-2688.212,-29.977,-108628.792,-0.003,23037165.714,2.998,0.0,4.651,5.533,22928526.738,G27,1280526960437,-2710168.649945892,-4270187.493863457,3872942.093736479,-3711.37359284624
5,2020-08-03-US-MTV-1,Pixel4,1280526959437,1,10,GPS_L1,1280526959365237490,-22042291.164,-11770344.034,9444352.037,1196.963,53.502,2863.148,-125286.975,-0.003,21593072.939,2.998,0.0,3.347,3.272,21467779.345,G10,1280526960437,-2710168.649945892,-4270187.493863457,3872942.093736479,-3711.37359284624
6,2020-08-03-US-MTV-1,Pixel4,1280526959437,1,16,GPS_L1,1280526959359620380,-22854683.221,2069280.434,13534047.491,-1598.674,-690.285,-2510.109,-57293.658,-0.001,23277040.152,2.998,0.0,5.009,5.738,23219735.746999998,G16,1280526960437,-2710168.649945892,-4270187.493863457,3872942.093736479,-3711.37359284624
7,2020-08-03-US-MTV-1,Pixel4,1280526959437,1,20,GPS_L1,1280526959370089075,-12801026.339,-14628892.835,18119896.805,2323.768,36.077,1640.156,158037.761,0.0,20138604.346,4.197,0.0,2.656,2.585,20296636.866,G20,1280526960437,-2710168.649945892,-4270187.493863457,3872942.093736479,-3711.37359284624
