,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280526598437,1,13,GPS_L1,1280526598356896918,13607864.364,-8047199.966,21206281.754,446.678,2684.407,737.934,9768.292,0.001,24093513.52,4.197,0.0,5.474,9.721,24103266.617,G13,1280526599437,-2705300.281343095,-4278709.16036193,3866976.839846116,-64.4107775068193
1,2020-08-03-US-MTV-1,Pixel4,1280526598437,1,15,GPS_L1,1280526598364208799,7194921.269,-17929068.06,17742782.943,1079.762,2092.539,1684.259,-63869.317,-0.0,21901466.742,5.096,0.0,3.866,4.12,21837589.438999996,G15,1280526599437,-2705300.281343095,-4278709.16036193,3866976.839846116,-64.4107775068193
2,2020-08-03-US-MTV-1,Pixel4,1280526598437,1,21,GPS_L1,1280526598361007252,-18681132.491,457110.754,19532724.379,1416.141,-1858.912,1484.431,9434.641,0.003,22861266.387,3.298,0.0,4.107,4.401,22870692.519999996,G21,1280526599437,-2705300.281343095,-4278709.16036193,3866976.839846116,-64.4107775068193
3,2020-08-03-US-MTV-1,Pixel4,1280526598437,1,29,GPS_L1,1280526598360288298,-3049822.156,-26161999.007,-3293123.227,281.5,363.571,-3195.958,-49424.291,-0.003,23076803.373,3.598,0.0,5.252,5.565,23027368.264999997,G29,1280526599437,-2705300.281343095,-4278709.16036193,3866976.839846116,-64.4107775068193
4,2020-08-03-US-MTV-1,Pixel4,1280526598437,1,27,GPS_L1,1280526598359683689,-13965847.034,4871884.052,21904855.442,-772.37,-2704.719,140.744,-108627.601,-0.003,23258060.592,3.298,0.0,4.861,6.057,23149422.073,G27,1280526599437,-2705300.281343095,-4278709.16036193,3866976.839846116,-64.4107775068193
5,2020-08-03-US-MTV-1,Pixel4,1280526598437,1,10,GPS_L1,1280526598364775021,-22451363.592,-11788663.345,8398355.798,1069.034,46.849,2930.523,-125286.05,-0.003,21731717.657,2.099,0.0,3.463,3.387,21606424.757000003,G10,1280526599437,-2705300.281343095,-4278709.16036193,3866976.839846116,-64.4107775068193
6,2020-08-03-US-MTV-1,Pixel4,1280526598437,1,16,GPS_L1,1280526598359738335,-22261066.051,2331742.111,14421183.045,-1688.902,-764.336,-2403.614,-57293.227,-0.001,23241678.133,3.298,0.0,4.95,5.685,23184374.271,G16,1280526599437,-2705300.281343095,-4278709.16036193,3866976.839846116,-64.4107775068193
7,2020-08-03-US-MTV-1,Pixel4,1280526598437,1,20,GPS_L1,1280526598370025114,-13625885.09,-14648580.538,17503007.086,2244.991,72.303,1776.708,158037.749,0.0,20157779.372,3.298,0.0,2.664,2.59,20315811.867000002,G20,1280526599437,-2705300.281343095,-4278709.16036193,3866976.839846116,-64.4107775068193
8,2020-08-03-US-MTV-1,Pixel4,1280526598437,1,18,GPS_L1,1280526598368389727,-2479501.476,-17064474.377,20178535.474,1917.947,-1706.577,-1210.132,78512.671,0.003,20648056.06,2.099,0.0,2.835,2.853,20726563.042999998,G18,1280526599437,-2705300.281343095,-4278709.16036193,3866976.839846116,-64.4107775068193
9,2020-08-03-US-MTV-1,Pixel4,1280526598437,1,26,GPS_L1,1280526598358706580,-26226563.737,-4627796.094,1656490.008,-140.974,-347.513,-3118.32,76459.407,0.002,23550990.5,4.197,0.0,5.769,6.72,23627437.418,G26,1280526599437,-2705300.281343095,-4278709.16036193,3866976.839846116,-64.4107775068193
0,2020-08-03-US-MTV-1,Pixel4,1280526599437,1,13,GPS_L1,1280526599356895547,13608311.128,-8044515.529,21207019.459,446.849,2684.473,737.477,9768.293,0.001,24093924.535,3.298,0.0,5.475,9.723,24103677.63,G13,1280526600437,-2705311.1294701593,-4278683.292797233,3866997.8462540857,-68.48346992398649
1,2020-08-03-US-MTV-1,Pixel4,1280526599437,1,15,GPS_L1,1280526599364207901,7196001.123,-17926975.451,17744467.005,1079.947,2092.682,1683.867,-63869.318,-0.0,21901735.956,4.797,0.0,3.866,4.121,21837858.651,G15,1280526600437,-2705311.1294701593,-4278683.292797233,3866997.8462540857,-68.48346992398649
2,2020-08-03-US-MTV-1,Pixel4,1280526599437,1,21,GPS_L1,1280526599361008542,-18679716.346,455251.732,19534208.614,1416.147,-1859.126,1484.036,9434.644,0.003,22860879.654,2.998,0.0,4.107,4.4,22870305.791,G21,1280526600437,-2705311.1294701593,-4278683.292797233,3866997.8462540857,-68.48346992398649
3,2020-08-03-US-MTV-1,Pixel4,1280526599437,1,29,GPS_L1,1280526599360286035,-3049540.605,-26161635.248,-3296319.143,281.602,363.948,-3195.888,-49424.294,-0.003,23077481.804,3.598,0.0,5.253,5.566,23028046.691000003,G29,1280526600437,-2705311.1294701593,-4278683.292797233,3866997.8462540857,-68.48346992398649
4,2020-08-03-US-MTV-1,Pixel4,1280526599437,1,27,GPS_L1,1280526599359685749,-13966619.49,4869179.344,21904995.95,-772.537,-2704.686,140.271,-108627.604,-0.003,23257443.019,3.298,0.0,4.86,6.055,23148804.500000004,G27,1280526600437,-2705311.1294701593,-4278683.292797233,3866997.8462540857,-68.48346992398649
5,2020-08-03-US-MTV-1,Pixel4,1280526599437,1,10,GPS_L1,1280526599364776325,-22450294.378,-11788616.482,8401286.237,1069.391,46.877,2930.347,-125286.052,-0.003,21731326.727,2.099,0.0,3.463,3.387,21606033.825000003,G10,1280526600437,-2705311.1294701593,-4278683.292797233,3866997.8462540857,-68.48346992398649
6,2020-08-03-US-MTV-1,Pixel4,1280526599437,1,16,GPS_L1,1280526599359738054,-22262754.832,2330977.881,14418779.28,-1688.662,-764.126,-2403.918,-57293.229,-0.001,23241762.375,3.298,0.0,4.95,5.685,23184458.511000004,G16,1280526600437,-2705311.1294701593,-4278683.292797233,3866997.8462540857,-68.48346992398649
7,2020-08-03-US-MTV-1,Pixel4,1280526599437,1,20,GPS_L1,1280526599370025333,-13623639.984,-14648508.283,17504783.609,2245.218,72.208,1776.337,158037.749,0.0,20157713.717,2.998,0.0,2.664,2.59,20315746.212,G20,1280526600437,-2705311.1294701593,-4278683.292797233,3866997.8462540857,-68.48346992398649
8,2020-08-03-US-MTV-1,Pixel4,1280526599437,1,18,GPS_L1,1280526599368389333,-2477583.636,-17066180.957,20177325.126,1917.738,-1706.584,-1210.563,78512.673,0.003,20648174.178,2.099,0.0,2.835,2.853,20726681.163,G18,1280526600437,-2705311.1294701593,-4278683.292797233,3866997.8462540857,-68.48346992398649
9,2020-08-03-US-MTV-1,Pixel4,1280526599437,1,26,GPS_L1,1280526599358705140,-26226704.53,-4628143.559,1653371.675,-140.614,-347.42,-3118.355,76459.41,0.002,23551422.202,4.797,0.0,5.77,6.721,23627869.121,G26,1280526600437,-2705311.1294701593,-4278683.292797233,3866997.8462540857,-68.48346992398649
0,2020-08-03-US-MTV-1,Pixel4,1280526600437,1,13,GPS_L1,1280526600356894184,13608758.062,-8041831.027,21207756.706,447.02,2684.538,737.021,9768.294,0.001,24094333.152,3.298,0.0,5.475,9.726,24104086.244999997,G13,1280526601437,-2705321.9733483046,-4278657.36155079,3867018.7448475678,-69.2527707378536
