,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280527261437,1,13,GPS_L1,1280527261355920408,13941571.907,-6256412.871,21594463.889,559.853,2712.632,432.153,9768.7,0.001,24386263.853,6.296,0.0,5.608,11.883,24396015.062,G13,1280527262437,-2711691.528740677,-4269233.463712717,3872964.6794898524,-3383.5467168084433
1,2020-08-03-US-MTV-1,Pixel4,1280527261437,1,15,GPS_L1,1280527261363558084,7951405.589,-16513302.594,18771588.689,1202.16,2173.629,1416.747,-63869.628,-0.0,22096546.191,5.096,0.0,4.004,4.37,22032668.189,G15,1280527262437,-2711691.528740677,-4269233.463712717,3872964.6794898524,-3383.5467168084433
2,2020-08-03-US-MTV-1,Pixel4,1280527261437,1,21,GPS_L1,1280527261361833858,-17743428.673,-820853.255,20429011.733,1408.635,-1993.965,1217.5,9436.693,0.003,22613456.142,3.598,0.0,3.846,4.036,22622884.953,G21,1280527262437,-2711691.528740677,-4269233.463712717,3872964.6794898524,-3383.5467168084433
3,2020-08-03-US-MTV-1,Pixel4,1280527261437,1,29,GPS_L1,1280527261358801988,-2838399.797,-25839124.122,-5393316.543,359.847,608.55,-3134.538,-49426.241,-0.003,23522387.902,6.296,0.0,5.884,6.702,23472949.075,G29,1280527262437,-2711691.528740677,-4269233.463712717,3872964.6794898524,-3383.5467168084433
4,2020-08-03-US-MTV-1,Pixel4,1280527261437,1,27,GPS_L1,1280527261360980134,-14513800.324,3089300.727,21894249.295,-879.064,-2667.656,-172.606,-108629.778,-0.003,22869396.158,5.696,0.0,4.493,5.181,22760756.705999997,G27,1280527262437,-2711691.528740677,-4269233.463712717,3872964.6794898524,-3383.5467168084433
5,2020-08-03-US-MTV-1,Pixel4,1280527261437,1,10,GPS_L1,1280527261365584937,-21664862.351,-11754015.989,10299742.716,1302.266,53.845,2800.785,-125287.749,-0.003,21488910.948,5.696,0.0,3.262,3.189,21363616.748,G10,1280527262437,-2711691.528740677,-4269233.463712717,3872964.6794898524,-3383.5467168084433
6,2020-08-03-US-MTV-1,Pixel4,1280527261437,1,16,GPS_L1,1280527261359452658,-23325410.723,1869832.936,12763234.628,-1517.956,-630.993,-2593.777,-57294.003,-0.001,23327321.943,4.197,0.0,5.082,5.825,23270017.033000004,G16,1280527262437,-2711691.528740677,-4269233.463712717,3872964.6794898524,-3383.5467168084433
7,2020-08-03-US-MTV-1,Pixel4,1280527261437,1,20,GPS_L1,1280527261370099531,-12089956.115,-14622968.669,18597511.254,2384.5,2.717,1522.329,158037.763,-0.0,20135469.716,8.094,0.0,2.655,2.586,20293502.237999998,G20,1280527262437,-2711691.528740677,-4269233.463712717,3872964.6794898524,-3383.5467168084433
8,2020-08-03-US-MTV-1,Pixel4,1280527261437,1,18,GPS_L1,1280527261368086709,-1255332.255,-18194577.299,19283004.017,1772.847,-1698.139,-1489.218,78514.312,0.003,20738898.571,3.897,0.0,2.895,2.915,20817407.073,G18,1280527262437,-2711691.528740677,-4269233.463712717,3872964.6794898524,-3383.5467168084433
9,2020-08-03-US-MTV-1,Pixel4,1280527261437,1,26,GPS_L1,1280527261357732036,-26240220.832,-4840062.081,-415409.879,100.604,-296.339,-3126.959,76461.05,0.002,23843151.442,3.298,0.0,6.254,7.743,23919598.495,G26,1280527262437,-2711691.528740677,-4269233.463712717,3872964.6794898524,-3383.5467168084433
