,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280526888437,1,15,GPS_L1,1280526888363945288,7515820.412,-17316467.334,18214590.271,1133.352,2131.419,1569.089,-63869.455,-0.0,21980465.352,2.698,0.0,3.922,4.22,21916587.755000006,G15,1280526889437,-2710228.7461969033,-4271581.599849476,3871374.239914317,-2974.928109531928
1,2020-08-03-US-MTV-1,Pixel4,1280526888437,1,21,GPS_L1,1280526888361387105,-18270400.254,-90833.405,19946526.379,1415.734,-1919.61,1369.008,9435.527,0.003,22747389.322,2.998,0.0,3.987,4.228,22756816.634,G21,1280526889437,-2710228.7461969033,-4271581.599849476,3871374.239914317,-2974.928109531928
2,2020-08-03-US-MTV-1,Pixel4,1280526888437,1,29,GPS_L1,1280526888359640627,-2963702.375,-26040781.425,-4216720.739,313.128,472.091,-3172.743,-49425.041,-0.003,23270970.254,4.797,0.0,5.521,6.016,23221533.676,G29,1280526889437,-2710228.7461969033,-4271581.599849476,3871374.239914317,-2974.928109531928
3,2020-08-03-US-MTV-1,Pixel4,1280526888437,1,27,GPS_L1,1280526888360278684,-14196799.819,4089196.699,21925784.566,-820.146,-2692.158,3.594,-108628.558,-0.003,23079685.578,2.998,0.0,4.692,5.627,22971046.701,G27,1280526889437,-2710228.7461969033,-4271581.599849476,3871374.239914317,-2974.928109531928
4,2020-08-03-US-MTV-1,Pixel4,1280526888437,1,10,GPS_L1,1280526888365151284,-22126388.712,-11774116.934,9240574.034,1171.963,52.733,2877.021,-125286.793,-0.003,21618916.847,1.799,0.0,3.368,3.293,21493623.392999995,G10,1280526889437,-2710228.7461969033,-4271581.599849476,3871374.239914317,-2974.928109531928
5,2020-08-03-US-MTV-1,Pixel4,1280526888437,1,16,GPS_L1,1280526888359650215,-22740526.46,2118797.64,13711542.773,-1616.968,-704.59,-2489.714,-57293.575,-0.001,23268095.844,3.298,0.0,4.995,5.723,23210791.551,G16,1280526889437,-2710228.7461969033,-4271581.599849476,3871374.239914317,-2974.928109531928
6,2020-08-03-US-MTV-1,Pixel4,1280526888437,1,20,GPS_L1,1280526888370079527,-12965483.961,-14631719.667,18002477.767,2308.796,43.527,1667.392,158037.759,0.0,20141466.765,2.099,0.0,2.658,2.585,20299499.281,G20,1280526889437,-2710228.7461969033,-4271581.599849476,3871374.239914317,-2974.928109531928
7,2020-08-03-US-MTV-1,Pixel4,1280526888437,1,18,GPS_L1,1280526888368270354,-1932220.896,-17559430.0,19809617.443,1855.985,-1706.09,-1333.751,78513.402,0.003,20683843.185,2.698,0.0,2.859,2.878,20762350.849999998,G18,1280526889437,-2710228.7461969033,-4271581.599849476,3871374.239914317,-2974.928109531928
8,2020-08-03-US-MTV-1,Pixel4,1280526888437,1,26,GPS_L1,1280526888358300194,-26252242.083,-4724854.503,750982.938,-35.928,-322.524,-3125.646,76460.125,0.002,23672821.958,3.897,0.0,5.97,7.118,23749268.995,G26,1280526889437,-2710228.7461969033,-4271581.599849476,3871374.239914317,-2974.928109531928
9,2020-08-03-US-MTV-1,Pixel4,1280526888437,1,32,GPS_L1,1280526888352986498,-15662878.653,-15553969.891,-14794545.742,-353.854,-1866.815,2308.804,98126.085,0.002,25265827.943,5.696,0.0,9.523,32.241,25363912.264000002,G32,1280526889437,-2710228.7461969033,-4271581.599849476,3871374.239914317,-2974.928109531928
0,2020-08-03-US-MTV-1,Pixel4,1280526889437,1,15,GPS_L1,1280526889363944315,7516953.855,-17314335.855,18216159.157,1133.537,2131.544,1568.687,-63869.455,-0.0,21980757.05,3.598,0.0,3.922,4.22,21916879.453000005,G15,1280526890437,-2710244.6089051706,-4271553.36279916,3871394.2876753057,-2994.469823612472
1,2020-08-03-US-MTV-1,Pixel4,1280526889437,1,21,GPS_L1,1280526889361388416,-18268984.523,-92753.122,19947895.187,1415.725,-1919.816,1368.606,9435.53,0.003,22746996.294,2.998,0.0,3.986,4.227,22756423.610999998,G21,1280526890437,-2710244.6089051706,-4271553.36279916,3871394.2876753057,-2994.469823612472
2,2020-08-03-US-MTV-1,Pixel4,1280526889437,1,29,GPS_L1,1280526889359638369,-2963389.189,-26040309.149,-4219893.43,313.244,472.462,-3172.653,-49425.043,-0.003,23271647.186,5.096,0.0,5.522,6.018,23222210.603,G29,1280526890437,-2710244.6089051706,-4271553.36279916,3871394.2876753057,-2994.469823612472
3,2020-08-03-US-MTV-1,Pixel4,1280526889437,1,27,GPS_L1,1280526889360280742,-14197620.048,4086504.562,21925787.923,-820.308,-2692.105,3.121,-108628.562,-0.003,23079068.605,3.598,0.0,4.691,5.626,22970429.726000004,G27,1280526890437,-2710244.6089051706,-4271553.36279916,3871394.2876753057,-2994.469823612472
4,2020-08-03-US-MTV-1,Pixel4,1280526889437,1,10,GPS_L1,1280526889365152550,-22125216.571,-11774064.195,9243450.962,1172.316,52.746,2876.828,-125286.796,-0.003,21618537.31,1.799,0.0,3.368,3.293,21493243.852999996,G10,1280526890437,-2710244.6089051706,-4271553.36279916,3871394.2876753057,-2994.469823612472
5,2020-08-03-US-MTV-1,Pixel4,1280526889437,1,16,GPS_L1,1280526889359649844,-22742143.299,2118093.152,13709052.914,-1616.712,-704.387,-2490.003,-57293.576,-0.001,23268207.067,3.298,0.0,4.995,5.724,23210902.772,G16,1280526890437,-2710244.6089051706,-4271553.36279916,3871394.2876753057,-2994.469823612472
6,2020-08-03-US-MTV-1,Pixel4,1280526889437,1,20,GPS_L1,1280526889370079697,-12963175.057,-14631676.192,18004144.969,2309.009,43.424,1667.01,158037.759,0.0,20141415.8,2.099,0.0,2.658,2.585,20299448.316,G20,1280526890437,-2710244.6089051706,-4271553.36279916,3871394.2876753057,-2994.469823612472
7,2020-08-03-US-MTV-1,Pixel4,1280526889437,1,18,GPS_L1,1280526889368269922,-1930365.021,-17561136.085,19808283.481,1855.767,-1706.08,-1334.174,78513.405,0.003,20683972.696,2.398,0.0,2.859,2.878,20762480.364,G18,1280526890437,-2710244.6089051706,-4271553.36279916,3871394.2876753057,-2994.469823612472
8,2020-08-03-US-MTV-1,Pixel4,1280526889437,1,26,GPS_L1,1280526889358298765,-26252277.828,-4725176.987,747857.288,-35.564,-322.445,-3125.662,76460.127,0.002,23673250.362,3.897,0.0,5.971,7.12,23749697.398,G26,1280526890437,-2710244.6089051706,-4271553.36279916,3871394.2876753057,-2994.469823612472
9,2020-08-03-US-MTV-1,Pixel4,1280526889437,1,32,GPS_L1,1280526889352988745,-15663232.519,-15555836.56,-14792236.775,-353.877,-1866.516,2309.118,98126.087,0.002,25265154.31,7.195,0.0,9.522,32.202,25363238.673,G32,1280526890437,-2710244.6089051706,-4271553.36279916,3871394.2876753057,-2994.469823612472
