,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280526458437,1,13,GPS_L1,1280526458357083314,13547002.09,-8422344.671,21098502.263,422.794,2674.586,801.722,9768.207,0.001,24037633.405,3.298,0.0,5.447,9.393,24047386.772,G13,1280526459437,-2704128.5417266455,-4282147.728795802,3864011.092080918,207.73476131071595
1,2020-08-03-US-MTV-1,Pixel4,1280526458437,1,15,GPS_L1,1280526458364324129,7045561.614,-18220592.206,17503163.26,1053.96,2071.892,1738.76,-63869.25,-0.0,21866891.678,4.797,0.0,3.844,4.079,21803014.505,G15,1280526459437,-2704128.5417266455,-4282147.728795802,3864011.092080918,207.73476131071595
2,2020-08-03-US-MTV-1,Pixel4,1280526458437,1,21,GPS_L1,1280526458360827157,-18879303.87,715256.22,19321053.527,1414.696,-1828.789,1539.345,9434.22,0.003,22915257.509,3.598,0.0,4.168,4.49,22924683.071,G21,1280526459437,-2704128.5417266455,-4282147.728795802,3864011.092080918,207.73476131071595
3,2020-08-03-US-MTV-1,Pixel4,1280526458437,1,29,GPS_L1,1280526458360600134,-3088257.639,-26209190.583,-2845033.215,267.745,310.529,-3205.119,-49423.929,-0.003,22983317.292,4.197,0.0,5.128,5.372,22933882.862999998,G29,1280526459437,-2704128.5417266455,-4282147.728795802,3864011.092080918,207.73476131071595
4,2020-08-03-US-MTV-1,Pixel4,1280526458437,1,27,GPS_L1,1280526458359394138,-13859361.98,5250841.399,21880518.345,-748.789,-2708.721,206.921,-108627.135,-0.003,23344865.798,3.897,0.0,4.945,6.292,23236227.426,G27,1280526459437,-2704128.5417266455,-4282147.728795802,3864011.092080918,207.73476131071595
5,2020-08-03-US-MTV-1,Pixel4,1280526458437,1,10,GPS_L1,1280526458364593447,-22597524.826,-11794924.345,7986388.684,1018.941,42.421,2954.514,-125285.691,-0.003,21786152.173,1.799,0.0,3.511,3.435,21660859.536000002,G10,1280526459437,-2704128.5417266455,-4282147.728795802,3864011.092080918,207.73476131071595
6,2020-08-03-US-MTV-1,Pixel4,1280526458437,1,16,GPS_L1,1280526458359774902,-22022291.28,2440812.069,14754680.478,-1721.986,-793.88,-2360.467,-57293.055,-0.001,23230715.622,3.298,0.0,4.932,5.674,23173411.961000003,G16,1280526459437,-2704128.5417266455,-4282147.728795802,3864011.092080918,207.73476131071595
7,2020-08-03-US-MTV-1,Pixel4,1280526458437,1,20,GPS_L1,1280526458369994850,-13937935.093,-14659613.259,17250645.266,2212.707,85.197,1828.333,158037.741,0.0,20166852.291,2.698,0.0,2.668,2.593,20324884.771,G20,1280526459437,-2704128.5417266455,-4282147.728795802,3864011.092080918,207.73476131071595
8,2020-08-03-US-MTV-1,Pixel4,1280526458437,1,18,GPS_L1,1280526458368442821,-2750049.719,-16825646.549,20343727.201,1946.925,-1705.062,-1149.667,78512.318,0.003,20632138.879,1.799,0.0,2.826,2.842,20710645.529,G18,1280526459437,-2704128.5417266455,-4282147.728795802,3864011.092080918,207.73476131071595
9,2020-08-03-US-MTV-1,Pixel4,1280526458437,1,26,GPS_L1,1280526458358905052,-26203305.159,-4578210.964,2092683.631,-191.24,-361.001,-3112.812,76459.062,0.002,23491490.092,3.897,0.0,5.676,6.544,23567936.934,G26,1280526459437,-2704128.5417266455,-4282147.728795802,3864011.092080918,207.73476131071595
0,2020-08-03-US-MTV-1,Pixel4,1280526459437,1,13,GPS_L1,1280526459357081977,13547424.969,-8419670.051,21099303.756,422.965,2674.661,801.267,9768.208,0.001,24038034.227,3.897,0.0,5.448,9.396,24047787.591000002,G13,1280526460437,-2704139.184628695,-4282123.972245205,3864029.8775561755,218.4219674914953
1,2020-08-03-US-MTV-1,Pixel4,1280526459437,1,15,GPS_L1,1280526459364323341,7046615.665,-18218520.239,17504901.825,1054.144,2072.044,1738.373,-63869.25,-0.0,21867127.914,4.197,0.0,3.844,4.079,21803250.741,G15,1280526460437,-2704139.184628695,-4282123.972245205,3864029.8775561755,218.4219674914953
