,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280526038437,1,13,GPS_L1,1280526038357624044,13384385.097,-9538218.856,20721918.338,351.775,2637.112,990.976,9767.954,0.001,23875526.629,4.197,0.0,5.358,8.556,23885280.669,G13,1280526039437,-2696470.8923825747,-4292605.572876663,3857800.0215449682,-15.55211026541363
1,2020-08-03-US-MTV-1,Pixel4,1280526038437,1,15,GPS_L1,1280526038364638041,6619057.95,-19076637.939,16739265.843,977.217,2002.726,1897.673,-63869.047,-0.0,21772783.228,3.598,0.0,3.781,3.971,21708906.429,G15,1280526039437,-2696470.8923825747,-4292605.572876663,3857800.0215449682,-15.55211026541363
2,2020-08-03-US-MTV-1,Pixel4,1280526038437,1,21,GPS_L1,1280526038360281542,-19471535.884,1463914.593,18640464.343,1403.8,-1735.57,1700.672,9432.986,0.003,23078828.771,3.897,0.0,4.354,4.783,23088252.620000005,G21,1280526039437,-2696470.8923825747,-4292605.572876663,3857800.0215449682,-15.55211026541363
3,2020-08-03-US-MTV-1,Pixel4,1280526038437,1,29,GPS_L1,1280526038361513845,-3192995.168,-26305855.348,-1494381.069,232.534,149.301,-3224.557,-49422.839,-0.003,22709393.626,4.197,0.0,4.778,4.874,22659961.134999994,G29,1280526039437,-2696470.8923825747,-4292605.572876663,3857800.0215449682,-15.55211026541363
4,2020-08-03-US-MTV-1,Pixel4,1280526038437,1,27,GPS_L1,1280526038358508611,-13559986.124,6389744.479,21751987.268,-676.45,-2712.568,404.977,-108625.727,-0.003,23610340.114,2.398,0.0,5.202,7.131,23501702.053999998,G27,1280526039437,-2696470.8923825747,-4292605.572876663,3857800.0215449682,-15.55211026541363
5,2020-08-03-US-MTV-1,Pixel4,1280526038437,1,10,GPS_L1,1280526038364015227,-22993734.099,-11808967.516,6731524.253,867.527,22.887,3019.188,-125284.612,-0.003,21959498.168,1.799,0.0,3.669,3.598,21834206.289,G10,1280526039437,-2696470.8923825747,-4292605.572876663,3857800.0215449682,-15.55211026541363
6,2020-08-03-US-MTV-1,Pixel4,1280526038437,1,16,GPS_L1,1280526038359833578,-21279257.763,2793232.489,15717948.404,-1814.583,-884.861,-2225.05,-57292.517,-0.001,23213125.0,3.298,0.0,4.893,5.676,23155821.914,G16,1280526039437,-2696470.8923825747,-4292605.572876663,3857800.0215449682,-15.55211026541363
7,2020-08-03-US-MTV-1,Pixel4,1280526038437,1,20,GPS_L1,1280526038369874173,-14846061.241,-14702867.056,16450963.706,2110.36,119.702,1978.463,158037.709,0.0,20203030.345,2.398,0.0,2.683,2.609,20361062.762,G20,1280526039437,-2696470.8923825747,-4292605.572876663,3857800.0215449682,-15.55211026541363
8,2020-08-03-US-MTV-1,Pixel4,1280526038437,1,18,GPS_L1,1280526038368589679,-3585385.373,-16111529.284,20788052.299,2029.818,-1693.848,-965.507,78511.257,0.003,20588111.959,1.799,0.0,2.798,2.814,20666617.604,G18,1280526039437,-2696470.8923825747,-4292605.572876663,3857800.0215449682,-15.55211026541363
9,2020-08-03-US-MTV-1,Pixel4,1280526038437,1,26,GPS_L1,1280526038359464962,-26091648.204,-4417235.253,3395383.504,-339.882,-406.895,-3088.613,76458.027,0.002,23323633.297,5.096,0.0,5.417,6.095,23400079.812,G26,1280526039437,-2696470.8923825747,-4292605.572876663,3857800.0215449682,-15.55211026541363
0,2020-08-03-US-MTV-1,Pixel4,1280526039437,1,13,GPS_L1,1280526039357622837,13384736.955,-9535581.695,20722909.089,351.942,2637.216,990.529,9767.955,0.001,23875888.478,4.197,0.0,5.358,8.557,23885642.518,G13,1280526040437,-2696488.4517869917,-4292579.333082017,3857817.078532737,-4.689676873405347
1,2020-08-03-US-MTV-1,Pixel4,1280526039437,1,15,GPS_L1,1280526039364637362,6620035.258,-19074635.125,16741163.329,977.398,2002.904,1897.303,-63869.048,-0.0,21772986.787,3.897,0.0,3.782,3.971,21709109.985999998,G15,1280526040437,-2696488.4517869917,-4292579.333082017,3857817.078532737,-4.689676873405347
2,2020-08-03-US-MTV-1,Pixel4,1280526039437,1,21,GPS_L1,1280526039360282839,-19470132.063,1462178.907,18642164.828,1403.838,-1735.797,1700.294,9432.989,0.003,23078439.94,3.598,0.0,4.354,4.782,23087863.793,G21,1280526040437,-2696488.4517869917,-4292579.333082017,3857817.078532737,-4.689676873405347
3,2020-08-03-US-MTV-1,Pixel4,1280526039437,1,29,GPS_L1,1280526039361511691,-3192762.598,-26305705.854,-1497605.603,232.607,149.688,-3224.525,-49422.841,-0.003,22710039.379,4.797,0.0,4.779,4.875,22660606.884000003,G29,1280526040437,-2696488.4517869917,-4292579.333082017,3857817.078532737,-4.689676873405347
4,2020-08-03-US-MTV-1,Pixel4,1280526039437,1,27,GPS_L1,1280526039358510722,-13560662.664,6387031.902,21752392.009,-676.625,-2712.574,404.506,-108625.731,-0.003,23609707.252,2.398,0.0,5.201,7.128,23501069.192,G27,1280526040437,-2696488.4517869917,-4292579.333082017,3857817.078532737,-4.689676873405347
5,2020-08-03-US-MTV-1,Pixel4,1280526039437,1,10,GPS_L1,1280526039364016618,-22992866.389,-11808944.6,6734543.374,867.889,22.945,3019.047,-125284.614,-0.003,21959081.156,1.799,0.0,3.668,3.598,21833789.275999997,G10,1280526040437,-2696488.4517869917,-4292579.333082017,3857817.078532737,-4.689676873405347
6,2020-08-03-US-MTV-1,Pixel4,1280526039437,1,16,GPS_L1,1280526039359833489,-21281072.241,2792347.738,15715723.187,-1814.375,-884.641,-2225.383,-57292.519,-0.001,23213151.681,3.298,0.0,4.893,5.676,23155848.593000002,G16,1280526040437,-2696488.4517869917,-4292579.333082017,3857817.078532737,-4.689676873405347
7,2020-08-03-US-MTV-1,Pixel4,1280526039437,1,20,GPS_L1,1280526039369874476,-14843950.754,-14702747.392,16452941.995,2110.613,119.628,1978.115,158037.71,0.0,20202939.508,2.099,0.0,2.683,2.609,20360971.926000003,G20,1280526040437,-2696488.4517869917,-4292579.333082017,3857817.078532737,-4.689676873405347
8,2020-08-03-US-MTV-1,Pixel4,1280526039437,1,18,GPS_L1,1280526039368589334,-3583355.652,-16113223.151,20787086.571,2029.628,-1693.887,-965.95,78511.259,0.003,20588215.387,1.799,0.0,2.799,2.814,20666721.033,G18,1280526040437,-2696488.4517869917,-4292579.333082017,3857817.078532737,-4.689676873405347
9,2020-08-03-US-MTV-1,Pixel4,1280526039437,1,26,GPS_L1,1280526039359463642,-26091987.91,-4417642.087,3392294.859,-339.532,-406.776,-3088.684,76458.029,0.002,23324029.023,5.696,0.0,5.418,6.096,23400475.537999995,G26,1280526040437,-2696488.4517869917,-4292579.333082017,3857817.078532737,-4.689676873405347
0,2020-08-03-US-MTV-1,Pixel4,1280526040437,1,13,GPS_L1,1280526040357621542,13385088.981,-9532944.431,20723899.393,352.11,2637.319,990.083,9767.955,0.001,23876276.709,4.197,0.0,5.359,8.559,23886030.745999996,G13,1280526041437,-2696506.0990765006,-4292552.9711698815,3857834.1926967744,4.32187988652935
1,2020-08-03-US-MTV-1,Pixel4,1280526040437,1,15,GPS_L1,1280526040364636672,6621012.747,-19072632.134,16743060.446,977.58,2003.081,1896.933,-63869.048,-0.0,21773193.644,3.897,0.0,3.782,3.972,21709316.842,G15,1280526041437,-2696506.0990765006,-4292552.9711698815,3857834.1926967744,4.32187988652935
2,2020-08-03-US-MTV-1,Pixel4,1280526040437,1,21,GPS_L1,1280526040360284145,-19468728.205,1460442.995,18643864.935,1403.875,-1736.023,1699.916,9432.992,0.003,23078048.411,3.298,0.0,4.353,4.781,23087472.268999998,G21,1280526041437,-2696506.0990765006,-4292552.9711698815,3857834.1926967744,4.32187988652935
3,2020-08-03-US-MTV-1,Pixel4,1280526040437,1,29,GPS_L1,1280526040361509524,-3192529.955,-26305555.972,-1500830.105,232.68,150.075,-3224.493,-49422.844,-0.003,22710689.029,4.797,0.0,4.779,4.876,22661256.53,G29,1280526041437,-2696506.0990765006,-4292552.9711698815,3857834.1926967744,4.32187988652935
4,2020-08-03-US-MTV-1,Pixel4,1280526040437,1,27,GPS_L1,1280526040358512842,-13561339.378,6384319.32,21752796.281,-676.799,-2712.579,404.036,-108625.734,-0.003,23609071.692,2.698,0.0,5.201,7.126,23500433.631,G27,1280526041437,-2696506.0990765006,-4292552.9711698815,3857834.1926967744,4.32187988652935
5,2020-08-03-US-MTV-1,Pixel4,1280526040437,1,10,GPS_L1,1280526040364018015,-22991998.317,-11808921.626,6737562.355,868.251,23.003,3018.906,-125284.617,-0.003,21958662.346,1.799,0.0,3.668,3.597,21833370.464,G10,1280526041437,-2696506.0990765006,-4292552.9711698815,3857834.1926967744,4.32187988652935
6,2020-08-03-US-MTV-1,Pixel4,1280526040437,1,16,GPS_L1,1280526040359833409,-21282886.511,2791463.208,15713497.637,-1814.166,-884.421,-2225.716,-57292.52,-0.001,23213175.665,2.998,0.0,4.893,5.676,23155872.576,G16,1280526041437,-2696506.0990765006,-4292552.9711698815,3857834.1926967744,4.32187988652935
7,2020-08-03-US-MTV-1,Pixel4,1280526040437,1,20,GPS_L1,1280526040369874789,-14841840.014,-14702627.802,16454919.936,2110.866,119.553,1977.766,158037.71,0.0,20202845.673,2.398,0.0,2.683,2.609,20360878.091000002,G20,1280526041437,-2696506.0990765006,-4292552.9711698815,3857834.1926967744,4.32187988652935
8,2020-08-03-US-MTV-1,Pixel4,1280526040437,1,18,GPS_L1,1280526040368589003,-3581326.12,-16114917.057,20786120.4,2029.438,-1693.925,-966.393,78511.262,0.003,20588314.618,2.099,0.0,2.799,2.815,20666820.266,G18,1280526041437,-2696506.0990765006,-4292552.9711698815,3857834.1926967744,4.32187988652935
9,2020-08-03-US-MTV-1,Pixel4,1280526040437,1,26,GPS_L1,1280526040359462308,-26092327.267,-4418048.803,3389206.144,-339.183,-406.657,-3088.756,76458.032,0.002,23324428.946,6.296,0.0,5.419,6.096,23400875.463,G26,1280526041437,-2696506.0990765006,-4292552.9711698815,3857834.1926967744,4.32187988652935
0,2020-08-03-US-MTV-1,Pixel4,1280526041437,1,13,GPS_L1,1280526041357620303,13385441.175,-9530307.064,20724889.251,352.277,2637.422,989.636,9767.956,0.001,23876648.152,4.197,0.0,5.359,8.561,23886402.187999997,G13,1280526042437,-2696523.836872536,-4292526.508997367,3857851.354498096,14.602570218783585
1,2020-08-03-US-MTV-1,Pixel4,1280526041437,1,15,GPS_L1,1280526041364635967,6621990.417,-19070628.966,16744957.192,977.761,2003.258,1896.563,-63869.049,-0.0,21773404.997,3.598,0.0,3.782,3.972,21709528.194000002,G15,1280526042437,-2696523.836872536,-4292526.508997367,3857851.354498096,14.602570218783585
