,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280527301437,1,15,GPS_L1,1280527301363513570,7999638.926,-16426277.129,18827926.651,1209.507,2177.632,1400.147,-63869.646,-0.0,22109891.153,5.096,0.0,4.013,4.387,22046013.107,G15,1280527302437,-2711691.5286757704,-4269233.463890418,3872964.6793404203,-3383.569595506393
1,2020-08-03-US-MTV-1,Pixel4,1280527301437,1,21,GPS_L1,1280527301361880398,-17687106.742,-900766.255,20477383.162,1407.445,-2001.671,1201.064,9436.82,0.003,22599503.801,3.897,0.0,3.832,4.017,22608932.772,G21,1280527302437,-2711691.5286757704,-4269233.463890418,3872964.6793404203,-3383.569595506393
2,2020-08-03-US-MTV-1,Pixel4,1280527301437,1,29,GPS_L1,1280527301358711570,-2823898.135,-25814493.993,-5518605.132,365.249,622.95,-3129.888,-49426.344,-0.003,23549494.536,2.998,0.0,5.924,6.785,23500055.483,G29,1280527302437,-2711691.5286757704,-4269233.463890418,3872964.6793404203,-3383.569595506393
3,2020-08-03-US-MTV-1,Pixel4,1280527301437,1,27,GPS_L1,1280527301361052546,-14549085.633,2982657.478,21886967.765,-885.19,-2664.48,-191.468,-108629.907,-0.003,22847687.587,6.296,0.0,4.473,5.139,22739048.068,G27,1280527302437,-2711691.5286757704,-4269233.463890418,3872964.6793404203,-3383.569595506393
4,2020-08-03-US-MTV-1,Pixel4,1280527301437,1,10,GPS_L1,1280527301365628988,-21612495.307,-11751868.062,10411601.278,1316.076,53.538,2792.122,-125287.851,-0.003,21475704.791,7.195,0.0,3.252,3.178,21350410.51,G10,1280527302437,-2711691.5286757704,-4269233.463890418,3872964.6793404203,-3383.569595506393
5,2020-08-03-US-MTV-1,Pixel4,1280527301437,1,16,GPS_L1,1280527301359427372,-23385908.481,1844746.513,12659269.244,-1506.921,-623.338,-2604.48,-57294.047,-0.001,23334902.495,3.897,0.0,5.092,5.839,23277597.517,G16,1280527302437,-2711691.5286757704,-4269233.463890418,3872964.6793404203,-3383.569595506393
6,2020-08-03-US-MTV-1,Pixel4,1280527301437,1,20,GPS_L1,1280527301370099153,-11994422.268,-14622952.089,18658087.816,2392.178,-1.895,1506.491,158037.763,-0.0,20135583.038,5.696,0.0,2.655,2.587,20293615.558999997,G20,1280527302437,-2711691.5286757704,-4269233.463890418,3872964.6793404203,-3383.569595506393
7,2020-08-03-US-MTV-1,Pixel4,1280527301437,1,18,GPS_L1,1280527301368065586,-1184600.773,-18262476.165,19223106.778,1763.725,-1696.79,-1505.636,78514.412,0.003,20745231.087,3.298,0.0,2.899,2.919,20823739.681,G18,1280527302437,-2711691.5286757704,-4269233.463890418,3872964.6793404203,-3383.569595506393
8,2020-08-03-US-MTV-1,Pixel4,1280527301437,1,26,GPS_L1,1280527301357669489,-26235902.463,-4851867.24,-540480.362,115.316,-293.933,-3126.558,76461.149,0.002,23861902.561,3.897,0.0,6.286,7.819,23938349.605000004,G26,1280527302437,-2711691.5286757704,-4269233.463890418,3872964.6793404203,-3383.569595506393
0,2020-08-03-US-MTV-1,Pixel4,1280527302437,1,13,GPS_L1,1280527302355855397,13964668.35,-6145179.309,21611791.259,566.803,2713.384,413.084,9768.726,0.001,24405753.66,13.79,0.0,5.615,12.058,24415504.713000003,G13,1280527303437,-2711691.528720478,-4269233.463862021,3872964.6793404203,-3383.7656423716667
1,2020-08-03-US-MTV-1,Pixel4,1280527302437,1,15,GPS_L1,1280527302363512443,8000848.524,-16424099.45,18829326.588,1209.691,2177.73,1399.731,-63869.647,-0.0,22110229.019,5.096,0.0,4.014,4.388,22046350.970000003,G15,1280527303437,-2711691.528720478,-4269233.463862021,3872964.6793404203,-3383.7656423716667
2,2020-08-03-US-MTV-1,Pixel4,1280527302437,1,21,GPS_L1,1280527302361881577,-17685699.31,-902768.025,20478584.021,1407.415,-2001.862,1200.653,9436.823,0.003,22599150.346,3.598,0.0,3.832,4.016,22608579.321000002,G21,1280527303437,-2711691.528720478,-4269233.463862021,3872964.6793404203,-3383.7656423716667
3,2020-08-03-US-MTV-1,Pixel4,1280527302437,1,29,GPS_L1,1280527302358709309,-2823532.818,-25813870.864,-5521734.954,365.385,623.309,-3129.77,-49426.346,-0.003,23550172.367,3.598,0.0,5.925,6.787,23500733.308999997,G29,1280527303437,-2711691.528720478,-4269233.463862021,3872964.6793404203,-3383.7656423716667
4,2020-08-03-US-MTV-1,Pixel4,1280527302437,1,27,GPS_L1,1280527302361054343,-14549970.901,2979993.034,21886776.061,-885.343,-2664.399,-191.939,-108629.911,-0.003,22847148.86,7.195,0.0,4.473,5.138,22738509.338,G27,1280527303437,-2711691.528720478,-4269233.463862021,3872964.6793404203,-3383.7656423716667
5,2020-08-03-US-MTV-1,Pixel4,1280527302437,1,10,GPS_L1,1280527302365630133,-21611179.056,-11751814.529,10414393.294,1316.421,53.529,2791.904,-125287.854,-0.003,21475361.528,6.296,0.0,3.251,3.178,21350067.245000005,G10,1280527303437,-2711691.528720478,-4269233.463862021,3872964.6793404203,-3383.7656423716667
6,2020-08-03-US-MTV-1,Pixel4,1280527302437,1,16,GPS_L1,1280527302359426740,-23387415.262,1844123.271,12656664.632,-1506.644,-623.148,-2604.746,-57294.048,-0.001,23335091.964,4.197,0.0,5.093,5.839,23277786.984,G16,1280527303437,-2711691.528720478,-4269233.463862021,3872964.6793404203,-3383.7656423716667
7,2020-08-03-US-MTV-1,Pixel4,1280527302437,1,20,GPS_L1,1280527302370099138,-11992029.995,-14622954.043,18659594.108,2392.368,-2.011,1506.094,158037.763,-0.0,20135587.535,6.296,0.0,2.655,2.587,20293620.055999998,G20,1280527303437,-2711691.528720478,-4269233.463862021,3872964.6793404203,-3383.7656423716667
