,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-08-03-US-MTV-1,Pixel4,1280525528437,1,13,GPS_L1,1280525528358191974,13226513.869,-10868214.658,20158956.459,267.876,2575.685,1215.697,9767.65,0.001,23705265.498,3.298,0.0,5.253,7.815,23715020.08,G13,1280525529437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.97924518445367
1,2020-08-03-US-MTV-1,Pixel4,1280525528437,1,15,GPS_L1,1280525528364902086,6143981.948,-20073640.048,15724306.977,886.365,1904.54,2080.654,-63868.8,-0.0,21693624.528,1.799,0.0,3.73,3.883,21629748.115,G15,1280525529437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.97924518445367
2,2020-08-03-US-MTV-1,Pixel4,1280525528437,1,21,GPS_L1,1280525528359639421,-20181288.589,2319161.241,17724721.122,1377.038,-1617.563,1889.019,9431.546,0.003,23271331.804,2.998,0.0,4.58,5.182,23280753.588000003,G21,1280525529437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.97924518445367
3,2020-08-03-US-MTV-1,Pixel4,1280525528437,1,29,GPS_L1,1280525528362544130,-3303283.21,-26331401.344,152762.643,202.283,-49.547,-3231.857,-49421.51,-0.003,22400521.953,8.094,0.0,4.403,4.406,22351091.634,G29,1280525529437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.97924518445367
4,2020-08-03-US-MTV-1,Pixel4,1280525528437,1,27,GPS_L1,1280525528357429870,-13237872.263,7770889.583,21484479.64,-586.474,-2700.627,643.634,-108623.996,-0.003,23933738.529,2.998,0.0,5.506,8.48,23825100.547,G27,1280525529437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.97924518445367
5,2020-08-03-US-MTV-1,Pixel4,1280525528437,1,10,GPS_L1,1280525528363269397,-23389011.945,-11811961.149,5174824.827,682.493,-13.452,3082.741,-125283.298,-0.003,22183092.377,3.598,0.0,3.88,3.829,22057801.37,G10,1280525529437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.97924518445367
6,2020-08-03-US-MTV-1,Pixel4,1280525528437,1,16,GPS_L1,1280525528359839577,-20328041.741,3273488.533,16808378.59,-1913.071,-999.056,-2049.107,-57291.826,-0.001,23211326.545,4.797,0.0,4.862,5.721,23154024.136,G16,1280525529437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.97924518445367
7,2020-08-03-US-MTV-1,Pixel4,1280525528437,1,20,GPS_L1,1280525528369668557,-15888489.055,-14772724.748,15397563.808,1975.809,152.518,2150.586,158037.653,0.0,20264672.471,4.197,0.0,2.705,2.638,20422704.781000003,G20,1280525529437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.97924518445367
8,2020-08-03-US-MTV-1,Pixel4,1280525528437,1,18,GPS_L1,1280525528368722056,-4644391.325,-15253853.983,21222416.511,2121.381,-1667.279,-737.101,78509.966,0.003,20548426.332,1.499,0.0,2.77,2.789,20626930.738999996,G18,1280525529437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.97924518445367
9,2020-08-03-US-MTV-1,Pixel4,1280525528437,1,26,GPS_L1,1280525528360108294,-25873369.731,-4193297.071,4959873.533,-515.021,-473.172,-3043.854,76456.776,0.002,23130767.215,2.698,0.0,5.127,5.646,23207213.218,G26,1280525529437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.97924518445367
0,2020-08-03-US-MTV-1,Pixel4,1280525529437,1,13,GPS_L1,1280525529358190971,13226781.826,-10865638.906,20160171.936,268.037,2575.822,1215.262,9767.65,0.001,23705566.19,3.298,0.0,5.253,7.816,23715320.771,G13,1280525530437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.01906484476575
1,2020-08-03-US-MTV-1,Pixel4,1280525529437,1,15,GPS_L1,1280525529364901695,6144868.401,-20071735.405,15726387.457,886.54,1904.748,2080.307,-63868.8,-0.0,21693741.747,1.799,0.0,3.73,3.883,21629865.334,G15,1280525530437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.01906484476575
2,2020-08-03-US-MTV-1,Pixel4,1280525529437,1,21,GPS_L1,1280525529359640658,-20179911.516,2317543.558,17726609.963,1377.105,-1617.798,1888.659,9431.548,0.003,23270960.961,2.698,0.0,4.58,5.181,23280382.748,G21,1280525530437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.01906484476575
3,2020-08-03-US-MTV-1,Pixel4,1280525529437,1,29,GPS_L1,1280525529362542111,-3303080.905,-26331450.694,149530.791,202.328,-49.154,-3231.861,-49421.513,-0.003,22401127.234,8.094,0.0,4.404,4.406,22351696.911000002,G29,1280525530437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.01906484476575
4,2020-08-03-US-MTV-1,Pixel4,1280525529437,1,27,GPS_L1,1280525529357431994,-13238458.827,7768188.929,21485123.043,-586.651,-2700.668,643.169,-108623.999,-0.003,23933101.77,2.998,0.0,5.505,8.477,23824463.788999997,G27,1280525530437,-2692617.357884676,-4297409.710066318,3855153.821127413,-102.01906484476575
