,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-05-US-MTV-1,Pixel4,1275414293441,1,13,GPS_L1,1275414293362339471,-22430021.662,-13534075.085,-4796212.021,640.886,15.048,-3106.602,4755.73,0.001,23439216.135,2.998,0.0,5.226,6.318,23443960.321000002,G13,1275414294440,-2693514.3471620847,-4298823.00408754,3852996.953248217,-209.5996395536822
1,2020-06-05-US-MTV-1,Pixel4,1275414293441,1,17,GPS_L1,1275414293370184075,-2378758.237,-16043107.267,21464390.338,2481.691,842.274,918.414,82786.518,0.003,21087463.019,1.799,0.0,2.841,2.886,21170243.810000002,G17,1275414294440,-2693514.3471620847,-4298823.00408754,3852996.953248217,-209.5996395536822
2,2020-06-05-US-MTV-1,Pixel4,1275414293441,1,15,GPS_L1,1275414293360721133,-26446827.689,-3570560.876,1757180.711,-190.065,-394.66,-3065.856,-67845.355,0.001,23924381.662,2.099,0.0,5.276,7.217,23856523.814,G15,1275414294440,-2693514.3471620847,-4298823.00408754,3852996.953248217,-209.5996395536822
3,2020-06-05-US-MTV-1,Pixel4,1275414293441,1,19,GPS_L1,1275414293373605849,-10723843.517,-16868819.739,17201942.703,2121.572,725.331,1996.275,-44712.786,0.001,20061640.981,4.797,0.0,2.56,2.527,20016923.108000003,G19,1275414294440,-2693514.3471620847,-4298823.00408754,3852996.953248217,-209.5996395536822
4,2020-06-05-US-MTV-1,Pixel4,1275414293441,1,2,GPS_L1,1275414293360813319,-13668766.133,-20159247.466,-10016985.654,-154.05,-1381.045,2806.843,-140139.726,-0.003,23896744.994,3.298,0.0,6.341,8.587,23756590.34,G2,1275414294440,-2693514.3471620847,-4298823.00408754,3852996.953248217,-209.5996395536822
5,2020-06-05-US-MTV-1,Pixel4,1275414293441,1,6,GPS_L1,1275414293366180553,-6586739.587,-25695429.618,-618263.871,198.226,-134.694,3219.753,-85105.513,-0.002,22287688.72,5.696,0.0,4.179,4.187,22202574.841,G6,1275414294440,-2693514.3471620847,-4298823.00408754,3852996.953248217,-209.5996395536822
6,2020-06-05-US-MTV-1,Pixel4,1275414293441,1,12,GPS_L1,1275414293359122792,-22232059.428,8139614.571,11642452.161,1039.026,-1126.361,2731.656,32854.259,-0.002,24403552.239,5.096,0.0,5.835,12.983,24436387.68,G12,1275414294440,-2693514.3471620847,-4298823.00408754,3852996.953248217,-209.5996395536822
7,2020-06-05-US-MTV-1,Pixel4,1275414293441,1,24,GPS_L1,1275414293366926608,-16221087.608,-570353.765,20874996.102,-733.575,-2599.044,-598.555,-4185.856,-0.001,22064027.058,3.897,0.0,3.678,4.098,22059833.426,G24,1275414294440,-2693514.3471620847,-4298823.00408754,3852996.953248217,-209.5996395536822
8,2020-06-05-US-MTV-1,Pixel4,1275414293441,1,28,GPS_L1,1275414293365965992,7476041.277,-19998525.714,16474413.14,1632.09,-1118.688,-2162.121,213239.343,0.001,22352012.49,2.099,0.0,3.961,4.068,22565243.803999998,G28,1275414294440,-2693514.3471620847,-4298823.00408754,3852996.953248217,-209.5996395536822
9,2020-06-05-US-MTV-1,Pixel4,1275414293441,1,30,GPS_L1,1275414293359954871,347814.108,-25382200.19,-7383907.038,531.525,863.225,-2946.656,-70577.903,-0.003,24154101.23,5.096,0.0,7.021,9.804,24083506.501999997,G30,1275414294440,-2693514.3471620847,-4298823.00408754,3852996.953248217,-209.5996395536822
0,2020-06-05-US-MTV-1,Pixel4,1275414294441,1,13,GPS_L1,1275414294362337558,-22429380.599,-13534059.977,-4799318.565,641.242,15.169,-3106.5,4755.731,0.001,23439789.638,2.998,0.0,5.227,6.32,23444533.821999997,G13,1275414295440,-2693523.299009262,-4298836.83173629,3852975.659676293,-224.5071751682164
1,2020-06-05-US-MTV-1,Pixel4,1275414294441,1,17,GPS_L1,1275414294370182953,-2376276.47,-16042265.054,21465308.531,2481.849,842.155,917.974,82786.521,0.003,21087799.387,1.799,0.0,2.842,2.886,21170580.18,G17,1275414295440,-2693523.299009262,-4298836.83173629,3852975.659676293,-224.5071751682164
2,2020-06-05-US-MTV-1,Pixel4,1275414294441,1,15,GPS_L1,1275414294360719714,-26447017.577,-3570955.494,1754114.841,-189.712,-394.577,-3065.893,-67845.354,0.001,23924807.067,2.398,0.0,5.277,7.218,23856949.218000006,G15,1275414295440,-2693523.299009262,-4298836.83173629,3852975.659676293,-224.5071751682164
3,2020-06-05-US-MTV-1,Pixel4,1275414294441,1,19,GPS_L1,1275414294373605820,-10721721.804,-16868094.425,17203938.791,2121.853,725.298,1995.901,-44712.785,0.001,20061649.675,4.797,0.0,2.56,2.527,20016931.803000003,G19,1275414295440,-2693523.299009262,-4298836.83173629,3852975.659676293,-224.5071751682164
4,2020-06-05-US-MTV-1,Pixel4,1275414294441,1,2,GPS_L1,1275414294360815578,-13668920.171,-20160628.335,-10014178.695,-154.026,-1380.69,2807.062,-140139.728,-0.003,23896067.763,3.298,0.0,6.34,8.583,23755913.112,G2,1275414295440,-2693523.299009262,-4298836.83173629,3852975.659676293,-224.5071751682164
5,2020-06-05-US-MTV-1,Pixel4,1275414294441,1,6,GPS_L1,1275414294366182503,-6586541.318,-25695564.12,-615044.105,198.311,-134.311,3219.766,-85105.515,-0.002,22287104.125,4.797,0.0,4.178,4.186,22201990.246,G6,1275414295440,-2693523.299009262,-4298836.83173629,3852975.659676293,-224.5071751682164
6,2020-06-05-US-MTV-1,Pixel4,1275414294441,1,12,GPS_L1,1275414294359124544,-22231020.3,8138488.066,11645183.696,1039.226,-1126.646,2731.403,32854.257,-0.002,24403027.002,10.493,0.0,5.835,12.978,24435862.446,G12,1275414295440,-2693523.299009262,-4298836.83173629,3852975.659676293,-224.5071751682164
7,2020-06-05-US-MTV-1,Pixel4,1275414294441,1,24,GPS_L1,1275414294366928050,-16221821.243,-572952.754,20874397.32,-733.691,-2598.928,-599.005,-4185.857,-0.001,22063594.757,3.897,0.0,3.678,4.097,22059401.125,G24,1275414295440,-2693523.299009262,-4298836.83173629,3852975.659676293,-224.5071751682164
8,2020-06-05-US-MTV-1,Pixel4,1275414294441,1,28,GPS_L1,1275414294365964968,7477673.228,-19999644.37,16472250.853,1631.815,-1118.626,-2162.456,213239.344,0.001,22352319.478,2.099,0.0,3.961,4.069,22565550.792000003,G28,1275414295440,-2693523.299009262,-4298836.83173629,3852975.659676293,-224.5071751682164
9,2020-06-05-US-MTV-1,Pixel4,1275414294441,1,30,GPS_L1,1275414294359952672,348345.692,-25381336.799,-7386853.607,531.645,863.56,-2946.496,-70577.906,-0.003,24154760.474,5.096,0.0,7.022,9.808,24084165.738,G30,1275414295440,-2693523.299009262,-4298836.83173629,3852975.659676293,-224.5071751682164
0,2020-06-05-US-MTV-1,Pixel4,1275414295441,1,13,GPS_L1,1275414295362335648,-22428739.18,-13534044.748,-4802425.01,641.599,15.289,-3106.399,4755.732,0.001,23440362.241,3.298,0.0,5.228,6.321,23445106.424000002,G13,1275414296440,-2693532.342467876,-4298850.617808279,3852954.1178918476,-222.7593103667402
1,2020-06-05-US-MTV-1,Pixel4,1275414295441,1,17,GPS_L1,1275414295370181832,-2373794.543,-16041422.959,21466226.284,2482.008,842.036,917.535,82786.524,0.003,21088135.454,1.799,0.0,2.842,2.887,21170916.249,G17,1275414296440,-2693532.342467876,-4298850.617808279,3852954.1178918476,-222.7593103667402
2,2020-06-05-US-MTV-1,Pixel4,1275414295441,1,15,GPS_L1,1275414295360718251,-26447207.111,-3571350.029,1751048.934,-189.359,-394.494,-3065.929,-67845.352,0.001,23925245.663,2.998,0.0,5.278,7.22,23857387.812999997,G15,1275414296440,-2693532.342467876,-4298850.617808279,3852954.1178918476,-222.7593103667402
3,2020-06-05-US-MTV-1,Pixel4,1275414295441,1,19,GPS_L1,1275414295373605718,-10719599.809,-16867369.143,17205934.505,2122.135,725.266,1995.527,-44712.784,0.001,20061680.254,3.897,0.0,2.56,2.527,20016962.383,G19,1275414296440,-2693532.342467876,-4298850.617808279,3852954.1178918476,-222.7593103667402
4,2020-06-05-US-MTV-1,Pixel4,1275414295441,1,2,GPS_L1,1275414295360817852,-13669074.186,-20162008.849,-10011371.518,-154.002,-1380.334,2807.28,-140139.731,-0.003,23895386.035,3.298,0.0,6.34,8.58,23755231.384000003,G2,1275414296440,-2693532.342467876,-4298850.617808279,3852954.1178918476,-222.7593103667402
5,2020-06-05-US-MTV-1,Pixel4,1275414295441,1,6,GPS_L1,1275414295366184402,-6586342.962,-25695698.239,-611824.326,198.397,-133.928,3219.779,-85105.517,-0.002,22286534.819,4.797,0.0,4.178,4.186,22201420.937999997,G6,1275414296440,-2693532.342467876,-4298850.617808279,3852954.1178918476,-222.7593103667402
6,2020-06-05-US-MTV-1,Pixel4,1275414295441,1,12,GPS_L1,1275414295359126270,-22229980.973,8137361.275,11647914.977,1039.426,-1126.931,2731.15,32854.255,-0.002,24402509.56,11.992,0.0,5.835,12.972,24435345.007999998,G12,1275414296440,-2693532.342467876,-4298850.617808279,3852954.1178918476,-222.7593103667402
7,2020-06-05-US-MTV-1,Pixel4,1275414295441,1,24,GPS_L1,1275414295366929547,-16222554.993,-575551.627,20873798.089,-733.806,-2598.812,-599.455,-4185.857,-0.001,22063145.968,3.897,0.0,3.677,4.096,22058952.337999996,G24,1275414296440,-2693532.342467876,-4298850.617808279,3852954.1178918476,-222.7593103667402
8,2020-06-05-US-MTV-1,Pixel4,1275414295441,1,28,GPS_L1,1275414295365963964,7479304.903,-20000762.964,16470088.231,1631.54,-1118.564,-2162.791,213239.344,0.001,22352620.469,2.099,0.0,3.962,4.069,22565851.782,G28,1275414296440,-2693532.342467876,-4298850.617808279,3852954.1178918476,-222.7593103667402
