,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-05-US-MTV-1,Pixel4,1275414813441,1,13,GPS_L1,1275414813361317119,-22048476.67,-13511242.902,-6396428.846,826.746,70.37,-3045.171,4756.373,0.001,23745709.554,3.298,0.0,5.753,7.268,23750452.906000003,G13,1275414814440,-2698763.0865298426,-4299059.083414776,3849222.132841485,-3483.8712686928493
1,2020-06-05-US-MTV-1,Pixel4,1275414813441,1,17,GPS_L1,1275414813369577938,-1068111.319,-15622019.96,21882157.182,2556.701,775.779,687.665,82788.107,0.003,21269178.321,2.698,0.0,3.01,3.008,21351960.409999996,G17,1275414814440,-2698763.0865298426,-4299059.083414776,3849222.132841485,-3483.8712686928493
2,2020-06-05-US-MTV-1,Pixel4,1275414813441,1,15,GPS_L1,1275414813359956739,-26497684.633,-3765622.816,159487.776,-5.111,-357.67,-3076.239,-67844.57,0.002,24153541.218,8.094,0.0,5.677,8.046,24085682.924999997,G15,1275414814440,-2698763.0865298426,-4299059.083414776,3849222.132841485,-3483.8712686928493
3,2020-06-05-US-MTV-1,Pixel4,1275414813441,1,19,GPS_L1,1275414813373523292,-9583476.684,-16497247.426,18188440.239,2262.555,701.526,1796.042,-44712.373,0.001,20086390.947,1.799,0.0,2.625,2.548,20041673.401,G19,1275414814440,-2698763.0865298426,-4299059.083414776,3849222.132841485,-3483.8712686928493
4,2020-06-05-US-MTV-1,Pixel4,1275414813441,1,2,GPS_L1,1275414813361949198,-13744378.107,-20829041.283,-8529350.547,-134.406,-1194.535,2911.936,-140141.074,-0.003,23556217.037,8.094,0.0,5.935,7.064,23416062.964,G2,1275414814440,-2698763.0865298426,-4299059.083414776,3849222.132841485,-3483.8712686928493
5,2020-06-05-US-MTV-1,Pixel4,1275414813441,1,6,GPS_L1,1275414813367123876,-6470827.19,-25714009.885,1056184.519,249.919,62.584,3217.324,-85106.535,-0.002,22004887.6,3.298,0.0,3.964,3.852,21919773.248999998,G6,1275414814440,-2698763.0865298426,-4299059.083414776,3849222.132841485,-3483.8712686928493
6,2020-06-05-US-MTV-1,Pixel4,1275414813441,1,12,GPS_L1,1275414813360065376,-21666081.66,7515165.329,13027358.984,1135.155,-1275.704,2592.27,32853.208,-0.002,24120972.664,3.298,0.0,5.739,10.593,24153809.540000003,G12,1275414814440,-2698763.0865298426,-4299059.083414776,3849222.132841485,-3483.8712686928493
7,2020-06-05-US-MTV-1,Pixel4,1275414813441,1,24,GPS_L1,1275414813367684009,-16617509.612,-1904779.054,20503273.795,-789.763,-2530.773,-830.372,-4186.158,-0.001,21836963.951,5.696,0.0,3.575,3.821,21832770.397000004,G24,1275414814440,-2698763.0865298426,-4299059.083414776,3849222.132841485,-3483.8712686928493
8,2020-06-05-US-MTV-1,Pixel4,1275414813441,1,28,GPS_L1,1275414813365424393,8287161.947,-20570471.848,15305853.211,1487.028,-1078.443,-2330.35,213239.595,0.0,22514379.786,3.897,0.0,4.245,4.308,22727610.827999998,G28,1275414814440,-2698763.0865298426,-4299059.083414776,3849222.132841485,-3483.8712686928493
0,2020-06-05-US-MTV-1,Pixel4,1275414814441,1,13,GPS_L1,1275414814361315030,-22047649.746,-13511172.487,-6399473.943,827.104,70.462,-3045.036,4756.374,0.001,23746335.82,3.598,0.0,5.754,7.27,23751079.17,G13,1275414815440,-2698764.9278950063,-4299040.700251245,3849240.4204600854,-3489.264077008092
1,2020-06-05-US-MTV-1,Pixel4,1275414814441,1,17,GPS_L1,1275414814369576767,-1065554.556,-15621244.251,21882844.621,2556.831,775.643,687.217,82788.11,0.003,21269529.378,2.998,0.0,3.01,3.008,21352311.469999995,G17,1275414815440,-2698764.9278950063,-4299040.700251245,3849240.4204600854,-3489.264077008092
2,2020-06-05-US-MTV-1,Pixel4,1275414814441,1,15,GPS_L1,1275414814359955150,-26497689.564,-3765980.456,156411.541,-4.753,-357.611,-3076.242,-67844.569,0.002,24154017.588,9.294,0.0,5.677,8.048,24086159.294,G15,1275414815440,-2698764.9278950063,-4299040.700251245,3849240.4204600854,-3489.264077008092
3,2020-06-05-US-MTV-1,Pixel4,1275414814441,1,19,GPS_L1,1275414814373523044,-9581213.998,-16496545.93,18190236.083,2262.815,701.467,1795.646,-44712.372,0.001,20086465.296,2.099,0.0,2.626,2.548,20041747.75,G19,1275414815440,-2698764.9278950063,-4299040.700251245,3849240.4204600854,-3489.264077008092
4,2020-06-05-US-MTV-1,Pixel4,1275414814441,1,2,GPS_L1,1275414814361951205,-13744512.488,-20830235.639,-8526438.512,-134.355,-1194.174,2912.121,-140141.077,-0.003,23555615.353,8.094,0.0,5.935,7.061,23415461.28,G2,1275414815440,-2698764.9278950063,-4299040.700251245,3849240.4204600854,-3489.264077008092
5,2020-06-05-US-MTV-1,Pixel4,1275414814441,1,6,GPS_L1,1275414814367125529,-6470577.214,-25713947.112,1059401.838,250.032,62.96,3217.302,-85106.537,-0.002,22004392.043,2.998,0.0,3.964,3.851,21919277.691,G6,1275414815440,-2698764.9278950063,-4299040.700251245,3849240.4204600854,-3489.264077008092
6,2020-06-05-US-MTV-1,Pixel4,1275414814441,1,12,GPS_L1,1275414814360067240,-21664946.418,7513889.478,13029951.117,1135.324,-1275.993,2591.987,32853.206,-0.002,24120413.851,3.598,0.0,5.738,10.589,24153250.729999997,G12,1275414815440,-2698764.9278950063,-4299040.700251245,3849240.4204600854,-3489.264077008092
7,2020-06-05-US-MTV-1,Pixel4,1275414814441,1,24,GPS_L1,1275414814367685455,-16618299.426,-1907309.757,20502443.201,-789.863,-2530.627,-830.813,-4186.159,-0.001,21836530.451,7.195,0.0,3.575,3.82,21832336.897,G24,1275414815440,-2698764.9278950063,-4299040.700251245,3849240.4204600854,-3489.264077008092
8,2020-06-05-US-MTV-1,Pixel4,1275414814441,1,28,GPS_L1,1275414814365423336,8288648.832,-20571550.243,15303522.707,1486.746,-1078.35,-2330.662,213239.596,0.0,22514696.666,3.897,0.0,4.246,4.308,22727927.708000004,G28,1275414815440,-2698764.9278950063,-4299040.700251245,3849240.4204600854,-3489.264077008092
0,2020-06-05-US-MTV-1,Pixel4,1275414815441,1,13,GPS_L1,1275414815361312931,-22046822.463,-13511101.978,-6402518.906,827.462,70.555,-3044.901,4756.375,0.001,23746965.084,3.598,0.0,5.755,7.272,23751708.432,G13,1275414816440,-2698766.58061387,-4299021.983429533,3849259.0775954016,-3489.534272828492
1,2020-06-05-US-MTV-1,Pixel4,1275414815441,1,17,GPS_L1,1275414815369575564,-1062997.663,-15620468.678,21883531.613,2556.96,775.506,686.769,82788.114,0.003,21269890.028,2.998,0.0,3.01,3.009,21352672.123,G17,1275414816440,-2698766.58061387,-4299021.983429533,3849259.0775954016,-3489.534272828492
2,2020-06-05-US-MTV-1,Pixel4,1275414815441,1,15,GPS_L1,1275414815359953584,-26497694.137,-3766338.037,153335.302,-4.395,-357.552,-3076.245,-67844.567,0.002,24154487.063,7.195,0.0,5.678,8.05,24086628.768,G15,1275414816440,-2698766.58061387,-4299021.983429533,3849259.0775954016,-3489.534272828492
3,2020-06-05-US-MTV-1,Pixel4,1275414815441,1,19,GPS_L1,1275414815373522791,-9578951.053,-16495844.493,18192031.53,2263.075,701.408,1795.25,-44712.371,0.001,20086541.143,2.099,0.0,2.626,2.548,20041823.598,G19,1275414816440,-2698766.58061387,-4299021.983429533,3849259.0775954016,-3489.534272828492
4,2020-06-05-US-MTV-1,Pixel4,1275414815441,1,2,GPS_L1,1275414815361953266,-13744646.817,-20831429.634,-8523526.292,-134.303,-1193.812,2912.307,-140141.079,-0.003,23554997.481,11.992,0.0,5.934,7.059,23414843.408999998,G2,1275414816440,-2698766.58061387,-4299021.983429533,3849259.0775954016,-3489.534272828492
5,2020-06-05-US-MTV-1,Pixel4,1275414815441,1,6,GPS_L1,1275414815367127195,-6470327.125,-25713883.964,1062619.133,250.144,63.335,3217.279,-85106.539,-0.002,22003892.588,2.698,0.0,3.963,3.851,21918778.235,G6,1275414816440,-2698766.58061387,-4299021.983429533,3849259.0775954016,-3489.534272828492
6,2020-06-05-US-MTV-1,Pixel4,1275414815441,1,12,GPS_L1,1275414815360069057,-21663811.007,7512613.338,13032542.966,1135.494,-1276.281,2591.704,32853.204,-0.002,24119869.128,3.897,0.0,5.738,10.586,24152706.007999998,G12,1275414816440,-2698766.58061387,-4299021.983429533,3849259.0775954016,-3489.534272828492
7,2020-06-05-US-MTV-1,Pixel4,1275414815441,1,24,GPS_L1,1275414815367686834,-16619089.341,-1909840.314,20501612.166,-789.963,-2530.481,-831.254,-4186.159,-0.001,21836117.037,9.294,0.0,3.575,3.82,21831923.483,G24,1275414816440,-2698766.58061387,-4299021.983429533,3849259.0775954016,-3489.534272828492
8,2020-06-05-US-MTV-1,Pixel4,1275414815441,1,28,GPS_L1,1275414815365422250,8290135.434,-20572628.545,15301191.892,1486.464,-1078.257,-2330.973,213239.596,0.0,22515022.241,4.797,0.0,4.246,4.309,22728253.282,G28,1275414816440,-2698766.58061387,-4299021.983429533,3849259.0775954016,-3489.534272828492
0,2020-06-05-US-MTV-1,Pixel4,1275414816441,1,13,GPS_L1,1275414816361310869,-22045994.823,-13511031.378,-6405563.733,827.82,70.647,-3044.766,4756.376,0.001,23747583.257,3.897,0.0,5.756,7.275,23752326.601999998,G13,1275414817440,-2698768.0973747135,-4299002.909995123,3849278.0435713874,-3495.9656305483045
1,2020-06-05-US-MTV-1,Pixel4,1275414816441,1,17,GPS_L1,1275414816369574386,-1060440.642,-15619693.241,21884218.157,2557.089,775.37,686.321,82788.117,0.003,21270243.183,2.998,0.0,3.011,3.009,21353025.279999997,G17,1275414817440,-2698768.0973747135,-4299002.909995123,3849278.0435713874,-3495.9656305483045
2,2020-06-05-US-MTV-1,Pixel4,1275414816441,1,15,GPS_L1,1275414816359951991,-26497698.353,-3766695.559,150259.06,-4.037,-357.493,-3076.249,-67844.566,0.002,24154964.632,7.195,0.0,5.679,8.052,24087106.334999997,G15,1275414817440,-2698768.0973747135,-4299002.909995123,3849278.0435713874,-3495.9656305483045
3,2020-06-05-US-MTV-1,Pixel4,1275414816441,1,19,GPS_L1,1275414816373522534,-9576687.848,-16495143.115,18193826.582,2263.335,701.349,1794.854,-44712.371,0.001,20086618.19,2.398,0.0,2.626,2.548,20041900.645000003,G19,1275414817440,-2698768.0973747135,-4299002.909995123,3849278.0435713874,-3495.9656305483045
4,2020-06-05-US-MTV-1,Pixel4,1275414816441,1,2,GPS_L1,1275414816361955347,-13744781.095,-20832623.267,-8520613.886,-134.252,-1193.451,2912.492,-140141.082,-0.003,23554373.613,9.294,0.0,5.933,7.057,23414219.541000005,G2,1275414817440,-2698768.0973747135,-4299002.909995123,3849278.0435713874,-3495.9656305483045
