,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-05-US-MTV-1,Pixel4,1275415053441,1,13,GPS_L1,1275415053360822187,-21839749.922,-13491813.88,-7123235.653,912.628,91.022,-3010.954,4756.673,0.001,23894086.434,5.696,0.0,6.014,7.824,23898829.269,G13,1275415054440,-2701719.1927741836,-4294520.2268561525,3852180.439938326,-3362.3227779348863
1,2020-06-05-US-MTV-1,Pixel4,1275415053441,1,17,GPS_L1,1275415053369280074,-450915.425,-15439830.868,22034272.12,2586.034,742.183,579.841,82788.844,0.003,21358475.701,3.298,0.0,3.092,3.07,21441258.383,G17,1275415054440,-2701719.1927741836,-4294520.2268561525,3852180.439938326,-3362.3227779348863
2,2020-06-05-US-MTV-1,Pixel4,1275415053441,1,15,GPS_L1,1275415053359586133,-26488590.738,-3849872.336,-578756.563,80.939,-344.863,-3075.193,-67844.195,0.002,24264646.101,3.298,0.0,5.87,8.512,24196787.524,G15,1275415054440,-2701719.1927741836,-4294520.2268561525,3852180.439938326,-3362.3227779348863
3,2020-06-05-US-MTV-1,Pixel4,1275415053441,1,19,GPS_L1,1275415053373449610,-9033084.302,-16330683.275,18607998.043,2323.6,686.053,1699.9,-44712.19,0.001,20108480.255,2.998,0.0,2.656,2.562,20063762.847,G19,1275415054440,-2701719.1927741836,-4294520.2268561525,3852180.439938326,-3362.3227779348863
4,2020-06-05-US-MTV-1,Pixel4,1275415053441,1,2,GPS_L1,1275415053362441101,-13775034.363,-21105301.3,-7825294.56,-120.558,-1107.564,2954.559,-140141.672,-0.002,23408748.227,3.298,0.0,5.758,6.543,23268594.254,G2,1275415054440,-2701719.1927741836,-4294520.2268561525,3852180.439938326,-3362.3227779348863
5,2020-06-05-US-MTV-1,Pixel4,1275415053441,1,6,GPS_L1,1275415053367513059,-6407483.041,-25688222.347,1827536.64,278.429,152.123,3209.942,-85107.005,-0.002,21888213.471,2.398,0.0,3.877,3.725,21803098.864,G6,1275415054440,-2701719.1927741836,-4294520.2268561525,3852180.439938326,-3362.3227779348863
6,2020-06-05-US-MTV-1,Pixel4,1275415053441,1,12,GPS_L1,1275415053360507921,-21388902.03,7200668.855,13641221.738,1174.091,-1345.117,2522.706,32852.718,-0.002,23988301.011,3.298,0.0,5.675,9.725,24021138.328999996,G12,1275415054440,-2701719.1927741836,-4294520.2268561525,3852180.439938326,-3362.3227779348863
7,2020-06-05-US-MTV-1,Pixel4,1275415053441,1,24,GPS_L1,1275415053368016166,-16809856.267,-2507833.18,20291325.945,-812.798,-2494.149,-935.658,-4186.286,-0.001,21737385.787,1.799,0.0,3.527,3.707,21733192.267000005,G24,1275415054440,-2701719.1927741836,-4294520.2268561525,3852180.439938326,-3362.3227779348863
8,2020-06-05-US-MTV-1,Pixel4,1275415053441,1,28,GPS_L1,1275415053365157510,8635904.761,-20826488.372,14737695.008,1419.088,-1054.46,-2403.858,213239.698,0.0,22594389.296,4.197,0.0,4.383,4.432,22807620.178999998,G28,1275415054440,-2701719.1927741836,-4294520.2268561525,3852180.439938326,-3362.3227779348863
9,2020-06-05-US-MTV-1,Pixel4,1275415053441,1,30,GPS_L1,1275415053358184873,789344.696,-24631842.095,-9572745.158,634.015,1107.951,-2807.48,-70580.07,-0.003,24684733.281,10.493,0.0,8.266,14.732,24614130.213,G30,1275415054440,-2701719.1927741836,-4294520.2268561525,3852180.439938326,-3362.3227779348863
