,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-05-US-MTV-1,Pixel4,1275414423441,1,13,GPS_L1,1275414423362088447,-22343693.918,-13531122.636,-5199190.092,687.253,30.225,-3092.889,4755.889,0.001,23514471.237,7.195,0.0,5.353,6.528,23519215.244999997,G13,1275414424440,-2694400.179613809,-4300794.982888513,3850233.525973809,-720.372570237981
1,2020-06-05-US-MTV-1,Pixel4,1275414423441,1,17,GPS_L1,1275414423370035162,-2054816.488,-15934629.634,21580064.447,2501.877,826.515,861.141,82786.915,0.003,21132106.014,2.698,0.0,2.882,2.915,21214887.132,G17,1275414424440,-2694400.179613809,-4300794.982888513,3850233.525973809,-720.372570237981
2,2020-06-05-US-MTV-1,Pixel4,1275414423441,1,15,GPS_L1,1275414423360531556,-26468549.249,-3621180.863,1358333.989,-144.081,-384.239,-3070.076,-67845.163,0.001,23981215.416,5.096,0.0,5.375,7.406,23913357.472000003,G15,1275414424440,-2694400.179613809,-4300794.982888513,3850233.525973809,-720.372570237981
3,2020-06-05-US-MTV-1,Pixel4,1275414423441,1,19,GPS_L1,1275414423373592768,-10445672.33,-16774820.728,17458282.913,2157.872,720.663,1947.298,-44712.68,0.001,20065562.566,2.998,0.0,2.576,2.531,20020844.779,G19,1275414424440,-2694400.179613809,-4300794.982888513,3850233.525973809,-720.372570237981
4,2020-06-05-US-MTV-1,Pixel4,1275414423441,1,2,GPS_L1,1275414423361105463,-13688569.182,-20335776.502,-9650270.766,-150.465,-1334.74,2834.733,-140140.07,-0.003,23809162.426,6.296,0.0,6.237,8.14,23669007.979,G2,1275414424440,-2694400.179613809,-4300794.982888513,3850233.525973809,-720.372570237981
5,2020-06-05-US-MTV-1,Pixel4,1275414423441,1,6,GPS_L1,1275414423366428800,-6560225.163,-25709709.203,-199608.8,209.835,-85.026,3220.888,-85105.769,-0.002,22213266.142,2.998,0.0,4.121,4.094,22128152.158,G6,1275414424440,-2694400.179613809,-4300794.982888513,3850233.525973809,-720.372570237981
6,2020-06-05-US-MTV-1,Pixel4,1275414423441,1,24,GPS_L1,1275414423367115368,-16317419.753,-907226.141,20793386.422,-748.375,-2583.436,-656.933,-4185.935,-0.001,22007438.234,9.294,0.0,3.654,4.025,22003244.620000005,G24,1275414424440,-2694400.179613809,-4300794.982888513,3850233.525973809,-720.372570237981
7,2020-06-05-US-MTV-1,Pixel4,1275414423441,1,28,GPS_L1,1275414423365833239,7685880.397,-20143409.11,16190523.611,1596.165,-1110.124,-2205.293,213239.41,0.001,22391810.838,2.998,0.0,4.03,4.124,22605042.093999997,G28,1275414424440,-2694400.179613809,-4300794.982888513,3850233.525973809,-720.372570237981
8,2020-06-05-US-MTV-1,Pixel4,1275414423441,1,30,GPS_L1,1275414423359667849,417942.866,-25267161.133,-7765601.759,547.493,906.519,-2925.406,-70578.274,-0.003,24240148.261,3.598,0.0,7.215,10.378,24169552.394,G30,1275414424440,-2694400.179613809,-4300794.982888513,3850233.525973809,-720.372570237981
0,2020-06-05-US-MTV-1,Pixel4,1275414424441,1,13,GPS_L1,1275414424362086570,-22343006.488,-13531092.354,-5202282.921,687.61,30.339,-3092.779,4755.89,0.001,23515033.947,8.094,0.0,5.354,6.53,23519777.953,G13,1275414425440,-2694398.6739713545,-4300812.179320634,3850215.6240921053,-733.2928987229061
