,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-05-US-MTV-1,Pixel4,1275415764441,1,13,GPS_L1,1275415764359330239,-21100836.286,-13410214.551,-9222299.109,1165.212,133.964,-2888.371,4757.577,0.001,24341361.193,5.696,0.0,6.853,10.112,24346101.805,G13,1275415765440,-2710309.6987423995,-4279552.955279269,3862783.8115898073,-1397.6673996551654
1,2020-06-05-US-MTV-1,Pixel4,1275415764441,1,17,GPS_L1,1275415764368338487,1413180.118,-14949974.437,22332011.303,2652.342,633.722,256.975,82791.03,0.003,21640756.382,2.698,0.0,3.365,3.284,21723540.763,G17,1275415765440,-2710309.6987423995,-4279552.955279269,3862783.8115898073,-1397.6673996551654
2,2020-06-05-US-MTV-1,Pixel4,1275415764441,1,15,GPS_L1,1275415764358443338,-26340203.403,-4085861.689,-2758361.545,336.394,-322.974,-3050.565,-67843.04,0.002,24607247.423,3.598,0.0,6.492,10.337,24539387.554,G15,1275415765440,-2710309.6987423995,-4279552.955279269,3862783.8115898073,-1397.6673996551654
3,2020-06-05-US-MTV-1,Pixel4,1275415764441,1,19,GPS_L1,1275415764373115336,-7321134.318,-15863341.778,19712018.919,2487.645,624.868,1402.717,-44711.676,0.001,20208693.079,1.799,0.0,2.762,2.622,20163976.019,G19,1275415765440,-2710309.6987423995,-4279552.955279269,3862783.8115898073,-1397.6673996551654
4,2020-06-05-US-MTV-1,Pixel4,1275415764441,1,2,GPS_L1,1275415764363845825,-13841439.91,-21800846.144,-5685638.277,-61.847,-848.956,3058.564,-140143.347,-0.002,22987622.566,6.296,0.0,5.257,5.38,22847468.582000002,G2,1275415765440,-2710309.6987423995,-4279552.955279269,3862783.8115898073,-1397.6673996551654
5,2020-06-05-US-MTV-1,Pixel4,1275415764441,1,6,GPS_L1,1275415764368560016,-6175073.609,-25487767.683,4095867.023,379.325,409.581,3164.996,-85108.388,-0.002,21574343.659,1.799,0.0,3.655,3.417,21489228.199,G6,1275415765440,-2710309.6987423995,-4279552.955279269,3862783.8115898073,-1397.6673996551654
6,2020-06-05-US-MTV-1,Pixel4,1275415764441,1,12,GPS_L1,1275415764361811034,-20518614.759,6171227.953,15356669.109,1268.783,-1550.281,2298.275,32851.247,-0.002,23597637.562,4.197,0.0,5.455,7.798,23630475.556,G12,1275415765440,-2710309.6987423995,-4279552.955279269,3862783.8115898073,-1397.6673996551654
7,2020-06-05-US-MTV-1,Pixel4,1275415764441,1,24,GPS_L1,1275415764368887175,-17408794.309,-4237844.545,19517233.54,-868.773,-2368.01,-1239.699,-4186.618,-0.0,21476263.858,1.799,0.0,3.407,3.432,21472070.400999997,G24,1275415765440,-2710309.6987423995,-4279552.955279269,3862783.8115898073,-1397.6673996551654
8,2020-06-05-US-MTV-1,Pixel4,1275415764441,1,28,GPS_L1,1275415764364327291,9572823.907,-21545590.191,12955476.838,1216.225,-963.341,-2605.23,213239.943,0.0,22843282.691,3.298,0.0,4.828,4.866,23056512.939999998,G28,1275415765440,-2710309.6987423995,-4279552.955279269,3862783.8115898073,-1397.6673996551654
9,2020-06-05-US-MTV-1,Pixel4,1275415764441,1,30,GPS_L1,1275415764356425619,1279709.672,-23768774.213,-11513084.795,748.012,1316.157,-2645.641,-70582.09,-0.003,25212144.362,8.094,0.0,9.66,27.501,25141525.111,G30,1275415765440,-2710309.6987423995,-4279552.955279269,3862783.8115898073,-1397.6673996551654
