,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-05-US-MTV-1,Pixel4,1275414283441,1,13,GPS_L1,1275414283362358639,-22436412.696,-13534219.552,-4765141.012,637.324,13.844,-3107.611,4755.717,0.001,23433469.713,2.998,0.0,5.217,6.303,23438213.91,G13,1275414284440,-2693428.003370917,-4298686.936614922,3853206.0331210624,-155.10512352648462
1,2020-06-05-US-MTV-1,Pixel4,1275414283441,1,17,GPS_L1,1275414283370195334,-2403567.166,-16051535.933,21455184.249,2480.099,843.461,922.807,82786.488,0.003,21084087.656,1.799,0.0,2.838,2.884,21166868.422000002,G17,1275414284440,-2693428.003370917,-4298686.936614922,3853206.0331210624,-155.10512352648462
2,2020-06-05-US-MTV-1,Pixel4,1275414283441,1,15,GPS_L1,1275414283360735564,-26444909.405,-3566610.116,1787837.386,-193.594,-395.494,-3065.487,-67845.37,0.001,23920055.357,8.094,0.0,5.269,7.203,23852197.514999997,G15,1275414284440,-2693428.003370917,-4298686.936614922,3853206.0331210624,-155.10512352648462
3,2020-06-05-US-MTV-1,Pixel4,1275414283441,1,19,GPS_L1,1275414283373606552,-10745045.142,-16876074.664,17181961.269,2118.752,725.654,2000.012,-44712.794,0.001,20061430.227,3.298,0.0,2.559,2.526,20016712.348,G19,1275414284440,-2693428.003370917,-4298686.936614922,3853206.0331210624,-155.10512352648462
4,2020-06-05-US-MTV-1,Pixel4,1275414283441,1,2,GPS_L1,1275414283360790749,-13667224.426,-20145419.237,-10045043.207,-154.29,-1384.596,2804.653,-140139.699,-0.003,23903511.31,3.897,0.0,6.349,8.623,23763356.639,G2,1275414284440,-2693428.003370917,-4298686.936614922,3853206.0331210624,-155.10512352648462
5,2020-06-05-US-MTV-1,Pixel4,1275414283441,1,6,GPS_L1,1275414283366161259,-6588717.562,-25694063.544,-650460.793,197.369,-138.522,3219.618,-85105.493,-0.002,22293472.916,5.696,0.0,4.183,4.194,22208359.046000004,G6,1275414284440,-2693428.003370917,-4298686.936614922,3853206.0331210624,-155.10512352648462
6,2020-06-05-US-MTV-1,Pixel4,1275414283441,1,24,GPS_L1,1275414283366911770,-16213757.631,-544357.486,20880959.163,-732.417,-2600.204,-594.054,-4185.85,-0.001,22068475.379,4.197,0.0,3.68,4.103,22064281.746,G24,1275414284440,-2693428.003370917,-4298686.936614922,3853206.0331210624,-155.10512352648462
7,2020-06-05-US-MTV-1,Pixel4,1275414283441,1,28,GPS_L1,1275414283365976179,7459706.633,-19987335.754,16496017.584,1634.843,-1119.305,-2158.77,213239.338,0.001,22348958.504,2.398,0.0,3.955,4.064,22562189.823000003,G28,1275414284440,-2693428.003370917,-4298686.936614922,3853206.0331210624,-155.10512352648462
8,2020-06-05-US-MTV-1,Pixel4,1275414283441,1,30,GPS_L1,1275414283359976861,342504.876,-25390815.665,-7354432.593,530.324,859.872,-2948.246,-70577.875,-0.003,24147508.794,4.797,0.0,7.006,9.762,24076914.151,G30,1275414284440,-2693428.003370917,-4298686.936614922,3853206.0331210624,-155.10512352648462
0,2020-06-05-US-MTV-1,Pixel4,1275414284441,1,13,GPS_L1,1275414284362356721,-22435775.196,-13534205.648,-4768248.567,637.68,13.965,-3107.51,4755.719,0.001,23434044.715,2.998,0.0,5.218,6.304,23438788.912,G13,1275414285440,-2693435.729426596,-4298700.241856101,3853185.5952240215,-164.823906305666
