,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-05-US-MTV-1,Pixel4,1275415784441,1,13,GPS_L1,1275415784359288407,-21077461.752,-13407527.095,-9280027.47,1172.245,134.778,-2884.473,4757.603,0.001,24353902.111,4.797,0.0,6.878,10.195,24358642.641000003,G13,1275415785440,-2710510.8035979522,-4279119.666978573,3863140.907685726,-1490.0012373630748
1,2020-06-05-US-MTV-1,Pixel4,1275415784441,1,17,GPS_L1,1275415784368311539,1466241.015,-14937332.172,22337059.434,2653.75,630.506,247.84,82791.091,0.003,21648835.19,2.398,0.0,3.374,3.291,21731619.615999997,G17,1275415785440,-2710510.8035979522,-4279119.666978573,3863140.907685726,-1490.0012373630748
2,2020-06-05-US-MTV-1,Pixel4,1275415784441,1,15,GPS_L1,1275415784358410832,-26333403.837,-4092318.443,-2819361.24,343.563,-322.706,-3049.41,-67843.007,0.002,24616992.477,4.197,0.0,6.51,10.401,24549132.559,G15,1275415785440,-2710510.8035979522,-4279119.666978573,3863140.907685726,-1490.0012373630748
3,2020-06-05-US-MTV-1,Pixel4,1275415784441,1,19,GPS_L1,1275415784373104199,-7271339.144,-15850864.734,19739987.203,2491.871,622.835,1394.112,-44711.662,0.001,20212031.868,1.799,0.0,2.766,2.624,20167314.816,G19,1275415785440,-2710510.8035979522,-4279119.666978573,3863140.907685726,-1490.0012373630748
4,2020-06-05-US-MTV-1,Pixel4,1275415784441,1,2,GPS_L1,1275415784363884691,-13842656.572,-21817752.665,-5624442.437,-59.816,-841.694,3061.003,-140143.392,-0.002,22975970.833,5.096,0.0,5.244,5.353,22835816.844,G2,1275415785440,-2710510.8035979522,-4279119.666978573,3863140.907685726,-1490.0012373630748
5,2020-06-05-US-MTV-1,Pixel4,1275415784441,1,6,GPS_L1,1275415784368587707,-6167455.319,-25479505.588,4159149.47,382.505,416.624,3163.236,-85108.427,-0.002,21566042.106,2.398,0.0,3.65,3.409,21480926.619999997,G6,1275415785440,-2710510.8035979522,-4279119.666978573,3863140.907685726,-1490.0012373630748
6,2020-06-05-US-MTV-1,Pixel4,1275415784441,1,12,GPS_L1,1275415784361848042,-20493216.892,6140164.968,15402567.78,1270.995,-1556.009,2291.581,32851.205,-0.002,23586542.842,4.197,0.0,5.449,7.755,23619380.843,G12,1275415785440,-2710510.8035979522,-4279119.666978573,3863140.907685726,-1490.0012373630748
7,2020-06-05-US-MTV-1,Pixel4,1275415784441,1,24,GPS_L1,1275415784368909678,-17426182.716,-4285165.721,19492355.9,-870.062,-2364.101,-1248.06,-4186.626,-0.0,21469517.629,1.799,0.0,3.404,3.425,21465324.174000002,G24,1275415785440,-2710510.8035979522,-4279119.666978573,3863140.907685726,-1490.0012373630748
8,2020-06-05-US-MTV-1,Pixel4,1275415784441,1,28,GPS_L1,1275415784364303793,9597091.257,-21564827.068,12903319.3,1210.514,-960.346,-2610.526,213239.949,0.0,22850327.214,2.998,0.0,4.842,4.88,23063557.441000003,G28,1275415785440,-2710510.8035979522,-4279119.666978573,3863140.907685726,-1490.0012373630748
0,2020-06-05-US-MTV-1,Pixel4,1275415785441,1,13,GPS_L1,1275415785359286300,-21076289.334,-13407392.297,-9282911.839,1172.597,134.818,-2884.278,4757.604,0.001,24354533.773,4.797,0.0,6.879,10.199,24359274.298999995,G13,1275415786440,-2710520.4608106734,-4279097.977175134,3863158.156554404,-1500.8937092731082
1,2020-06-05-US-MTV-1,Pixel4,1275415785441,1,17,GPS_L1,1275415785368310182,1468894.797,-14936701.749,22337307.044,2653.82,630.345,247.383,82791.095,0.003,21649242.008,2.099,0.0,3.374,3.291,21732026.437999997,G17,1275415786440,-2710520.4608106734,-4279097.977175134,3863158.156554404,-1500.8937092731082
2,2020-06-05-US-MTV-1,Pixel4,1275415785441,1,15,GPS_L1,1275415785358409206,-26333060.096,-4092641.143,-2822410.616,343.921,-322.693,-3049.351,-67843.005,0.002,24617479.94,3.897,0.0,6.511,10.405,24549620.019,G15,1275415786440,-2710520.4608106734,-4279097.977175134,3863158.156554404,-1500.8937092731082
3,2020-06-05-US-MTV-1,Pixel4,1275415785441,1,19,GPS_L1,1275415785373103637,-7268847.169,-15850241.95,19741381.098,2492.081,622.733,1393.681,-44711.661,0.001,20212200.351,1.799,0.0,2.766,2.624,20167483.3,G19,1275415786440,-2710520.4608106734,-4279097.977175134,3863158.156554404,-1500.8937092731082
