,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-06-05-US-MTV-1,Pixel4,1275414503441,1,13,GPS_L1,1275414503361932030,-22287570.908,-13528346.534,-5446264.074,715.829,39.121,-3083.903,4755.988,0.001,23561363.874,3.897,0.0,5.433,6.665,23566107.764000006,G13,1275414504440,-2694648.066647997,-4302162.00228507,3848580.022386963,-810.8962793904446
1,2020-06-05-US-MTV-1,Pixel4,1275414503441,1,17,GPS_L1,1275414503369941480,-1854185.971,-15868906.828,21647540.747,2513.831,816.521,825.751,82787.159,0.003,21160191.171,1.799,0.0,2.908,2.934,21242972.488,G17,1275414504440,-2694648.066647997,-4302162.00228507,3848580.022386963,-810.8962793904446
2,2020-06-05-US-MTV-1,Pixel4,1275414503441,1,15,GPS_L1,1275414503360412072,-26478940.438,-3651676.935,1112643.216,-115.688,-378.213,-3072.134,-67845.043,0.002,24017035.818,3.897,0.0,5.437,7.529,23949177.809,G15,1275414504440,-2694648.066647997,-4302162.00228507,3848580.022386963,-810.8962793904446
3,2020-06-05-US-MTV-1,Pixel4,1275414503441,1,19,GPS_L1,1275414503373580889,-10272160.773,-16717297.687,17612848.309,2179.872,717.36,1916.793,-44712.616,0.001,20069123.801,2.698,0.0,2.587,2.534,20024406.063999996,G19,1275414504440,-2694648.066647997,-4302162.00228507,3848580.022386963,-810.8962793904446
4,2020-06-05-US-MTV-1,Pixel4,1275414503441,1,2,GPS_L1,1275414503361283670,-13700502.817,-20441411.879,-9422823.645,-147.82,-1306.126,2851.364,-140140.279,-0.003,23755737.312,2.998,0.0,6.173,7.887,23615582.973,G2,1275414504440,-2694648.066647997,-4302162.00228507,3848580.022386963,-810.8962793904446
5,2020-06-05-US-MTV-1,Pixel4,1275414503441,1,6,GPS_L1,1275414503366578994,-6543137.228,-25715292.235,58070.515,217.418,-54.565,3221.009,-85105.927,-0.002,22168239.114,1.799,0.0,4.087,4.039,22083125.060999997,G6,1275414504440,-2694648.066647997,-4302162.00228507,3848580.022386963,-810.8962793904446
6,2020-06-05-US-MTV-1,Pixel4,1275414503441,1,12,GPS_L1,1275414503359490484,-22009541.57,7896779.762,12210435.856,1079.761,-1186.419,2677.268,32853.837,-0.002,24293320.95,8.094,0.0,5.807,11.936,24326157.044,G12,1275414504440,-2694648.066647997,-4302162.00228507,3848580.022386963,-810.8962793904446
7,2020-06-05-US-MTV-1,Pixel4,1275414503441,1,24,GPS_L1,1275414503367228116,-16377645.842,-1113499.96,20739399.297,-757.242,-2573.341,-692.725,-4185.982,-0.001,21973637.234,13.79,0.0,3.639,3.982,21969443.631,G24,1275414504440,-2694648.066647997,-4302162.00228507,3848580.022386963,-810.8962793904446
8,2020-06-05-US-MTV-1,Pixel4,1275414503441,1,28,GPS_L1,1275414503365751179,7812684.781,-20231990.854,16013050.335,1573.934,-1104.359,-2231.496,213239.45,0.0,22416411.807,11.992,0.0,4.074,4.159,22629643.023999996,G28,1275414504440,-2694648.066647997,-4302162.00228507,3848580.022386963,-810.8962793904446
9,2020-06-05-US-MTV-1,Pixel4,1275414503441,1,30,GPS_L1,1275414503359490257,462146.92,-25193583.765,-7999092.102,557.652,932.884,-2911.799,-70578.502,-0.003,24293389.003,10.493,0.0,7.337,10.764,24222792.4,G30,1275414504440,-2694648.066647997,-4302162.00228507,3848580.022386963,-810.8962793904446
