,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2021-04-29-US-SJC-2,Pixel4,1303758705435,1,13,GPS_L1,1303758705358148218,-22752418.434,-13508281.898,-3156265.351,451.153,-52.002,-3149.456,37749.975,0.002,23122604.742,4.797,0.0,6.167,5.508,23160343.042,G13,1303758706435,-2682517.8576913886,-4311141.735554648,3846950.3695018147,-691.5433278016616
1,2021-04-29-US-SJC-2,Pixel4,1303758705435,1,17,GPS_L1,1303758705364664997,-1195656.035,-16011638.726,21583114.782,2463.091,937.839,849.237,130238.862,0.003,21168923.548,2.398,0.0,3.564,2.932,21299155.914,G17,1303758706435,-2682517.8576913886,-4311141.735554648,3846950.3695018147,-691.5433278016616
2,2021-04-29-US-SJC-2,Pixel4,1303758705435,1,15,GPS_L1,1303758705356166748,-26292478.152,-2606485.083,3815268.064,-442.303,-451.232,-3030.266,-45813.337,0.001,23716634.504,13.79,0.0,6.44,6.669,23670808.058,G15,1303758706435,-2682517.8576913886,-4311141.735554648,3846950.3695018147,-691.5433278016616
3,2021-04-29-US-SJC-2,Pixel4,1303758705435,1,19,GPS_L1,1303758705368383587,-10498371.083,-17289072.49,16984859.193,2063.191,786.826,2031.282,-1929.824,0.001,20054118.311,3.298,0.0,3.149,2.488,20052182.849999998,G19,1303758706435,-2682517.8576913886,-4311141.735554648,3846950.3695018147,-691.5433278016616
4,2021-04-29-US-SJC-2,Pixel4,1303758705435,1,2,GPS_L1,1303758705354821876,-13505081.61,-19629117.942,-11031763.012,-159.385,-1515.419,2736.097,-179883.322,-0.002,24119816.987,5.096,0.0,8.65,9.955,23939915.060000002,G2,1303758706435,-2682517.8576913886,-4311141.735554648,3846950.3695018147,-691.5433278016616
5,2021-04-29-US-SJC-2,Pixel4,1303758705435,1,6,GPS_L1,1303758705360774895,-6092976.298,-25784162.515,-1283128.582,175.263,-209.009,3224.373,3364.218,0.001,22335146.788,8.094,0.0,5.402,4.317,22338501.286999997,G6,1303758706435,-2682517.8576913886,-4311141.735554648,3846950.3695018147,-691.5433278016616
6,2021-04-29-US-SJC-2,Pixel4,1303758705435,1,12,GPS_L1,1303758705353887379,-22593782.284,7664961.694,11263055.404,1032.457,-1072.983,2753.867,-10308.992,-0.002,24399972.139,18.287,0.0,7.251,12.325,24389643.571000002,G12,1303758706435,-2682517.8576913886,-4311141.735554648,3846950.3695018147,-691.5433278016616
7,2021-04-29-US-SJC-2,Pixel4,1303758705435,1,14,GPS_L1,1303758705360763985,8365243.925,-20293174.96,14927877.734,1611.481,-1027.919,-2301.033,27491.95,-0.001,22338417.524,9.294,0.0,5.11,4.305,22365900.059,G14,1303758706435,-2682517.8576913886,-4311141.735554648,3846950.3695018147,-691.5433278016616
8,2021-04-29-US-SJC-2,Pixel4,1303758705435,1,24,GPS_L1,1303758705362489945,-16313899.179,-1710678.538,20705138.818,-655.698,-2607.913,-684.351,13506.302,0.008,21820987.733,1.499,0.0,4.33,3.813,21834485.892,G24,1303758706435,-2682517.8576913886,-4311141.735554648,3846950.3695018147,-691.5433278016616
9,2021-04-29-US-SJC-2,Pixel4,1303758705435,1,28,GPS_L1,1303758705362142877,4780123.388,-19089566.238,18485552.968,1860.992,-1224.924,-1781.117,173629.024,-0.0,21925036.102,5.696,0.0,4.234,3.487,22098657.405,G28,1303758706435,-2682517.8576913886,-4311141.735554648,3846950.3695018147,-691.5433278016616
10,2021-04-29-US-SJC-2,Pixel4,1303758705435,1,30,GPS_L1,1303758705355492379,108781.329,-25674508.124,-6250491.76,496.437,733.505,-3000.394,-125768.752,-0.002,23918805.244,6.296,0.0,8.159,8.192,23793020.140999995,G30,1303758706435,-2682517.8576913886,-4311141.735554648,3846950.3695018147,-691.5433278016616
