,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2021-04-29-US-SJC-2,Pixel4,1303758655435,1,13,GPS_L1,1303758655358246089,-22774537.956,-13505497.075,-2998711.13,433.634,-59.413,-3152.698,37749.889,0.002,23093263.755,6.296,0.0,6.111,5.447,23131002.085999995,G13,1303758656435,-2682392.879183265,-4311540.289148874,3846594.5765636023,-830.7177859038944
1,2021-04-29-US-SJC-2,Pixel4,1303758655435,1,17,GPS_L1,1303758655364725670,-1318615.721,-16058675.509,21540100.937,2455.279,943.62,871.313,130238.705,0.003,21150734.24,7.195,0.0,3.546,2.92,21280966.478999995,G17,1303758656435,-2682392.879183265,-4311540.289148874,3846594.5765636023,-830.7177859038944
2,2021-04-29-US-SJC-2,Pixel4,1303758655435,1,15,GPS_L1,1303758655356235368,-26269931.809,-2583791.041,3966679.866,-459.545,-456.55,-3026.188,-45813.402,0.001,23696062.746,6.296,0.0,6.397,6.614,23650236.333,G15,1303758656435,-2682392.879183265,-4311540.289148874,3846594.5765636023,-830.7177859038944
3,2021-04-29-US-SJC-2,Pixel4,1303758655435,1,19,GPS_L1,1303758655368386323,-10601172.418,-17328436.265,16882836.724,2048.846,787.703,2049.599,-1929.871,0.001,20053298.079,5.096,0.0,3.143,2.487,20051362.578,G19,1303758656435,-2682392.879183265,-4311540.289148874,3846594.5765636023,-830.7177859038944
4,2021-04-29-US-SJC-2,Pixel4,1303758655435,1,2,GPS_L1,1303758655354714196,-13497107.713,-19552908.419,-11168263.149,-159.549,-1532.948,2723.87,-179883.215,-0.002,24152098.639,7.195,0.0,8.712,10.196,23972196.516,G2,1303758656435,-2682392.879183265,-4311540.289148874,3846594.5765636023,-830.7177859038944
5,2021-04-29-US-SJC-2,Pixel4,1303758655435,1,6,GPS_L1,1303758655360682185,-6101656.498,-25773226.853,-1444311.812,171.967,-228.421,3222.916,3364.175,0.001,22362940.547,4.797,0.0,5.435,4.356,22366294.931,G6,1303758656435,-2682392.879183265,-4311540.289148874,3846594.5765636023,-830.7177859038944
6,2021-04-29-US-SJC-2,Pixel4,1303758655435,1,14,GPS_L1,1303758655360829704,8284315.679,-20241668.391,15042530.533,1625.649,-1032.322,-2285.064,27492.013,-0.001,22318715.463,20.985,0.0,5.075,4.278,22346198.123,G14,1303758656435,-2682392.879183265,-4311540.289148874,3846594.5765636023,-830.7177859038944
7,2021-04-29-US-SJC-2,Pixel4,1303758655435,1,24,GPS_L1,1303758655362416976,-16281257.745,-1580129.563,20738796.423,-649.946,-2614.015,-661.943,13505.922,0.008,21842863.289,2.698,0.0,4.343,3.839,21856361.029,G24,1303758656435,-2682392.879183265,-4311540.289148874,3846594.5765636023,-830.7177859038944
8,2021-04-29-US-SJC-2,Pixel4,1303758655435,1,28,GPS_L1,1303758655362187996,4686761.927,-19028304.212,18574140.059,1873.46,-1225.536,-1762.354,173629.034,-0.0,21911509.766,23.983,0.0,4.211,3.473,22085131.116,G28,1303758656435,-2682392.879183265,-4311540.289148874,3846594.5765636023,-830.7177859038944
9,2021-04-29-US-SJC-2,Pixel4,1303758655435,1,30,GPS_L1,1303758655355606397,84090.127,-25710750.582,-6100304.951,491.23,716.184,-3007.066,-125768.65,-0.002,23884623.508,11.992,0.0,8.074,8.04,23758838.744000003,G30,1303758656435,-2682392.879183265,-4311540.289148874,3846594.5765636023,-830.7177859038944
0,2021-04-29-US-SJC-2,Pixel4,1303758656435,1,13,GPS_L1,1303758656358244111,-22774104.148,-13505556.413,-3001863.79,433.984,-59.263,-3152.635,37749.891,0.002,23093856.744,6.296,0.0,6.112,5.448,23131595.075,G13,1303758657435,-2682396.796979844,-4311532.191467607,3846600.7960427864,-834.2260834601555
1,2021-04-29-US-SJC-2,Pixel4,1303758656435,1,17,GPS_L1,1303758656364724494,-1316160.366,-16057731.947,21540972.028,2455.436,943.506,870.872,130238.708,0.003,21151086.796,3.897,0.0,3.546,2.92,21281319.038,G17,1303758657435,-2682396.796979844,-4311532.191467607,3846600.7960427864,-834.2260834601555
