,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2021-04-29-US-SJC-2,Pixel4,1303758715435,1,13,GPS_L1,1303758715358128482,-22747889.363,-13508794.577,-3187756.508,454.661,-50.535,-3148.787,37749.993,0.002,23128521.446,3.598,0.0,6.179,5.52,23166259.74,G13,1303758716435,-2682533.4581501465,-4311067.975839028,3847021.0755345877,-640.3557257813396
1,2021-04-29-US-SJC-2,Pixel4,1303758715435,1,17,GPS_L1,1303758715364652662,-1171017.412,-16002266.191,21591585.036,2464.638,936.671,844.817,130238.894,0.003,21172621.488,6.296,0.0,3.567,2.934,21302853.881,G17,1303758716435,-2682533.4581501465,-4311067.975839028,3847021.0755345877,-640.3557257813396
2,2021-04-29-US-SJC-2,Pixel4,1303758715435,1,15,GPS_L1,1303758715356152752,-26296883.905,-2610992.138,3784961.461,-438.849,-450.182,-3031.062,-45813.324,0.001,23720830.399,13.79,0.0,6.448,6.68,23675003.947,G15,1303758716435,-2682533.4581501465,-4311067.975839028,3847021.0755345877,-640.3557257813396
3,2021-04-29-US-SJC-2,Pixel4,1303758715435,1,19,GPS_L1,1303758715368382796,-10477724.87,-17281205.181,17005153.627,2066.05,786.635,2027.605,-1929.814,0.001,20054355.447,3.897,0.0,3.15,2.488,20052419.995,G19,1303758716435,-2682533.4581501465,-4311067.975839028,3847021.0755345877,-640.3557257813396
4,2021-04-29-US-SJC-2,Pixel4,1303758715435,1,2,GPS_L1,1303758715354843758,-13506675.222,-19644254.595,-11004389.84,-159.336,-1511.906,2738.524,-179883.344,-0.002,24113256.928,15.889,0.0,8.638,9.908,23933355.038,G2,1303758716435,-2682533.4581501465,-4311067.975839028,3847021.0755345877,-640.3557257813396
5,2021-04-29-US-SJC-2,Pixel4,1303758715435,1,6,GPS_L1,1303758715360793434,-6091220.293,-25786233.2,-1250883.436,175.938,-205.129,3224.643,3364.226,0.001,22329588.936,6.296,0.0,5.396,4.309,22332943.457,G6,1303758716435,-2682533.4581501465,-4311067.975839028,3847021.0755345877,-640.3557257813396
6,2021-04-29-US-SJC-2,Pixel4,1303758715435,1,12,GPS_L1,1303758715353905333,-22583447.013,7654218.029,11290581.884,1034.592,-1075.746,2751.419,-10309.014,-0.002,24394589.665,7.195,0.0,7.248,12.274,24384261.129,G12,1303758716435,-2682533.4581501465,-4311067.975839028,3847021.0755345877,-640.3557257813396
7,2021-04-29-US-SJC-2,Pixel4,1303758715435,1,14,GPS_L1,1303758715360750625,8381344.518,-20303449.656,14904851.53,1608.643,-1027.021,-2304.212,27491.938,-0.001,22342422.751,6.296,0.0,5.116,4.31,22369905.263,G14,1303758716435,-2682533.4581501465,-4311067.975839028,3847021.0755345877,-640.3557257813396
8,2021-04-29-US-SJC-2,Pixel4,1303758715435,1,24,GPS_L1,1303758715362504329,-16320461.883,-1736751.513,20698272.904,-656.84,-2606.675,-688.828,13506.377,0.008,21816675.518,1.799,0.0,4.328,3.808,21830173.759,G24,1303758716435,-2682533.4581501465,-4311067.975839028,3847021.0755345877,-640.3557257813396
9,2021-04-29-US-SJC-2,Pixel4,1303758715435,1,28,GPS_L1,1303758715362133692,4798720.778,-19101814.777,18467723.094,1858.49,-1224.785,-1784.859,173629.022,-0.0,21927789.696,6.296,0.0,4.238,3.489,22101410.990999997,G28,1303758716435,-2682533.4581501465,-4311067.975839028,3847021.0755345877,-640.3557257813396
10,2021-04-29-US-SJC-2,Pixel4,1303758715435,1,1,GPS_L1,1303758715353626873,14119999.036,-3694459.996,21926313.316,565.87,2783.638,137.044,210751.933,-0.004,24478069.873,9.294,0.0,7.464,16.667,24688797.674999997,G1,1303758716435,-2682533.4581501465,-4311067.975839028,3847021.0755345877,-640.3557257813396
