,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2021-04-22-US-SJC-1,Pixel4,1303161825446,1,17,GPS_L1,1303161825366120485,14523067.088,-13244625.514,18289201.151,2233.452,-45.198,-1849.68,129135.352,0.003,24045255.787,6.296,0.0,7.698,7.835,24174375.606000002,G17,1303161826446,-2682540.437782236,-4311049.180602321,3847036.5029877597,-380.2198109243282
1,2021-04-22-US-SJC-1,Pixel4,1303161825446,1,19,GPS_L1,1303161825373561905,5689463.752,-14389771.415,21285176.429,2766.97,-8.727,-746.043,-2829.977,0.001,21814374.194,2.099,0.0,5.287,3.892,21811535.037999995,G19,1303161826446,-2682540.437782236,-4311049.180602321,3847036.5029877597,-380.2198109243282
2,2021-04-22-US-SJC-1,Pixel4,1303161825446,1,25,GPS_L1,1303161825364972768,-17153611.232,10231382.506,17104854.189,672.617,-2139.572,1951.33,37061.105,0.001,24389332.687,7.195,0.0,9.049,13.587,24426371.156,G25,1303161826446,-2682540.437782236,-4311049.180602321,3847036.5029877597,-380.2198109243282
3,2021-04-22-US-SJC-1,Pixel4,1303161825446,1,2,GPS_L1,1303161825376193376,-12400238.806,-22285349.661,7978663.311,801.166,526.992,2966.048,-179289.06,-0.0,21025479.035,9.294,0.0,4.139,2.758,20846183.078,G2,1303161826446,-2682540.437782236,-4311049.180602321,3847036.5029877597,-380.2198109243282
4,2021-04-22-US-SJC-1,Pixel4,1303161825446,1,6,GPS_L1,1303161825377077591,-1822425.68,-20634770.352,16650262.598,1385.575,1583.991,2128.169,2794.247,0.001,20760398.046,2.998,0.0,4.074,2.792,20763185.427,G6,1303161826446,-2682540.437782236,-4311049.180602321,3847036.5029877597,-380.2198109243282
5,2021-04-22-US-SJC-1,Pixel4,1303161825446,1,12,GPS_L1,1303161825375149397,-14404910.796,-4130499.652,21665525.846,1229.556,-2526.071,346.212,-9397.122,-0.002,21338456.065,2.099,0.0,4.746,3.382,21329050.815,G12,1303161826446,-2682540.437782236,-4311049.180602321,3847036.5029877597,-380.2198109243282
6,2021-04-22-US-SJC-1,Pixel4,1303161825446,1,28,GPS_L1,1303161825365284957,11674280.49,-23967434.01,1331637.148,246.424,15.315,-3183.629,174696.725,-0.001,24295740.78,18.287,0.0,9.668,10.402,24470417.435000002,G28,1303161826446,-2682540.437782236,-4311049.180602321,3847036.5029877597,-380.2198109243282
0,2021-04-22-US-SJC-1,Pixel4,1303161826446,1,17,GPS_L1,1303161826366118848,14525300.422,-13244670.773,18287351.286,2233.224,-45.321,-1850.057,129135.354,0.003,24045746.547,6.296,0.0,7.699,7.837,24174866.364999995,G17,1303161827446,-2682541.411992793,-4311043.529141267,3847041.987019578,-377.063585609349
1,2021-04-22-US-SJC-1,Pixel4,1303161826446,1,19,GPS_L1,1303161826373560381,5692230.67,-14389780.226,21284430.154,2766.874,-8.892,-746.508,-2829.977,0.001,21814831.078,2.698,0.0,5.288,3.892,21811991.921,G19,1303161827446,-2682541.411992793,-4311043.529141267,3847041.987019578,-377.063585609349
2,2021-04-22-US-SJC-1,Pixel4,1303161826446,1,25,GPS_L1,1303161826364974841,-17152938.627,10229242.796,17106805.336,672.59,-2139.839,1950.955,37061.106,0.001,24388711.217,10.493,0.0,9.049,13.58,24425749.694000002,G25,1303161827446,-2682541.411992793,-4311043.529141267,3847041.987019578,-377.063585609349
3,2021-04-22-US-SJC-1,Pixel4,1303161826446,1,2,GPS_L1,1303161826376194215,-12399437.503,-22284822.553,7981629.278,801.436,527.222,2965.881,-179289.061,-0.0,21025227.509,4.797,0.0,4.139,2.758,20845931.551,G2,1303161827446,-2682541.411992793,-4311043.529141267,3847041.987019578,-377.063585609349
4,2021-04-22-US-SJC-1,Pixel4,1303161826446,1,6,GPS_L1,1303161826377077175,-1821039.975,-20633186.298,16652390.588,1385.835,1584.118,2127.815,2794.248,0.001,20760522.76,2.698,0.0,4.074,2.792,20763310.142,G6,1303161827446,-2682541.411992793,-4311043.529141267,3847041.987019578,-377.063585609349
5,2021-04-22-US-SJC-1,Pixel4,1303161826446,1,12,GPS_L1,1303161826375150784,-14403681.304,-4133025.782,21665871.822,1229.425,-2526.182,345.74,-9397.124,-0.002,21338040.253,2.698,0.0,4.746,3.382,21328635.001,G12,1303161827446,-2682541.411992793,-4311043.529141267,3847041.987019578,-377.063585609349
6,2021-04-22-US-SJC-1,Pixel4,1303161826446,1,28,GPS_L1,1303161826365283452,11674526.823,-23967418.526,1328453.51,246.243,15.654,-3183.657,174696.724,-0.001,24296191.967,11.992,0.0,9.669,10.406,24470868.616,G28,1303161827446,-2682541.411992793,-4311043.529141267,3847041.987019578,-377.063585609349
0,2021-04-22-US-SJC-1,Pixel4,1303161827446,1,17,GPS_L1,1303161827366117236,14527533.528,-13244716.156,18285501.044,2232.995,-45.445,-1850.433,129135.357,0.003,24046229.812,5.696,0.0,7.699,7.84,24175349.63,G17,1303161828446,-2682541.992130447,-4311039.4061319,3847046.1250934256,-384.3724179457476
1,2021-04-22-US-SJC-1,Pixel4,1303161827446,1,19,GPS_L1,1303161827373558874,5694997.492,-14389789.201,21283683.414,2766.779,-9.058,-746.974,-2829.976,0.001,21815282.865,1.799,0.0,5.288,3.893,21812443.708,G19,1303161828446,-2682541.992130447,-4311039.4061319,3847046.1250934256,-384.3724179457476
2,2021-04-22-US-SJC-1,Pixel4,1303161827446,1,25,GPS_L1,1303161827364976809,-17152266.05,10227102.818,17108756.107,672.562,-2140.107,1950.58,37061.107,0.001,24388121.226,8.094,0.0,9.048,13.573,24425159.712,G25,1303161828446,-2682541.992130447,-4311039.4061319,3847046.1250934256,-384.3724179457476
3,2021-04-22-US-SJC-1,Pixel4,1303161827446,1,2,GPS_L1,1303161827376194996,-12398635.931,-22284295.215,7984595.078,801.706,527.452,2965.715,-179289.061,-0.0,21024993.371,4.197,0.0,4.139,2.758,20845697.413,G2,1303161828446,-2682541.992130447,-4311039.4061319,3847046.1250934256,-384.3724179457476
4,2021-04-22-US-SJC-1,Pixel4,1303161827446,1,6,GPS_L1,1303161827377076764,-1819654.01,-20631602.118,16654518.225,1386.095,1584.244,2127.461,2794.249,0.001,20760645.975,2.998,0.0,4.075,2.792,20763433.357000005,G6,1303161828446,-2682541.992130447,-4311039.4061319,3847046.1250934256,-384.3724179457476
5,2021-04-22-US-SJC-1,Pixel4,1303161827446,1,12,GPS_L1,1303161827375152169,-14402451.944,-4135552.024,21666217.325,1229.294,-2526.293,345.267,-9397.127,-0.002,21337625.04,1.799,0.0,4.745,3.382,21328219.786,G12,1303161828446,-2682541.992130447,-4311039.4061319,3847046.1250934256,-384.3724179457476
6,2021-04-22-US-SJC-1,Pixel4,1303161827446,1,28,GPS_L1,1303161827365282010,11674772.976,-23967402.703,1325269.844,246.063,15.993,-3183.684,174696.723,-0.001,24296624.268,11.992,0.0,9.67,10.41,24471300.911,G28,1303161828446,-2682541.992130447,-4311039.4061319,3847046.1250934256,-384.3724179457476
0,2021-04-22-US-SJC-1,Pixel4,1303161828446,1,17,GPS_L1,1303161828366115616,14529766.405,-13244761.662,18283650.425,2232.767,-45.568,-1850.81,129135.36,0.003,24046715.476,3.897,0.0,7.7,7.842,24175835.294,G17,1303161829446,-2682542.210623146,-4311037.213112983,3847048.38184798,-388.8364466836839
1,2021-04-22-US-SJC-1,Pixel4,1303161828446,1,19,GPS_L1,1303161828373557354,5697764.219,-14389798.342,21282936.208,2766.683,-9.223,-747.439,-2829.976,0.001,21815738.549,2.698,0.0,5.289,3.893,21812899.391,G19,1303161829446,-2682542.210623146,-4311037.213112983,3847048.38184798,-388.8364466836839
2,2021-04-22-US-SJC-1,Pixel4,1303161828446,1,2,GPS_L1,1303161828376195808,-12397834.088,-22283767.646,7987560.711,801.976,527.682,2965.548,-179289.062,-0.0,21024749.939,3.598,0.0,4.138,2.758,20845453.981,G2,1303161829446,-2682542.210623146,-4311037.213112983,3847048.38184798,-388.8364466836839
3,2021-04-22-US-SJC-1,Pixel4,1303161828446,1,6,GPS_L1,1303161828377076359,-1818267.784,-20630017.812,16656645.509,1386.355,1584.37,2127.108,2794.25,0.001,20760767.391,2.398,0.0,4.075,2.792,20763554.774,G6,1303161829446,-2682542.210623146,-4311037.213112983,3847048.38184798,-388.8364466836839
4,2021-04-22-US-SJC-1,Pixel4,1303161828446,1,12,GPS_L1,1303161828375153538,-14401222.714,-4138078.376,21666562.356,1229.163,-2526.404,344.795,-9397.129,-0.002,21337214.625,2.398,0.0,4.745,3.381,21327809.369999997,G12,1303161829446,-2682542.210623146,-4311037.213112983,3847048.38184798,-388.8364466836839
5,2021-04-22-US-SJC-1,Pixel4,1303161828446,1,28,GPS_L1,1303161828365280375,11675018.948,-23967386.541,1322086.152,245.883,16.332,-3183.712,174696.721,-0.001,24297114.429,11.992,0.0,9.672,10.414,24471791.064000003,G28,1303161829446,-2682542.210623146,-4311037.213112983,3847048.38184798,-388.8364466836839
0,2021-04-22-US-SJC-1,Pixel4,1303161829446,1,17,GPS_L1,1303161829366113813,14531999.054,-13244807.291,18281799.43,2232.538,-45.691,-1851.187,129135.363,0.003,24047256.002,5.096,0.0,7.701,7.844,24176375.82,G17,1303161830446,-2682542.2398802303,-4311036.66653954,3847048.9205125575,-384.5965765779453
1,2021-04-22-US-SJC-1,Pixel4,1303161829446,1,19,GPS_L1,1303161829373555782,5700530.85,-14389807.649,21282188.536,2766.588,-9.388,-747.905,-2829.975,0.001,21816209.823,6.296,0.0,5.289,3.894,21813370.664999995,G19,1303161830446,-2682542.2398802303,-4311036.66653954,3847048.9205125575,-384.5965765779453
2,2021-04-22-US-SJC-1,Pixel4,1303161829446,1,25,GPS_L1,1303161829364980988,-17150920.977,10222822.059,17112656.525,672.507,-2140.643,1949.83,37061.109,0.001,24386868.393,9.294,0.0,9.046,13.558,24423906.898000002,G25,1303161830446,-2682542.2398802303,-4311036.66653954,3847048.9205125575,-384.5965765779453
3,2021-04-22-US-SJC-1,Pixel4,1303161829446,1,2,GPS_L1,1303161829376196616,-12397031.975,-22283239.848,7990526.178,802.247,527.913,2965.381,-179289.062,-0.0,21024507.707,5.696,0.0,4.138,2.758,20845211.748999998,G2,1303161830446,-2682542.2398802303,-4311036.66653954,3847048.9205125575,-384.5965765779453
4,2021-04-22-US-SJC-1,Pixel4,1303161829446,1,6,GPS_L1,1303161829377075944,-1816881.299,-20628433.379,16658772.438,1386.615,1584.496,2126.754,2794.251,0.001,20760891.805,2.398,0.0,4.075,2.792,20763679.189,G6,1303161830446,-2682542.2398802303,-4311036.66653954,3847048.9205125575,-384.5965765779453
5,2021-04-22-US-SJC-1,Pixel4,1303161829446,1,12,GPS_L1,1303161829375154964,-14399993.616,-4140604.84,21666906.915,1229.032,-2526.515,344.322,-9397.131,-0.002,21336787.121,2.998,0.0,4.744,3.381,21327381.865,G12,1303161830446,-2682542.2398802303,-4311036.66653954,3847048.9205125575,-384.5965765779453
6,2021-04-22-US-SJC-1,Pixel4,1303161829446,1,28,GPS_L1,1303161829365278525,11675264.741,-23967370.039,1318902.432,245.703,16.671,-3183.74,174696.72,-0.001,24297669.045,15.889,0.0,9.673,10.418,24472345.674,G28,1303161830446,-2682542.2398802303,-4311036.66653954,3847048.9205125575,-384.5965765779453
0,2021-04-22-US-SJC-1,Pixel4,1303161830446,1,17,GPS_L1,1303161830366112186,14534231.474,-13244853.044,18279948.058,2232.309,-45.814,-1851.563,129135.366,0.003,24047743.764,4.197,0.0,7.702,7.846,24176863.582,G17,1303161831446,-2682542.2491295473,-4311036.62103491,3847048.964757715,-394.1077530744623
1,2021-04-22-US-SJC-1,Pixel4,1303161830446,1,19,GPS_L1,1303161830373554239,5703297.385,-14389817.12,21281440.399,2766.492,-9.554,-748.37,-2829.975,0.001,21816672.403,3.897,0.0,5.29,3.894,21813833.244,G19,1303161831446,-2682542.2491295473,-4311036.62103491,3847048.964757715,-394.1077530744623
2,2021-04-22-US-SJC-1,Pixel4,1303161830446,1,2,GPS_L1,1303161830376197405,-12396229.592,-22282711.82,7993491.477,802.517,528.142,2965.214,-179289.062,-0.0,21024271.171,3.598,0.0,4.138,2.757,20844975.214,G2,1303161831446,-2682542.2491295473,-4311036.62103491,3847048.964757715,-394.1077530744623
3,2021-04-22-US-SJC-1,Pixel4,1303161830446,1,6,GPS_L1,1303161830377075571,-1815494.554,-20626848.821,16660899.014,1386.875,1584.622,2126.4,2794.252,0.001,20761003.627,3.298,0.0,4.075,2.792,20763791.012000002,G6,1303161831446,-2682542.2491295473,-4311036.62103491,3847048.964757715,-394.1077530744623
4,2021-04-22-US-SJC-1,Pixel4,1303161830446,1,12,GPS_L1,1303161830375156321,-14398764.648,-4143131.414,21667251.001,1228.901,-2526.626,343.85,-9397.134,-0.002,21336380.302,2.998,0.0,4.744,3.381,21326975.043,G12,1303161831446,-2682542.2491295473,-4311036.62103491,3847048.964757715,-394.1077530744623
5,2021-04-22-US-SJC-1,Pixel4,1303161830446,1,14,GPS_L1,1303161830361702081,13219102.327,-22790590.937,-3274840.902,88.48,499.617,-3132.883,28150.944,-0.001,25369859.982,18.287,0.0,12.478,34.058,25397964.39,G14,1303161831446,-2682542.2491295473,-4311036.62103491,3847048.964757715,-394.1077530744623
6,2021-04-22-US-SJC-1,Pixel4,1303161830446,1,28,GPS_L1,1303161830365276947,11675510.353,-23967353.199,1315718.683,245.522,17.01,-3183.767,174696.719,-0.001,24298142.117,18.287,0.0,9.674,10.421,24472818.741,G28,1303161831446,-2682542.2491295473,-4311036.62103491,3847048.964757715,-394.1077530744623
0,2021-04-22-US-SJC-1,Pixel4,1303161831446,1,17,GPS_L1,1303161831366110583,14536463.665,-13244898.92,18278096.31,2232.081,-45.938,-1851.94,129135.369,0.003,24048224.332,4.797,0.0,7.703,7.848,24177344.149999995,G17,1303161832446,-2682542.2557122274,-4311036.617121174,3847048.964554755,-400.64782169549795
1,2021-04-22-US-SJC-1,Pixel4,1303161831446,1,19,GPS_L1,1303161831373552665,5706063.824,-14389826.757,21280691.797,2766.396,-9.719,-748.836,-2829.974,0.001,21817144.276,3.298,0.0,5.29,3.895,21814305.117000002,G19,1303161832446,-2682542.2557122274,-4311036.617121174,3847048.964554755,-400.64782169549795
