,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2021-04-22-US-SJC-1,Pixel4,1303161775446,1,2,GPS_L1,1303161775376152827,-12439960.127,-22311410.46,7830153.664,787.692,515.417,2974.308,-179289.041,-0.0,21037635.319,3.897,0.0,4.152,2.768,20858339.358,G2,1303161776446,-2682473.1436383603,-4311251.868850377,3846858.164028498,-253.56716838732
1,2021-04-22-US-SJC-1,Pixel4,1303161775446,1,6,GPS_L1,1303161775377097523,-1891379.346,-20713810.696,16543413.2,1372.57,1577.597,2145.791,2794.198,0.001,20754422.583,3.298,0.0,4.07,2.788,20757209.923,G6,1303161776446,-2682473.1436383603,-4311251.868850377,3846858.164028498,-253.56716838732
2,2021-04-22-US-SJC-1,Pixel4,1303161775446,1,12,GPS_L1,1303161775375080051,-14466551.628,-4004336.244,21647624.92,1236.06,-2520.433,369.822,-9397.004,-0.002,21359245.473,3.598,0.0,4.766,3.401,21349840.302,G12,1303161776446,-2682473.1436383603,-4311251.868850377,3846858.164028498,-253.56716838732
3,2021-04-22-US-SJC-1,Pixel4,1303161775446,1,17,GPS_L1,1303161775366203892,14411110.215,-13242520.613,18381213.345,2244.808,-38.984,-1830.798,129135.204,0.003,24020250.997,3.298,0.0,7.658,7.726,24149370.817,G17,1303161776446,-2682473.1436383603,-4311251.868850377,3846858.164028498,-253.56716838732
4,2021-04-22-US-SJC-1,Pixel4,1303161775446,1,19,GPS_L1,1303161775373639451,5550997.64,-14389542.041,21321896.24,2771.654,-0.441,-722.744,-2830.006,0.001,21791126.488,18.287,0.0,5.258,3.865,21788287.359,G19,1303161776446,-2682473.1436383603,-4311251.868850377,3846858.164028498,-253.56716838732
5,2021-04-22-US-SJC-1,Pixel4,1303161775446,1,28,GPS_L1,1303161775365361412,11661732.934,-23967776.649,1490782.057,255.497,-1.597,-3182.15,174696.792,-0.001,24272820.147,20.985,0.0,9.604,10.216,24447497.119000003,G28,1303161776446,-2682473.1436383603,-4311251.868850377,3846858.164028498,-253.56716838732
0,2021-04-22-US-SJC-1,Pixel4,1303161776446,1,2,GPS_L1,1303161776376153637,-12439172.3,-22310894.925,7833127.892,787.961,515.65,2974.144,-179289.041,-0.0,21037392.487,2.998,0.0,4.152,2.768,20858096.526,G2,1303161777446,-2682478.3875044943,-4311246.183156796,3846860.9107536348,-248.7421253794787
1,2021-04-22-US-SJC-1,Pixel4,1303161776446,1,6,GPS_L1,1303161776377097152,-1890006.646,-20712233.035,16545558.814,1372.83,1577.726,2145.44,2794.199,0.001,20754533.806,3.598,0.0,4.07,2.788,20757321.147000004,G6,1303161777446,-2682478.3875044943,-4311246.183156796,3846860.9107536348,-248.7421253794787
2,2021-04-22-US-SJC-1,Pixel4,1303161776446,1,12,GPS_L1,1303161776375081419,-14465315.632,-4006856.738,21647994.506,1235.93,-2520.547,369.35,-9397.006,-0.002,21358835.357,5.696,0.0,4.766,3.401,21349430.184,G12,1303161777446,-2682478.3875044943,-4311246.183156796,3846860.9107536348,-248.7421253794787
3,2021-04-22-US-SJC-1,Pixel4,1303161776446,1,19,GPS_L1,1303161776373637925,5553769.244,-14389542.566,21321173.264,2771.562,-0.607,-723.211,-2830.005,0.001,21791583.971,20.985,0.0,5.259,3.866,21788744.841000002,G19,1303161777446,-2682478.3875044943,-4311246.183156796,3846860.9107536348,-248.7421253794787
