,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2021-04-22-US-SJC-1,Pixel4,1303161735446,1,17,GPS_L1,1303161735366270328,14321137.997,-13241061.733,18454141.945,2253.796,-33.951,-1815.628,129135.085,0.003,24000333.985,5.696,0.0,7.627,7.641,24129453.802,G17,1303161736446,-2682366.7446829397,-4311596.563614553,3846550.2551501566,-103.277517469843
1,2021-04-22-US-SJC-1,Pixel4,1303161735446,1,19,GPS_L1,1303161735373701119,5440058.846,-14389657.37,21350432.728,2775.276,6.212,-704.077,-2830.029,0.001,21772638.887,11.992,0.0,5.235,3.845,21769799.778,G19,1303161736446,-2682366.7446829397,-4311596.563614553,3846550.2551501566,-103.277517469843
2,2021-04-22-US-SJC-1,Pixel4,1303161735446,1,25,GPS_L1,1303161735364785560,-17214251.266,10422854.433,16927720.708,674.869,-2115.298,1984.903,37060.999,0.001,24445456.234,9.294,0.0,9.123,14.278,24482493.832000002,G25,1303161736446,-2682366.7446829397,-4311596.563614553,3846550.2551501566,-103.277517469843
3,2021-04-22-US-SJC-1,Pixel4,1303161735446,1,2,GPS_L1,1303161735376119968,-12471252.853,-22331840.4,7711050.96,776.947,506.065,2980.807,-179289.025,-0.0,21047486.199,5.096,0.0,4.163,2.776,20868190.235000003,G2,1303161736446,-2682366.7446829397,-4311596.563614553,3846550.2551501566,-103.277517469843
4,2021-04-22-US-SJC-1,Pixel4,1303161735446,1,6,GPS_L1,1303161735377112824,-1946073.974,-20776810.297,16457301.037,1362.16,1572.367,2159.808,2794.159,0.001,20749835.459,1.799,0.0,4.067,2.786,20752622.765,G6,1303161736446,-2682366.7446829397,-4311596.563614553,3846550.2551501566,-103.277517469843
5,2021-04-22-US-SJC-1,Pixel4,1303161735446,1,12,GPS_L1,1303161735375023666,-14516096.966,-3903610.832,21632454.505,1241.195,-2515.814,388.697,-9396.909,-0.002,21376149.271,2.698,0.0,4.783,3.416,21366744.163,G12,1303161736446,-2682366.7446829397,-4311596.563614553,3846550.2551501566,-103.277517469843
6,2021-04-22-US-SJC-1,Pixel4,1303161735446,1,28,GPS_L1,1303161735365423669,11651366.537,-23967443.116,1618042.147,262.835,-15.072,-3180.847,174696.844,-0.001,24254155.968,10.493,0.0,9.553,10.071,24428833.188,G28,1303161736446,-2682366.7446829397,-4311596.563614553,3846550.2551501566,-103.277517469843
0,2021-04-22-US-SJC-1,Pixel4,1303161736446,1,17,GPS_L1,1303161736366268498,14323391.677,-13241095.747,18452326.131,2253.573,-34.077,-1816.008,129135.088,0.003,24000882.606,11.992,0.0,7.627,7.643,24130002.424,G17,1303161737446,-2682370.699700565,-4311588.637343215,3846556.2747073094,-107.73395947378583
1,2021-04-22-US-SJC-1,Pixel4,1303161736446,1,19,GPS_L1,1303161736373699672,5442834.072,-14389651.241,21349728.418,2775.186,6.046,-704.544,-2830.028,0.001,21773072.686,18.287,0.0,5.236,3.845,21770233.577,G19,1303161737446,-2682370.699700565,-4311588.637343215,3846556.2747073094,-107.73395947378583
2,2021-04-22-US-SJC-1,Pixel4,1303161736446,1,25,GPS_L1,1303161736364787632,-17213576.407,10420738.994,16929705.43,674.846,-2115.57,1984.532,37061.0,0.001,24444835.064,8.094,0.0,9.122,14.27,24481872.672,G25,1303161737446,-2682370.699700565,-4311588.637343215,3846556.2747073094,-107.73395947378583
