,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2021-04-22-US-SJC-1,Pixel4,1303161835446,1,17,GPS_L1,1303161835366103867,14545390.142,-13245083.655,18270685.552,2231.165,-46.43,-1853.445,129135.381,0.003,24050237.738,4.797,0.0,7.706,7.857,24179357.556,G17,1303161836446,-2682542.290420236,-4311036.613805282,3847048.9442058657,-401.15840857664074
1,2021-04-22-US-SJC-1,Pixel4,1303161835446,1,19,GPS_L1,1303161835373546372,5717128.623,-14389866.958,21277692.733,2766.012,-10.38,-750.698,-2829.972,0.001,21819030.87,3.298,0.0,5.293,3.897,21816191.708,G19,1303161836446,-2682542.290420236,-4311036.613805282,3847048.9442058657,-401.15840857664074
2,2021-04-22-US-SJC-1,Pixel4,1303161835446,1,2,GPS_L1,1303161835376201433,-12392213.627,-22280068.231,8008315.469,803.867,529.292,2964.378,-179289.064,-0.0,21023063.607,3.897,0.0,4.137,2.756,20843767.650000002,G2,1303161836446,-2682542.290420236,-4311036.613805282,3847048.9442058657,-401.15840857664074
3,2021-04-22-US-SJC-1,Pixel4,1303161835446,1,6,GPS_L1,1303161835377073474,-1808556.928,-20618924.14,16671526.586,1388.175,1585.251,2124.631,2794.257,0.001,20761632.292,3.598,0.0,4.075,2.792,20764419.682,G6,1303161836446,-2682542.290420236,-4311036.613805282,3847048.9442058657,-401.15840857664074
4,2021-04-22-US-SJC-1,Pixel4,1303161835446,1,12,GPS_L1,1303161835375163139,-14392621.78,-4155765.949,21668964.345,1228.244,-2527.18,341.488,-9397.145,-0.002,21334336.317,2.998,0.0,4.742,3.379,21324931.051000003,G12,1303161836446,-2682542.290420236,-4311036.613805282,3847048.9442058657,-401.15840857664074
5,2021-04-22-US-SJC-1,Pixel4,1303161835446,1,14,GPS_L1,1303161835361692629,13219542.996,-22788088.464,-3290504.412,87.788,501.374,-3132.533,28150.939,-0.001,25372693.621,15.889,0.0,12.487,34.241,25400797.832,G14,1303161836446,-2682542.290420236,-4311036.613805282,3847048.9442058657,-401.15840857664074
6,2021-04-22-US-SJC-1,Pixel4,1303161835446,1,28,GPS_L1,1303161835365269403,11676735.712,-23967263.909,1299799.526,244.622,18.706,-3183.904,174696.712,-0.001,24300403.751,13.79,0.0,9.681,10.44,24475080.341999996,G28,1303161836446,-2682542.290420236,-4311036.613805282,3847048.9442058657,-401.15840857664074
0,2021-04-22-US-SJC-1,Pixel4,1303161836446,1,17,GPS_L1,1303161836366102233,14547621.189,-13245130.147,18268831.921,2230.936,-46.553,-1853.822,129135.384,0.003,24050727.599,5.696,0.0,7.707,7.86,24179847.416,G17,1303161837446,-2682542.2914428525,-4311036.613050044,3847048.944338231,-401.2793775332358
1,2021-04-22-US-SJC-1,Pixel4,1303161836446,1,19,GPS_L1,1303161836373544789,5719894.582,-14389877.421,21276941.803,2765.916,-10.545,-751.163,-2829.971,0.001,21819505.442,3.598,0.0,5.293,3.898,21816666.28,G19,1303161837446,-2682542.2914428525,-4311036.613050044,3847048.944338231,-401.2793775332358
2,2021-04-22-US-SJC-1,Pixel4,1303161836446,1,25,GPS_L1,1303161836364995361,-17146214.091,10207830.969,17126296.167,672.314,-2142.516,1947.203,37061.118,0.001,24382559.476,15.889,0.0,9.041,13.508,24419598.044999998,G25,1303161837446,-2682542.2914428525,-4311036.613050044,3847048.944338231,-401.2793775332358
3,2021-04-22-US-SJC-1,Pixel4,1303161836446,1,2,GPS_L1,1303161836376202234,-12391409.624,-22279538.823,8011279.765,804.137,529.521,2964.211,-179289.065,-0.0,21022823.473,3.897,0.0,4.136,2.756,20843527.516,G2,1303161837446,-2682542.2914428525,-4311036.613050044,3847048.944338231,-401.2793775332358
4,2021-04-22-US-SJC-1,Pixel4,1303161836446,1,6,GPS_L1,1303161836377073049,-1807168.623,-20617338.826,16673651.038,1388.435,1585.377,2124.277,2794.258,0.001,20761759.704,3.897,0.0,4.075,2.792,20764547.095000003,G6,1303161837446,-2682542.2914428525,-4311036.613050044,3847048.944338231,-401.2793775332358
5,2021-04-22-US-SJC-1,Pixel4,1303161836446,1,12,GPS_L1,1303161836375164473,-14391393.6,-4158293.188,21669305.597,1228.113,-2527.291,341.015,-9397.148,-0.002,21333936.394,2.698,0.0,4.742,3.378,21324531.126000006,G12,1303161837446,-2682542.2914428525,-4311036.613050044,3847048.944338231,-401.2793775332358
6,2021-04-22-US-SJC-1,Pixel4,1303161836446,1,14,GPS_L1,1303161836361690676,13219630.715,-22787586.916,-3293636.904,87.65,501.725,-3132.463,28150.938,-0.001,25373279.115,10.493,0.0,12.488,34.278,25401383.286999997,G14,1303161837446,-2682542.2914428525,-4311036.613050044,3847048.944338231,-401.2793775332358
7,2021-04-22-US-SJC-1,Pixel4,1303161836446,1,28,GPS_L1,1303161836365268249,11676980.244,-23967245.034,1296615.612,244.442,19.045,-3183.932,174696.71,-0.001,24300749.712,13.79,0.0,9.682,10.444,24475426.296000004,G28,1303161837446,-2682542.2914428525,-4311036.613050044,3847048.944338231,-401.2793775332358
0,2021-04-22-US-SJC-1,Pixel4,1303161837446,1,2,GPS_L1,1303161837376203012,-12390605.35,-22279009.186,8014243.894,804.407,529.751,2964.043,-179289.065,-0.0,21022590.235,4.797,0.0,4.136,2.756,20843294.277999997,G2,1303161838446,-2682542.290277119,-4311036.541330481,3847049.0084885806,-401.0438494572424
1,2021-04-22-US-SJC-1,Pixel4,1303161837446,1,6,GPS_L1,1303161837377072650,-1805780.058,-20615753.387,16675775.136,1388.695,1585.502,2123.923,2794.259,0.001,20761879.321,5.096,0.0,4.075,2.793,20764666.711999997,G6,1303161838446,-2682542.290277119,-4311036.541330481,3847049.0084885806,-401.0438494572424
2,2021-04-22-US-SJC-1,Pixel4,1303161837446,1,12,GPS_L1,1303161837375165848,-14390165.552,-4160820.538,21669646.376,1227.982,-2527.401,340.543,-9397.15,-0.002,21333524.179,2.398,0.0,4.741,3.378,21324118.910000004,G12,1303161838446,-2682542.290277119,-4311036.541330481,3847049.0084885806,-401.0438494572424
