,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2021-04-22-US-SJC-1,Pixel4,1303161765446,1,2,GPS_L1,1303161765376144675,-12447823.611,-22316552.99,7800402.388,785.003,513.087,2975.942,-179289.037,-0.0,21040079.227,5.696,0.0,4.155,2.77,20860783.265,G2,1303161766446,-2682449.3596679526,-4311336.026095255,3846780.472627354,-225.17021994485958
1,2021-04-22-US-SJC-1,Pixel4,1303161765446,1,6,GPS_L1,1303161765377101461,-1905092.037,-20729580.176,16521937.744,1369.968,1576.299,2149.302,2794.189,0.001,20753242.0,2.698,0.0,4.069,2.788,20756029.332000002,G6,1303161766446,-2682449.3596679526,-4311336.026095255,3846780.472627354,-225.17021994485958
2,2021-04-22-US-SJC-1,Pixel4,1303161765446,1,12,GPS_L1,1303161765375065999,-14478918.685,-3979137.601,21643903.1,1237.349,-2519.287,374.542,-9396.98,-0.002,21363458.157,2.398,0.0,4.77,3.405,21354053.002,G12,1303161766446,-2682449.3596679526,-4311336.026095255,3846780.472627354,-225.17021994485958
3,2021-04-22-US-SJC-1,Pixel4,1303161765446,1,17,GPS_L1,1303161765366220528,14388650.89,-13242137.041,18399502.364,2247.063,-37.73,-1827.011,129135.174,0.003,24015263.65,7.195,0.0,7.65,7.705,24144383.469,G17,1303161766446,-2682449.3596679526,-4311336.026095255,3846780.472627354,-225.17021994485958
4,2021-04-22-US-SJC-1,Pixel4,1303161765446,1,19,GPS_L1,1303161765373655092,5523276.557,-14389545.93,21329100.356,2772.57,1.22,-718.08,-2830.012,0.001,21786437.434,2.698,0.0,5.252,3.86,21783598.310000002,G19,1303161766446,-2682449.3596679526,-4311336.026095255,3846780.472627354,-225.17021994485958
5,2021-04-22-US-SJC-1,Pixel4,1303161765446,1,25,GPS_L1,1303161765364848182,-17194015.631,10359273.366,16987100.745,674.163,-2123.425,1973.751,37061.034,0.001,24426682.63,3.598,0.0,9.098,14.039,24463720.527,G25,1303161766446,-2682449.3596679526,-4311336.026095255,3846780.472627354,-225.17021994485958
0,2021-04-22-US-SJC-1,Pixel4,1303161766446,1,2,GPS_L1,1303161766376145491,-12447038.473,-22316039.786,7803378.25,785.272,513.32,2975.779,-179289.037,-0.0,21039834.596,5.096,0.0,4.155,2.77,20860538.634,G2,1303161767446,-2682451.408821941,-4311325.596665695,3846790.5814807457,-232.85231021194892
1,2021-04-22-US-SJC-1,Pixel4,1303161766446,1,6,GPS_L1,1303161766377101064,-1903721.939,-20728003.812,16524086.869,1370.228,1576.429,2148.951,2794.19,0.001,20753361.018,2.698,0.0,4.069,2.788,20756148.351000004,G6,1303161767446,-2682451.408821941,-4311325.596665695,3846790.5814807457,-232.85231021194892
2,2021-04-22-US-SJC-1,Pixel4,1303161766446,1,12,GPS_L1,1303161766375067417,-14477681.399,-3981656.949,21644277.406,1237.22,-2519.402,374.07,-9396.983,-0.002,21363033.051,2.099,0.0,4.77,3.404,21353627.894,G12,1303161767446,-2682451.408821941,-4311325.596665695,3846790.5814807457,-232.85231021194892
3,2021-04-22-US-SJC-1,Pixel4,1303161766446,1,17,GPS_L1,1303161766366218861,14390897.836,-13242174.834,18397675.166,2246.838,-37.856,-1827.39,129135.177,0.003,24015763.404,5.096,0.0,7.651,7.707,24144883.223,G17,1303161767446,-2682451.408821941,-4311325.596665695,3846790.5814807457,-232.85231021194892
4,2021-04-22-US-SJC-1,Pixel4,1303161766446,1,19,GPS_L1,1303161766373653569,5526049.077,-14389544.794,21328382.044,2772.479,1.054,-718.546,-2830.011,0.001,21786894.018,18.287,0.0,5.253,3.861,21784054.893,G19,1303161767446,-2682451.408821941,-4311325.596665695,3846790.5814807457,-232.85231021194892
0,2021-04-22-US-SJC-1,Pixel4,1303161767446,1,2,GPS_L1,1303161767376146281,-12446253.065,-22315526.348,7806353.949,785.54,513.553,2975.616,-179289.038,-0.0,21039597.76,7.195,0.0,4.154,2.77,20860301.798000004,G2,1303161768446,-2682453.462838946,-4311315.483832623,3846800.449886479,-236.6961904961751
1,2021-04-22-US-SJC-1,Pixel4,1303161767446,1,6,GPS_L1,1303161767377100684,-1902351.58,-20726427.319,16526235.644,1370.488,1576.559,2148.6,2794.191,0.001,20753474.939,2.398,0.0,4.069,2.788,20756262.273000002,G6,1303161768446,-2682453.462838946,-4311315.483832623,3846800.449886479,-236.6961904961751
2,2021-04-22-US-SJC-1,Pixel4,1303161767446,1,12,GPS_L1,1303161767375068830,-14476444.242,-3984176.412,21644651.24,1237.091,-2519.517,373.598,-9396.985,-0.002,21362609.444,2.099,0.0,4.77,3.404,21353204.285,G12,1303161768446,-2682453.462838946,-4311315.483832623,3846800.449886479,-236.6961904961751
0,2021-04-22-US-SJC-1,Pixel4,1303161768446,1,2,GPS_L1,1303161768376147084,-12445467.389,-22315012.678,7809329.485,785.809,513.786,2975.452,-179289.038,-0.0,21039357.027,7.195,0.0,4.154,2.769,20860061.066,G2,1303161769446,-2682455.508086076,-4311305.709297868,3846809.947704794,-242.06461598237271
1,2021-04-22-US-SJC-1,Pixel4,1303161768446,1,6,GPS_L1,1303161768377100288,-1900980.962,-20724850.695,16528384.067,1370.749,1576.689,2148.249,2794.192,0.001,20753593.657,2.398,0.0,4.069,2.788,20756380.992000006,G6,1303161769446,-2682455.508086076,-4311305.709297868,3846809.947704794,-242.06461598237271
2,2021-04-22-US-SJC-1,Pixel4,1303161768446,1,12,GPS_L1,1303161768375070234,-14475207.214,-3986695.99,21645024.602,1236.963,-2519.631,373.126,-9396.987,-0.002,21362188.536,2.398,0.0,4.769,3.404,21352783.376,G12,1303161769446,-2682455.508086076,-4311305.709297868,3846809.947704794,-242.06461598237271
0,2021-04-22-US-SJC-1,Pixel4,1303161769446,1,2,GPS_L1,1303161769376147887,-12444681.444,-22314498.774,7812304.858,786.078,514.019,2975.289,-179289.038,-0.0,21039116.294,7.195,0.0,4.154,2.769,20859820.333,G2,1303161770446,-2682457.4154275795,-4311296.2808051165,3846819.089807933,-231.50676589833543
1,2021-04-22-US-SJC-1,Pixel4,1303161769446,1,6,GPS_L1,1303161769377099890,-1899610.083,-20723273.942,16530532.139,1371.009,1576.819,2147.898,2794.192,0.001,20753712.974,4.197,0.0,4.07,2.788,20756500.308000002,G6,1303161770446,-2682457.4154275795,-4311296.2808051165,3846819.089807933,-231.50676589833543
