0,37.334455232194344,-121.89988824306666,10.500697353186041
1,37.33453758426523,-121.89961873877552,-16.94125599782698
2,37.33447651462071,-121.89954612313483,14.412462550933263
3,37.33433616649546,-121.89913175842777,6.843267980842016
4,37.334690493480046,-121.89974886667395,-7.701157266761051
5,37.33451898939916,-121.89940969544607,-12.667174008594786
6,37.335035481835156,-121.8994967012552,-18.932438297272736
7,37.334274425515574,-121.89949148047373,-8.774432210692291
8,37.33422799225584,-121.89949977529176,-15.313920796156735
9,37.33417580697579,-121.8995829157107,4.130962912738615
10,37.334635806689,-121.89915866127782,40.27313906735168
11,37.334449734955406,-121.89913180142977,13.044234784552932
12,37.3343300643356,-121.89928688609083,-26.92629471236203
13,37.33427880842468,-121.8994967940769,6.143001477741299
14,37.334951158294054,-121.89991384158499,-6.756227802895934
15,37.33433779583185,-121.89941925681656,32.676667744511775
16,37.334457072151075,-121.89961638853977,-36.97325479907546
17,37.33498798835264,-121.89961894919756,3.9424923292667944
18,37.33491317628584,-121.89924479169119,-24.545831438568033
19,37.3344163186568,-121.89996313839355,-17.919886850451345
20,37.33423860227444,-121.89987098366838,-24.847934515359363
21,37.33500360861755,-121.90008959755025,4.797415313711464
22,37.33506120770739,-121.89965826534652,-17.953476766111855
23,37.334849862219016,-121.89984155778653,28.49673794925151
24,37.334330536782616,-121.89947752761513,-7.09402594256893
25,37.33484292532101,-121.90007899522017,-4.340805610128883
26,37.33478284808221,-121.89966144583136,16.328079986344022
27,37.33416064268414,-121.89944877455436,5.644182247619208
28,37.33421945799649,-121.89961055561747,-25.850885665455273
29,37.33451839409461,-121.8997380427569,46.002640277203945
30,37.33458732960362,-121.89997914450643,4.521858211697862
31,37.33489060121348,-121.8993317107853,-10.395916795209803
32,37.33462933512274,-121.89913947063759,41.99810614713631
33,37.334351856677486,-121.89910006575197,-16.137937591344798
34,37.334665249322114,-121.89968522081365,8.800448545550868
35,37.33431071756824,-121.89953006633601,25.4861876701263
36,37.33468034135145,-121.89949578221854,-47.18354309721145
37,37.33480535058182,-121.89887628175359,41.25257791544928
38,37.334965075172306,-121.8998184305257,-23.466391840016467
39,37.33475192821788,-121.89957887568845,-27.79178799641931
40,37.33477299112356,-121.89884528614034,-34.972544984158375
41,37.33473780544629,-121.89888763468093,29.880043786938533
42,37.33498532852528,-121.89871943570357,-4.392346710474803
43,37.33473297152909,-121.89851698383266,9.289016139852109
44,37.33489218866306,-121.89839051137164,-48.319994211552185
45,37.334978249292504,-121.8985182203436,18.164914316780166
46,37.33516070975674,-121.89845906752375,-1.2689860994601962
47,37.33521859700984,-121.89839171619046,-33.272467171480784
48,37.33500073636623,-121.89808673520912,-33.71867178702113
49,37.33510718800446,-121.89810276046559,-29.511517396870413
