,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-1,Pixel4,1273531143442,1,5,GPS_L1,1273531143368454683,-1629975.935,-26325127.273,1869854.171,352.698,217.211,3157.468,-3794.08,-0.001,22178255.165,1.799,0.0,6.009,4.24,22174450.836000003,G5,1273531144442,-2709816.5538228434,-4269082.9807312125,3874396.3954987014,1218.7602194811038
1,2020-05-14-US-MTV-1,Pixel4,1273531143442,1,19,GPS_L1,1273531143358834906,18292334.992,-16861258.379,8974908.492,1132.969,-388.783,-2943.07,-47594.502,0.001,25062191.758,8.094,0.0,9.836,21.854,25014565.566000003,G19,1273531144442,-2709816.5538228434,-4269082.9807312125,3874396.3954987014,1218.7602194811038
2,2020-05-14-US-MTV-1,Pixel4,1273531143442,1,25,GPS_L1,1273531143373438778,-14663091.174,-8910286.116,20104268.044,-114.554,-2596.945,-1194.041,1223.834,0.0,20684061.074,2.698,0.0,4.124,2.861,20685277.922999997,G25,1273531144442,-2709816.5538228434,-4269082.9807312125,3874396.3954987014,1218.7602194811038
3,2020-05-14-US-MTV-1,Pixel4,1273531143442,1,29,GPS_L1,1273531143366947643,-21296239.434,433604.192,15835882.559,1659.005,-1148.641,2253.928,-31301.256,-0.003,22630054.391,1.799,0.0,6.317,4.68,22598742.137999997,G29,1273531144442,-2709816.5538228434,-4269082.9807312125,3874396.3954987014,1218.7602194811038
4,2020-05-14-US-MTV-1,Pixel4,1273531143442,1,31,GPS_L1,1273531143358598883,-9499884.385,12197486.562,21586251.346,-2445.862,-1253.284,-322.852,-12714.142,-0.001,25132949.673,4.197,0.0,9.515,21.446,25120204.57,G31,1273531144442,-2709816.5538228434,-4269082.9807312125,3874396.3954987014,1218.7602194811038
5,2020-05-14-US-MTV-1,Pixel4,1273531143442,1,2,GPS_L1,1273531143370670809,-1721960.572,-16680396.594,21250137.812,2400.832,868.184,898.034,-136679.998,0.0,21513877.305,1.799,0.0,4.114,2.893,21377190.3,G2,1273531144442,-2709816.5538228434,-4269082.9807312125,3874396.3954987014,1218.7602194811038
6,2020-05-14-US-MTV-1,Pixel4,1273531143442,1,6,GPS_L1,1273531143364752183,10244007.212,-11326052.88,21788027.349,2469.466,1205.162,-531.473,-81414.553,-0.002,23288236.741,4.797,0.0,6.596,5.687,23206809.905,G6,1273531144442,-2709816.5538228434,-4269082.9807312125,3874396.3954987014,1218.7602194811038
7,2020-05-14-US-MTV-1,Pixel4,1273531143442,1,12,GPS_L1,1273531143375390313,-10471779.33,-18959491.863,15244836.389,138.061,-1969.912,-2303.678,35342.182,-0.002,20099005.6,1.499,0.0,3.756,2.512,20134341.514000002,G12,1273531144442,-2709816.5538228434,-4269082.9807312125,3874396.3954987014,1218.7602194811038
8,2020-05-14-US-MTV-1,Pixel4,1273531143442,1,24,GPS_L1,1273531143361720661,-20595854.87,-14948193.722,-8425815.814,1071.946,112.235,-2850.626,-3908.004,0.001,24197064.173,2.998,0.0,9.337,8.292,24193138.54,G24,1273531144442,-2709816.5538228434,-4269082.9807312125,3874396.3954987014,1218.7602194811038
0,2020-05-14-US-MTV-1,Pixel4,1273531144442,1,5,GPS_L1,1273531144368456280,-1629623.207,-26324909.873,1873011.623,352.756,217.588,3157.428,-3794.08,-0.001,22177776.397,2.998,0.0,6.008,4.239,22173972.07,G5,1273531145442,-2709818.549340818,-4269082.586871641,3874395.5384550733,1214.9998022297232
