,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-1,Pixel4,1273529583442,1,5,GPS_L1,1273529583365772662,-2140970.14,-26202535.003,-3061699.368,322.785,-374.569,3137.397,-3793.133,-0.001,22982304.833,13.79,0.0,7.422,5.559,22978498.719,G5,1273529584442,-2694313.0545337107,-4296568.532063283,3854907.52031624,-110.92371052733381
1,2020-05-14-US-MTV-1,Pixel4,1273529583442,1,19,GPS_L1,1273529583361738760,16098895.401,-16158798.208,13291179.987,1674.154,-488.761,-2566.011,-47596.08,0.001,24191638.229,2.398,0.0,8.622,10.253,24144023.274,G19,1273529584442,-2694313.0545337107,-4296568.532063283,3854907.52031624,-110.92371052733381
2,2020-05-14-US-MTV-1,Pixel4,1273529583442,1,25,GPS_L1,1273529583371505755,-14667552.826,-4703026.981,21423952.806,126.426,-2770.124,-489.841,1223.291,0.0,21263566.791,2.099,0.0,4.721,3.325,21264782.036000002,G25,1273529584442,-2694313.0545337107,-4296568.532063283,3854907.52031624,-110.92371052733381
3,2020-05-14-US-MTV-1,Pixel4,1273529583442,1,29,GPS_L1,1273529583364623949,-23635131.285,1930172.448,11941144.135,1315.813,-776.85,2717.654,-31297.031,-0.003,23326680.327,10.493,0.0,7.507,6.067,23295369.722,G29,1273529584442,-2694313.0545337107,-4296568.532063283,3854907.52031624,-110.92371052733381
4,2020-05-14-US-MTV-1,Pixel4,1273529583442,1,2,GPS_L1,1273529583372172524,-5252101.867,-18136211.411,19342499.244,2107.004,981.065,1538.135,-136679.913,-0.0,21063674.473,2.398,0.0,3.874,2.646,20926988.04,G2,1273529584442,-2694313.0545337107,-4296568.532063283,3854907.52031624,-110.92371052733381
5,2020-05-14-US-MTV-1,Pixel4,1273529583442,1,6,GPS_L1,1273529583367743123,6448446.715,-13409681.91,22051328.015,2371.563,1453.808,195.428,-81411.633,-0.002,22391575.487,2.698,0.0,5.573,4.182,22310154.099,G6,1273529584442,-2694313.0545337107,-4296568.532063283,3854907.52031624,-110.92371052733381
6,2020-05-14-US-MTV-1,Pixel4,1273529583442,1,12,GPS_L1,1273529583375377375,-10853311.171,-15571369.358,18410384.081,363.683,-2351.456,-1736.535,35344.825,-0.002,20102884.315,1.799,0.0,3.778,2.538,20138222.824,G12,1273529584442,-2694313.0545337107,-4296568.532063283,3854907.52031624,-110.92371052733381
7,2020-05-14-US-MTV-1,Pixel4,1273529583442,1,24,GPS_L1,1273529583364858946,-21861934.075,-15002028.8,-3804681.104,552.552,-63.365,-3049.083,-3909.175,0.001,23256229.999,5.096,0.0,7.438,5.451,23252307.935,G24,1273529584442,-2694313.0545337107,-4296568.532063283,3854907.52031624,-110.92371052733381
0,2020-05-14-US-MTV-1,Pixel4,1273529584442,1,5,GPS_L1,1273529584365774658,-2140647.365,-26202909.384,-3058561.931,322.765,-374.192,3137.463,-3793.134,-0.001,22981706.448,6.296,0.0,7.421,5.558,22977900.335,G5,1273529585442,-2694304.6229854897,-4296579.043169655,3854901.786322673,-105.97319067656211
1,2020-05-14-US-MTV-1,Pixel4,1273529584442,1,19,GPS_L1,1273529584361736993,16100569.385,-16159286.958,13288613.837,1673.819,-488.741,-2566.299,-47596.079,0.001,24192167.963,3.598,0.0,8.623,10.256,24144553.005,G19,1273529585442,-2694304.6229854897,-4296579.043169655,3854901.786322673,-105.97319067656211
2,2020-05-14-US-MTV-1,Pixel4,1273529584442,1,25,GPS_L1,1273529584371507140,-14667426.483,-4705797.08,21423462.731,126.262,-2770.065,-490.305,1223.292,0.0,21263151.578,2.398,0.0,4.72,3.324,21264366.826,G25,1273529585442,-2694304.6229854897,-4296579.043169655,3854901.786322673,-105.97319067656211
