,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-1,Pixel4,1273529933442,1,5,GPS_L1,1273529933366409445,-2028861.903,-26310482.295,-1960057.683,318.856,-242.114,3156.306,-3793.332,-0.001,22791402.093,3.298,0.0,7.063,5.178,22787596.52,G5,1273529934442,-2697239.021640801,-4291443.336128624,3858552.9093667534,2946.4511056205683
1,2020-05-14-US-MTV-1,Pixel4,1273529933442,1,25,GPS_L1,1273529933371988726,-14633290.737,-5668492.812,21224129.7,69.517,-2745.417,-651.722,1223.391,0.0,21118775.728,5.696,0.0,4.56,3.197,21119991.362,G25,1273529934442,-2697239.021640801,-4291443.336128624,3858552.9093667534,2946.4511056205683
2,2020-05-14-US-MTV-1,Pixel4,1273529933442,1,29,GPS_L1,1273529933365148823,-23158788.51,1644451.645,12876333.751,1405.028,-856.331,2625.113,-31297.975,-0.003,23169327.061,3.598,0.0,7.224,5.685,23138016.177,G29,1273529934442,-2697239.021640801,-4291443.336128624,3858552.9093667534,2946.4511056205683
3,2020-05-14-US-MTV-1,Pixel4,1273529933442,1,2,GPS_L1,1273529933371875041,-4501378.154,-17795490.765,19856727.08,2182.054,964.952,1399.736,-136679.953,-0.0,21152857.633,1.199,0.0,3.913,2.688,21016171.079,G2,1273529934442,-2697239.021640801,-4291443.336128624,3858552.9093667534,2946.4511056205683
4,2020-05-14-US-MTV-1,Pixel4,1273529933442,1,6,GPS_L1,1273529933367093821,7284806.535,-12909289.212,22091108.518,2406.455,1404.824,31.846,-81412.291,-0.002,22586231.329,1.799,0.0,5.789,4.437,22504808.812,G6,1273529934442,-2697239.021640801,-4291443.336128624,3858552.9093667534,2946.4511056205683
5,2020-05-14-US-MTV-1,Pixel4,1273529933442,1,12,GPS_L1,1273529933375449092,-10736064.223,-16381705.158,17778565.486,306.802,-2277.804,-1873.037,35344.21,-0.002,20081384.099,1.499,0.0,3.763,2.52,20116722.026,G12,1273529934442,-2697239.021640801,-4291443.336128624,3858552.9093667534,2946.4511056205683
6,2020-05-14-US-MTV-1,Pixel4,1273529933442,1,24,GPS_L1,1273529933364163179,-21648370.489,-15015310.386,-4866573.542,668.028,-13.513,-3017.605,-3908.923,0.001,23464815.698,4.197,0.0,7.824,5.899,23460893.051999997,G24,1273529934442,-2697239.021640801,-4291443.336128624,3858552.9093667534,2946.4511056205683
0,2020-05-14-US-MTV-1,Pixel4,1273529934442,1,5,GPS_L1,1273529934366411237,-2028543.048,-26310724.219,-1956901.35,318.853,-241.734,3156.348,-3793.333,-0.001,22790864.864,3.598,0.0,7.062,5.177,22787059.292,G5,1273529935442,-2697248.8501856634,-4291428.61733024,3858562.180989012,2944.541511045189
1,2020-05-14-US-MTV-1,Pixel4,1273529934442,1,25,GPS_L1,1273529934371990077,-14633221.301,-5671238.191,21223477.747,69.356,-2745.335,-652.182,1223.391,0.0,21118370.708,5.096,0.0,4.56,3.196,21119586.343000002,G25,1273529935442,-2697248.8501856634,-4291428.61733024,3858562.180989012,2944.541511045189
2,2020-05-14-US-MTV-1,Pixel4,1273529934442,1,29,GPS_L1,1273529934365150314,-23157383.358,1643595.198,12878958.73,1405.273,-856.562,2624.839,-31297.978,-0.003,23168880.07,3.598,0.0,7.223,5.684,23137569.185,G29,1273529935442,-2697248.8501856634,-4291428.61733024,3858562.180989012,2944.541511045189
3,2020-05-14-US-MTV-1,Pixel4,1273529934442,1,2,GPS_L1,1273529934371874161,-4499195.998,-17794525.841,19858126.614,2182.262,964.898,1399.336,-136679.953,-0.0,21153121.451,1.199,0.0,3.913,2.689,21016434.896,G2,1273529935442,-2697248.8501856634,-4291428.61733024,3858562.180989012,2944.541511045189
4,2020-05-14-US-MTV-1,Pixel4,1273529934442,1,6,GPS_L1,1273529934367091939,7287213.031,-12907884.465,22091140.129,2406.545,1404.677,31.378,-81412.293,-0.002,22586795.539,1.799,0.0,5.79,4.438,22505373.018,G6,1273529935442,-2697248.8501856634,-4291428.61733024,3858562.180989012,2944.541511045189
