,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-1,Pixel4,1273530723442,1,5,GPS_L1,1273530723367775291,-1773589.96,-26383054.372,541001.075,332.638,58.388,3168.387,-3793.81,-0.001,22381931.763,1.799,0.0,6.344,4.513,22378127.096,G5,1273530724442,-2706357.6994984183,-4276155.749643212,3869048.3417773456,2690.2340053598973
1,2020-05-14-US-MTV-1,Pixel4,1273530723442,1,19,GPS_L1,1273530723359612732,17785334.106,-16689106.295,10193148.198,1281.205,-429.32,-2856.22,-47594.955,0.001,24829005.389,4.197,0.0,9.524,16.884,24781384.026,G19,1273530724442,-2706357.6994984183,-4276155.749643212,3869048.3417773456,2690.2340053598973
2,2020-05-14-US-MTV-1,Pixel4,1273530723442,1,25,GPS_L1,1273530723372985855,-14627632.082,-7806085.025,20567160.9,-53.652,-2659.288,-1009.464,1223.662,0.0,20819843.974,3.897,0.0,4.253,2.96,20821060.423,G25,1273530724442,-2706357.6994984183,-4276155.749643212,3869048.3417773456,2690.2340053598973
3,2020-05-14-US-MTV-1,Pixel4,1273530723442,1,29,GPS_L1,1273530723366336683,-21976980.976,894184.172,14860058.871,1580.802,-1044.876,2391.384,-31300.114,-0.003,22813215.591,1.199,0.0,6.616,4.981,22781903.88,G29,1273530724442,-2706357.6994984183,-4276155.749643212,3869048.3417773456,2690.2340053598973
4,2020-05-14-US-MTV-1,Pixel4,1273530723442,1,31,GPS_L1,1273530723357993519,-8476118.014,12737813.808,21681212.087,-2427.417,-1318.873,-129.144,-12713.803,-0.001,25314433.234,3.598,0.0,9.622,28.414,25301681.395,G31,1273530724442,-2706357.6994984183,-4276155.749643212,3869048.3417773456,2690.2340053598973
5,2020-05-14-US-MTV-1,Pixel4,1273530723442,1,2,GPS_L1,1273530723371120253,-2716281.632,-17053728.448,20835524.465,2332.591,908.485,1075.762,-136679.996,-0.0,21379137.383,2.099,0.0,4.031,2.811,21242450.545,G2,1273530724442,-2706357.6994984183,-4276155.749643212,3869048.3417773456,2690.2340053598973
6,2020-05-14-US-MTV-1,Pixel4,1273530723442,1,6,GPS_L1,1273530723365580936,9208827.789,-11847885.389,21970453.115,2458.068,1279.063,-336.948,-81413.77,-0.002,23039782.842,2.398,0.0,6.31,5.175,22958357.587,G6,1273530724442,-2706357.6994984183,-4276155.749643212,3869048.3417773456,2690.2340053598973
7,2020-05-14-US-MTV-1,Pixel4,1273530723442,1,12,GPS_L1,1273530723375470615,-10540669.666,-18107529.186,16182918.093,191.071,-2085.589,-2161.936,35342.868,-0.002,20074931.666,1.199,0.0,3.751,2.505,20110268.278000005,G12,1273530724442,-2706357.6994984183,-4276155.749643212,3869048.3417773456,2690.2340053598973
0,2020-05-14-US-MTV-1,Pixel4,1273530724442,1,5,GPS_L1,1273530724367776949,-1773257.303,-26382995.793,544169.461,332.675,58.768,3168.375,-3793.811,-0.001,22381434.707,2.099,0.0,6.343,4.513,22377630.04,G5,1273530725442,-2706366.9173917174,-4276137.160025415,3869062.3779397504,2691.32313324283
1,2020-05-14-US-MTV-1,Pixel4,1273530724442,1,19,GPS_L1,1273530724359610859,17786615.132,-16689535.571,10190291.873,1280.853,-429.235,-2856.44,-47594.954,0.001,24829566.9,5.696,0.0,9.524,16.893,24781945.529,G19,1273530725442,-2706366.9173917174,-4276137.160025415,3869062.3779397504,2691.32313324283
2,2020-05-14-US-MTV-1,Pixel4,1273530724442,1,29,GPS_L1,1273530724366338138,-21975400.072,893139.172,14862450.1,1581.001,-1045.121,2391.067,-31300.117,-0.003,22812779.393,1.499,0.0,6.615,4.98,22781467.681,G29,1273530725442,-2706366.9173917174,-4276137.160025415,3869062.3779397504,2691.32313324283
3,2020-05-14-US-MTV-1,Pixel4,1273530724442,1,31,GPS_L1,1273530724357995018,-8478545.463,12736495.008,21681082.711,-2427.474,-1318.723,-129.607,-12713.804,-0.001,25313983.846,3.598,0.0,9.622,28.392,25301232.027999997,G31,1273530725442,-2706366.9173917174,-4276137.160025415,3869062.3779397504,2691.32313324283
4,2020-05-14-US-MTV-1,Pixel4,1273530724442,1,2,GPS_L1,1273530724371119206,-2713948.957,-17052820.008,20836600.016,2332.763,908.397,1075.343,-136679.996,-0.0,21379451.266,1.799,0.0,4.032,2.811,21242764.426999997,G2,1273530725442,-2706366.9173917174,-4276137.160025415,3869062.3779397504,2691.32313324283
5,2020-05-14-US-MTV-1,Pixel4,1273530724442,1,6,GPS_L1,1273530724365578970,9211285.873,-11846606.414,21970115.934,2458.109,1278.892,-337.413,-81413.771,-0.002,23040372.234,2.698,0.0,6.31,5.176,22958946.977,G6,1273530725442,-2706366.9173917174,-4276137.160025415,3869062.3779397504,2691.32313324283
6,2020-05-14-US-MTV-1,Pixel4,1273530724442,1,12,GPS_L1,1273530724375470483,-10540478.663,-18109614.642,16180755.984,190.937,-2085.324,-2162.283,35342.866,-0.002,20074971.239,1.199,0.0,3.751,2.505,20110307.849000003,G12,1273530725442,-2706366.9173917174,-4276137.160025415,3869062.3779397504,2691.32313324283
0,2020-05-14-US-MTV-1,Pixel4,1273530725442,1,5,GPS_L1,1273530725367778582,-1772924.609,-26382936.835,547337.836,332.712,59.147,3168.363,-3793.811,-0.001,22380945.146,2.998,0.0,6.342,4.512,22377140.481000002,G5,1273530726442,-2706377.2731388616,-4276118.564762589,3869075.5475750244,2692.2749922504318
1,2020-05-14-US-MTV-1,Pixel4,1273530725442,1,19,GPS_L1,1273530725359609004,17787895.805,-16689964.763,10187435.328,1280.501,-429.15,-2856.66,-47594.953,0.001,24830123.015,4.197,0.0,9.525,16.903,24782501.634,G19,1273530726442,-2706377.2731388616,-4276118.564762589,3869075.5475750244,2692.2749922504318
2,2020-05-14-US-MTV-1,Pixel4,1273530725442,1,29,GPS_L1,1273530725366339603,-21973818.969,892093.927,14864841.012,1581.2,-1045.365,2390.75,-31300.119,-0.003,22812340.197,2.398,0.0,6.614,4.979,22781028.485000003,G29,1273530726442,-2706377.2731388616,-4276118.564762589,3869075.5475750244,2692.2749922504318
3,2020-05-14-US-MTV-1,Pixel4,1273530725442,1,31,GPS_L1,1273530725357996481,-8480972.969,12735176.358,21680952.873,-2427.53,-1318.573,-130.069,-12713.805,-0.001,25313545.249,3.598,0.0,9.622,28.369,25300793.453,G31,1273530726442,-2706377.2731388616,-4276118.564762589,3869075.5475750244,2692.2749922504318
4,2020-05-14-US-MTV-1,Pixel4,1273530725442,1,2,GPS_L1,1273530725371118166,-2711616.11,-17051911.657,20837675.149,2332.936,908.309,1074.924,-136679.996,-0.0,21379763.05,1.799,0.0,4.032,2.812,21243076.21,G2,1273530726442,-2706377.2731388616,-4276118.564762589,3869075.5475750244,2692.2749922504318
5,2020-05-14-US-MTV-1,Pixel4,1273530725442,1,6,GPS_L1,1273530725365577002,9213743.997,-11845327.609,21969778.289,2458.15,1278.722,-337.878,-81413.773,-0.002,23040962.226,2.099,0.0,6.311,5.177,22959536.965,G6,1273530726442,-2706377.2731388616,-4276118.564762589,3869075.5475750244,2692.2749922504318
6,2020-05-14-US-MTV-1,Pixel4,1273530725442,1,12,GPS_L1,1273530725375470356,-10540287.794,-18111699.833,16178593.526,190.803,-2085.059,-2162.631,35342.865,-0.002,20075009.312,1.199,0.0,3.751,2.505,20110345.921,G12,1273530726442,-2706377.2731388616,-4276118.564762589,3869075.5475750244,2692.2749922504318
0,2020-05-14-US-MTV-1,Pixel4,1273530726442,1,5,GPS_L1,1273530726367780222,-1772591.877,-26382877.497,550506.198,332.75,59.527,3168.351,-3793.812,-0.001,22380453.486,2.998,0.0,6.341,4.511,22376648.822000004,G5,1273530727442,-2706388.705470798,-4276100.0292622745,3869087.9198180265,2694.7311712679984
1,2020-05-14-US-MTV-1,Pixel4,1273530726442,1,19,GPS_L1,1273530726359607137,17789176.127,-16690393.87,10184578.562,1280.149,-429.066,-2856.88,-47594.952,0.001,24830682.728,4.197,0.0,9.526,16.912,24783061.338,G19,1273530727442,-2706388.705470798,-4276100.0292622745,3869087.9198180265,2694.7311712679984
2,2020-05-14-US-MTV-1,Pixel4,1273530726442,1,25,GPS_L1,1273530726372989244,-14627793.713,-7814062.288,20564130.504,-54.1,-2658.882,-1010.797,1223.663,0.0,20818827.977,4.797,0.0,4.252,2.959,20820044.429,G25,1273530727442,-2706388.705470798,-4276100.0292622745,3869087.9198180265,2694.7311712679984
3,2020-05-14-US-MTV-1,Pixel4,1273530726442,1,29,GPS_L1,1273530726366341066,-21972237.667,891048.436,14867231.607,1581.399,-1045.61,2390.434,-31300.122,-0.003,22811901.601,4.197,0.0,6.614,4.978,22780589.887,G29,1273530727442,-2706388.705470798,-4276100.0292622745,3869087.9198180265,2694.7311712679984
4,2020-05-14-US-MTV-1,Pixel4,1273530726442,1,31,GPS_L1,1273530726357997984,-8483400.531,12733857.859,21680822.573,-2427.587,-1318.422,-130.532,-12713.805,-0.001,25313094.661,3.298,0.0,9.621,28.347,25300342.888,G31,1273530727442,-2706388.705470798,-4276100.0292622745,3869087.9198180265,2694.7311712679984
5,2020-05-14-US-MTV-1,Pixel4,1273530726442,1,2,GPS_L1,1273530726371117102,-2709283.089,-17051003.393,20838749.862,2333.109,908.221,1074.505,-136679.996,-0.0,21380082.029,1.799,0.0,4.032,2.812,21243395.189,G2,1273530727442,-2706388.705470798,-4276100.0292622745,3869087.9198180265,2694.7311712679984
6,2020-05-14-US-MTV-1,Pixel4,1273530726442,1,6,GPS_L1,1273530726365575020,9216202.162,-11844048.975,21969440.179,2458.19,1278.551,-338.343,-81413.775,-0.002,23041556.414,1.799,0.0,6.312,5.178,22960131.149000004,G6,1273530727442,-2706388.705470798,-4276100.0292622745,3869087.9198180265,2694.7311712679984
7,2020-05-14-US-MTV-1,Pixel4,1273530726442,1,12,GPS_L1,1273530726375470224,-10540097.058,-18113784.759,16176430.722,190.669,-2084.794,-2162.979,35342.863,-0.002,20075048.885,1.199,0.0,3.751,2.505,20110385.492000006,G12,1273530727442,-2706388.705470798,-4276100.0292622745,3869087.9198180265,2694.7311712679984
0,2020-05-14-US-MTV-1,Pixel4,1273530727442,1,5,GPS_L1,1273530727367781868,-1772259.108,-26382817.779,553674.549,332.787,59.907,3168.34,-3793.813,-0.001,22379960.028,2.698,0.0,6.341,4.51,22376155.364,G5,1273530728442,-2706400.9010597435,-4276081.664147423,3869099.525350645,2703.728800898075
1,2020-05-14-US-MTV-1,Pixel4,1273530727442,1,19,GPS_L1,1273530727359605225,17790456.097,-16690822.893,10181721.577,1279.797,-428.981,-2857.1,-47594.951,0.001,24831255.931,6.296,0.0,9.527,16.921,24783634.532,G19,1273530728442,-2706400.9010597435,-4276081.664147423,3869099.525350645,2703.728800898075
2,2020-05-14-US-MTV-1,Pixel4,1273530727442,1,29,GPS_L1,1273530727366342517,-21970656.166,890002.702,14869621.885,1581.598,-1045.855,2390.117,-31300.125,-0.003,22811466.602,4.197,0.0,6.613,4.978,22780154.886,G29,1273530728442,-2706400.9010597435,-4276081.664147423,3869099.525350645,2703.728800898075
