,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-1,Pixel4,1273531183442,1,5,GPS_L1,1273531183368519156,-1615820.951,-26316137.912,1996120.106,355.063,232.251,3155.8,-3794.106,-0.001,22158926.646,1.799,0.0,5.978,4.215,22155122.347000003,G5,1273531184442,-2709833.6172359064,-4269090.833240261,3874374.9476118,1208.3992784885554
1,2020-05-14-US-MTV-1,Pixel4,1273531183442,1,19,GPS_L1,1273531183358761983,18337370.778,-16876722.315,8857031.841,1118.825,-384.4,-2950.756,-47594.458,0.001,25084053.523,8.094,0.0,9.865,22.457,25036426.743,G19,1273531184442,-2709833.6172359064,-4269090.833240261,3874374.9476118,1208.3992784885554
2,2020-05-14-US-MTV-1,Pixel4,1273531183442,1,25,GPS_L1,1273531183373476960,-14667785.275,-9014034.035,20056159.427,-120.143,-2590.43,-1211.379,1223.851,0.0,20672614.399,1.799,0.0,4.113,2.853,20673831.283999998,G25,1273531184442,-2709833.6172359064,-4269090.833240261,3874374.9476118,1208.3992784885554
3,2020-05-14-US-MTV-1,Pixel4,1273531183442,1,29,GPS_L1,1273531183367002372,-21229741.277,387459.29,15925769.184,1665.882,-1158.602,2240.385,-31301.365,-0.003,22613647.05,1.799,0.0,6.291,4.655,22582334.739,G29,1273531184442,-2709833.6172359064,-4269090.833240261,3874374.9476118,1208.3992784885554
4,2020-05-14-US-MTV-1,Pixel4,1273531183442,1,31,GPS_L1,1273531183358650140,-9597743.149,12147484.909,21572969.648,-2447.054,-1246.788,-341.23,-12714.173,-0.001,25117583.211,7.195,0.0,9.505,20.99,25104838.543,G31,1273531184442,-2709833.6172359064,-4269090.833240261,3874374.9476118,1208.3992784885554
5,2020-05-14-US-MTV-1,Pixel4,1273531183442,1,2,GPS_L1,1273531183370625761,-1625806.27,-16645752.656,21285717.301,2406.874,864.007,880.939,-136679.998,0.0,21527382.355,8.094,0.0,4.123,2.901,21390695.333,G2,1273531184442,-2709833.6172359064,-4269090.833240261,3874374.9476118,1208.3992784885554
6,2020-05-14-US-MTV-1,Pixel4,1273531183442,1,6,GPS_L1,1273531183364671789,10342795.779,-11277991.367,21766399.741,2469.954,1197.915,-549.906,-81414.627,-0.002,23312338.256,3.298,0.0,6.624,5.742,23230911.263,G6,1273531184442,-2709833.6172359064,-4269090.833240261,3874374.9476118,1208.3992784885554
7,2020-05-14-US-MTV-1,Pixel4,1273531183442,1,12,GPS_L1,1273531183375378951,-10466351.163,-19038059.183,15152428.165,133.358,-1958.444,-2316.72,35342.118,-0.002,20102411.842,2.998,0.0,3.757,2.514,20137747.689000003,G12,1273531184442,-2709833.6172359064,-4269090.833240261,3874374.9476118,1208.3992784885554
8,2020-05-14-US-MTV-1,Pixel4,1273531183442,1,24,GPS_L1,1273531183361639722,-20552710.776,-14943646.087,-8539700.508,1085.261,115.134,-2843.604,-3907.973,0.001,24221329.075,10.493,0.0,9.391,8.403,24217403.308,G24,1273531184442,-2709833.6172359064,-4269090.833240261,3874374.9476118,1208.3992784885554
0,2020-05-14-US-MTV-1,Pixel4,1273531184442,1,5,GPS_L1,1273531184368520767,-1615465.857,-26315905.472,1999275.89,355.123,232.627,3155.757,-3794.107,-0.001,22158443.681,1.799,0.0,5.977,4.214,22154639.382999998,G5,1273531185442,-2709833.6172104757,-4269090.833200198,3874374.947673317,1201.4418071218288
1,2020-05-14-US-MTV-1,Pixel4,1273531184442,1,19,GPS_L1,1273531184358760206,18338489.423,-16877106.659,8854080.995,1118.472,-384.29,-2950.947,-47594.457,0.001,25084586.254,7.195,0.0,9.866,22.472,25036959.459000003,G19,1273531185442,-2709833.6172104757,-4269090.833200198,3874374.947673317,1201.4418071218288
2,2020-05-14-US-MTV-1,Pixel4,1273531184442,1,25,GPS_L1,1273531184373477915,-14667905.488,-9016624.385,20054947.829,-120.282,-2590.266,-1211.812,1223.852,0.0,20672328.097,1.799,0.0,4.113,2.853,20673544.983,G25,1273531185442,-2709833.6172104757,-4269090.833200198,3874374.947673317,1201.4418071218288
3,2020-05-14-US-MTV-1,Pixel4,1273531184442,1,29,GPS_L1,1273531184367003753,-21228075.308,386300.561,15928009.401,1666.052,-1158.851,2240.045,-31301.368,-0.003,22613233.036,1.799,0.0,6.29,4.654,22581920.724,G29,1273531185442,-2709833.6172104757,-4269090.833200198,3874374.947673317,1201.4418071218288
