,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-1,Pixel4,1273530253442,1,5,GPS_L1,1273530253366982585,-1926678.132,-26368496.238,-948249.207,320.651,-120.419,3166.325,-3793.521,-0.001,22619579.043,2.698,0.0,6.758,4.88,22615773.884,G5,1273530254442,-2702599.3419642798,-4285528.159813461,3861349.350807483,1810.7542890773052
1,2020-05-14-US-MTV-1,Pixel4,1273530253442,1,19,GPS_L1,1273530253360488165,17144458.921,-16478973.146,11510197.122,1445.543,-462.766,-2745.994,-47595.437,0.001,24566557.178,3.897,0.0,9.163,13.38,24518939.198000003,G19,1273530254442,-2702599.3419642798,-4285528.159813461,3861349.350807483,1810.7542890773052
2,2020-05-14-US-MTV-1,Pixel4,1273530253442,1,25,GPS_L1,1273530253372417635,-14619234.936,-6542430.818,20992115.01,18.537,-2715.537,-798.074,1223.492,0.0,20990192.044,8.094,0.0,4.427,3.092,20991408.016999997,G25,1273530254442,-2702599.3419642798,-4285528.159813461,3861349.350807483,1810.7542890773052
3,2020-05-14-US-MTV-1,Pixel4,1273530253442,1,29,GPS_L1,1273530253365641713,-22696929.4,1358472.606,13702021.677,1480.614,-931.379,2534.488,-31298.84,-0.003,23021562.356,2.998,0.0,6.971,5.374,22990251.170999996,G29,1273530254442,-2702599.3419642798,-4285528.159813461,3861349.350807483,1810.7542890773052
4,2020-05-14-US-MTV-1,Pixel4,1273530253442,1,31,GPS_L1,1273530253357259428,-7342515.248,13373712.749,21690768.026,-2394.253,-1385.856,88.567,-12713.395,-0.001,25534508.18,2.998,0.0,9.668,44.768,25521740.349,G31,1273530254442,-2702599.3419642798,-4285528.159813461,3861349.350807483,1810.7542890773052
5,2020-05-14-US-MTV-1,Pixel4,1273530253442,1,2,GPS_L1,1273530253371586773,-3792721.771,-17489727.742,20284003.766,2246.333,945.308,1270.309,-136679.977,-0.0,21239278.206,1.199,0.0,3.957,2.734,21102591.538,G2,1273530254442,-2702599.3419642798,-4285528.159813461,3861349.350807483,1810.7542890773052
6,2020-05-14-US-MTV-1,Pixel4,1273530253442,1,6,GPS_L1,1273530253366488836,8059122.58,-12467429.689,22077356.456,2431.997,1356.231,-117.777,-81412.891,-0.002,22767601.27,2.099,0.0,6.0,4.709,22686177.67,G6,1273530254442,-2702599.3419642798,-4285528.159813461,3861349.350807483,1810.7542890773052
7,2020-05-14-US-MTV-1,Pixel4,1273530253442,1,12,GPS_L1,1273530253375488955,-10645832.824,-17098973.846,17159818.55,257.628,-2204.142,-1993.4,35343.658,-0.002,20069433.472,1.199,0.0,3.755,2.51,20104770.865,G12,1273530254442,-2702599.3419642798,-4285528.159813461,3861349.350807483,1810.7542890773052
8,2020-05-14-US-MTV-1,Pixel4,1273530253442,1,24,GPS_L1,1273530253363535755,-21417580.227,-15013042.262,-5826699.688,774.524,26.849,-2982.137,-3908.687,0.001,23652912.681,4.197,0.0,8.195,6.378,23648989.421000004,G24,1273530254442,-2702599.3419642798,-4285528.159813461,3861349.350807483,1810.7542890773052
0,2020-05-14-US-MTV-1,Pixel4,1273530254442,1,5,GPS_L1,1273530254366984323,-1926357.473,-26368616.466,-945082.866,320.665,-120.038,3166.345,-3793.522,-0.001,22619058.004,2.698,0.0,6.757,4.879,22615252.846,G5,1273530255442,-2702613.655634595,-4285509.341863446,3861360.111977071,1810.1604234365102
1,2020-05-14-US-MTV-1,Pixel4,1273530254442,1,19,GPS_L1,1273530254360486291,17145904.287,-16479435.882,11507451.009,1445.197,-462.708,-2746.243,-47595.436,0.001,24567118.989,3.598,0.0,9.164,13.386,24519501.003,G19,1273530255442,-2702613.655634595,-4285509.341863446,3861360.111977071,1810.1604234365102
2,2020-05-14-US-MTV-1,Pixel4,1273530254442,1,29,GPS_L1,1273530254365643227,-22695448.669,1357541.106,13704556.023,1480.841,-931.617,2534.196,-31298.843,-0.003,23021108.47,2.998,0.0,6.97,5.373,22989797.284,G29,1273530255442,-2702613.655634595,-4285509.341863446,3861360.111977071,1810.1604234365102
3,2020-05-14-US-MTV-1,Pixel4,1273530254442,1,31,GPS_L1,1273530254357261059,-7344909.547,13372326.959,21690856.361,-2394.338,-1385.721,88.104,-12713.396,-0.001,25534019.218,2.698,0.0,9.668,44.716,25521251.437999997,G31,1273530255442,-2702613.655634595,-4285509.341863446,3861360.111977071,1810.1604234365102
4,2020-05-14-US-MTV-1,Pixel4,1273530254442,1,2,GPS_L1,1273530254371585831,-3790475.342,-17488782.469,20285273.87,2246.527,945.24,1269.9,-136679.977,-0.0,21239560.61,1.199,0.0,3.957,2.734,21102873.941999998,G2,1273530255442,-2702613.655634595,-4285509.341863446,3861360.111977071,1810.1604234365102
5,2020-05-14-US-MTV-1,Pixel4,1273530254442,1,6,GPS_L1,1273530254366486911,8061554.607,-12466073.54,22077238.446,2432.067,1356.074,-118.244,-81412.893,-0.002,22768178.37,1.799,0.0,6.001,4.71,22686754.766000003,G6,1273530255442,-2702613.655634595,-4285509.341863446,3861360.111977071,1810.1604234365102
