,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-1,Pixel4,1273530383442,1,5,GPS_L1,1273530383367205434,-1884859.369,-26380933.483,-536478.688,322.855,-70.924,3168.403,-3793.6,-0.001,22552770.594,2.398,0.0,6.639,4.771,22548965.584,G5,1273530384442,-2703799.387225747,-4282886.4994613165,3863425.3717642003,2292.2938738411017
1,2020-05-14-US-MTV-1,Pixel4,1273530383442,1,19,GPS_L1,1273530383360245191,17329442.716,-16538623.615,11151137.822,1400.33,-454.775,-2777.835,-47595.306,0.001,24639398.951,3.897,0.0,9.264,14.204,24591780.177,G19,1273530384442,-2703799.387225747,-4282886.4994613165,3863425.3717642003,2292.2938738411017
2,2020-05-14-US-MTV-1,Pixel4,1273530383442,1,25,GPS_L1,1273530383372580901,-14618149.226,-6894546.645,20884531.366,-1.791,-2701.436,-857.001,1223.537,0.0,20941246.129,2.099,0.0,4.376,3.053,20942462.237000003,G25,1273530384442,-2703799.387225747,-4282886.4994613165,3863425.3717642003,2292.2938738411017
3,2020-05-14-US-MTV-1,Pixel4,1273530383442,1,29,GPS_L1,1273530383365835260,-22502552.153,1235378.34,14029018.534,1509.635,-962.424,2496.075,-31299.192,-0.003,22963538.425,2.998,0.0,6.871,5.258,22932227.104,G29,1273530384442,-2703799.387225747,-4282886.4994613165,3863425.3717642003,2292.2938738411017
4,2020-05-14-US-MTV-1,Pixel4,1273530383442,1,31,GPS_L1,1273530383357467649,-7654459.673,13194700.948,21698364.572,-2404.721,-1368.069,28.305,-12713.511,-0.001,25472085.094,4.797,0.0,9.667,38.723,25459323.193,G31,1273530384442,-2703799.387225747,-4282886.4994613165,3863425.3717642003,2292.2938738411017
5,2020-05-14-US-MTV-1,Pixel4,1273530383442,1,2,GPS_L1,1273530383371461529,-3499074.827,-17367432.105,20445683.118,2271.191,936.045,1217.002,-136679.985,-0.0,21276825.412,1.199,0.0,3.976,2.754,21140138.697,G2,1273530384442,-2703799.387225747,-4282886.4994613165,3863425.3717642003,2292.2938738411017
6,2020-05-14-US-MTV-1,Pixel4,1273530383442,1,6,GPS_L1,1273530383366239380,8375851.382,-12292459.422,22058097.781,2440.589,1335.538,-178.501,-81413.134,-0.002,22842386.297,2.099,0.0,6.085,4.829,22760962.248999998,G6,1273530384442,-2703799.387225747,-4282886.4994613165,3863425.3717642003,2292.2938738411017
7,2020-05-14-US-MTV-1,Pixel4,1273530383442,1,12,GPS_L1,1273530383375491508,-10613589.586,-17383469.339,16897572.872,238.509,-2172.555,-2041.023,35343.437,-0.002,20068668.102,1.199,0.0,3.752,2.507,20104005.28,G12,1273530384442,-2703799.387225747,-4282886.4994613165,3863425.3717642003,2292.2938738411017
8,2020-05-14-US-MTV-1,Pixel4,1273530383442,1,24,GPS_L1,1273530383363271157,-21314070.617,-15008570.945,-6213333.973,817.944,41.8,-2965.922,-3908.59,0.001,23732237.166,6.296,0.0,8.353,6.601,23728313.622,G24,1273530384442,-2703799.387225747,-4282886.4994613165,3863425.3717642003,2292.2938738411017
0,2020-05-14-US-MTV-1,Pixel4,1273530384442,1,5,GPS_L1,1273530384367207117,-1884536.504,-26381004.216,-533310.274,322.875,-70.543,3168.415,-3793.6,-0.001,22552266.043,2.398,0.0,6.638,4.771,22548461.033999998,G5,1273530385442,-2703808.135938982,-4282866.498323141,3863441.314189313,2299.4011799031405
