,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-1,Pixel4,1273531043442,1,5,GPS_L1,1273531043368294451,-1664963.166,-26344965.615,1553916.598,347.128,179.536,3161.16,-3794.015,-0.001,22226291.51,2.398,0.0,6.087,4.301,22222487.107,G5,1273531044442,-2710200.507507216,-4270215.101083794,3872890.1729273912,1687.1295128923266
1,2020-05-14-US-MTV-1,Pixel4,1273531043442,1,25,GPS_L1,1273531043373337110,-14652340.86,-8649793.488,20221497.696,-100.411,-2612.799,-1150.504,1223.791,0.0,20714540.374,1.499,0.0,4.153,2.883,20715757.129,G25,1273531044442,-2710200.507507216,-4270215.101083794,3872890.1729273912,1687.1295128923266
2,2020-05-14-US-MTV-1,Pixel4,1273531043442,1,29,GPS_L1,1273531043366806363,-21461263.878,547225.246,15608809.482,1641.375,-1123.788,2287.447,-31300.984,-0.003,22672409.07,2.398,0.0,6.386,4.747,22641096.952999998,G29,1273531044442,-2710200.507507216,-4270215.101083794,3872890.1729273912,1687.1295128923266
3,2020-05-14-US-MTV-1,Pixel4,1273531043442,1,31,GPS_L1,1273531043358460690,-9255463.435,12323620.285,21616236.864,-2442.448,-1269.344,-276.844,-12714.063,-0.001,25174378.892,4.197,0.0,9.546,22.744,25161632.539,G31,1273531044442,-2710200.507507216,-4270215.101083794,3872890.1729273912,1687.1295128923266
4,2020-05-14-US-MTV-1,Pixel4,1273531043442,1,2,GPS_L1,1273531043370778702,-1961274.868,-16767727.406,21158202.406,2385.374,878.375,940.648,-136679.999,0.0,21481531.797,1.799,0.0,4.094,2.872,21344844.831999995,G2,1273531044442,-2710200.507507216,-4270215.101083794,3872890.1729273912,1687.1295128923266
5,2020-05-14-US-MTV-1,Pixel4,1273531043442,1,6,GPS_L1,1273531043364947416,9997139.466,-11447468.958,21838867.462,2467.789,1223.13,-485.312,-81414.367,-0.002,23229707.36,2.998,0.0,6.529,5.558,23148280.906000003,G6,1273531044442,-2710200.507507216,-4270215.101083794,3872890.1729273912,1687.1295128923266
6,2020-05-14-US-MTV-1,Pixel4,1273531043442,1,12,GPS_L1,1273531043375414939,-10486183.584,-18761080.069,15473560.378,150.089,-1998.246,-2270.719,35342.343,-0.002,20091622.911,1.199,0.0,3.755,2.51,20126958.988999996,G12,1273531044442,-2710200.507507216,-4270215.101083794,3872890.1729273912,1687.1295128923266
7,2020-05-14-US-MTV-1,Pixel4,1273531043442,1,24,GPS_L1,1273531043361926711,-20701383.163,-14959041.337,-8139891.685,1038.615,104.633,-2867.77,-3908.083,0.001,24135291.937,5.696,0.0,9.201,8.02,24131366.632999998,G24,1273531044442,-2710200.507507216,-4270215.101083794,3872890.1729273912,1687.1295128923266
0,2020-05-14-US-MTV-1,Pixel4,1273531044442,1,5,GPS_L1,1273531044368296047,-1664616.011,-26344785.89,1557077.746,347.181,179.913,3161.126,-3794.015,-0.001,22225813.042,1.799,0.0,6.086,4.301,22222008.64,G5,1273531045442,-2710194.065858167,-4270199.720651112,3872911.331460644,1679.9050093221526
1,2020-05-14-US-MTV-1,Pixel4,1273531044442,1,19,GPS_L1,1273531044359013745,18178438.69,-16822246.725,9265313.645,1167.967,-399.24,-2923.607,-47594.611,0.001,25008577.174,3.598,0.0,9.766,20.487,24960952.31,G19,1273531045442,-2710194.065858167,-4270199.720651112,3872911.331460644,1679.9050093221526
