,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-1,Pixel4,1273530683442,1,5,GPS_L1,1273530683367709238,-1786866.185,-26385086.128,414256.797,331.186,43.197,3168.798,-3793.785,-0.001,22401733.954,1.799,0.0,6.378,4.542,22397929.249,G5,1273530684442,-2706030.9825504133,-4276938.154496348,3868413.539054944,2721.4048327075184
1,2020-05-14-US-MTV-1,Pixel4,1273530683442,1,19,GPS_L1,1273530683359687127,17733804.64,-16671866.496,10307220.135,1295.273,-432.657,-2847.37,-47594.997,0.001,24806702.329,3.897,0.0,9.493,16.52,24759081.319,G19,1273530684442,-2706030.9825504133,-4276938.154496348,3868413.539054944,2721.4048327075184
2,2020-05-14-US-MTV-1,Pixel4,1273530683442,1,25,GPS_L1,1273530683372939865,-14625605.728,-7699606.062,20607183.548,-47.659,-2664.638,-991.659,1223.646,0.0,20833631.429,2.998,0.0,4.267,2.97,20834847.838000003,G25,1273530684442,-2706030.9825504133,-4276938.154496348,3868413.539054944,2721.4048327075184
3,2020-05-14-US-MTV-1,Pixel4,1273530683442,1,29,GPS_L1,1273530683366277872,-22040053.24,935783.544,14764150.539,1572.79,-1035.092,2404.013,-31300.005,-0.003,22830846.686,1.799,0.0,6.645,5.012,22799535.024000004,G29,1273530684442,-2706030.9825504133,-4276938.154496348,3868413.539054944,2721.4048327075184
4,2020-05-14-US-MTV-1,Pixel4,1273530683442,1,31,GPS_L1,1273530683357933055,-8379067.148,12790688.575,21686007.813,-2425.103,-1324.853,-110.641,-12713.769,-0.001,25332559.886,5.096,0.0,9.63,29.338,25319807.149,G31,1273530684442,-2706030.9825504133,-4276938.154496348,3868413.539054944,2721.4048327075184
5,2020-05-14-US-MTV-1,Pixel4,1273530683442,1,2,GPS_L1,1273530683371161464,-2809446.54,-17090137.717,20792159.001,2325.646,911.971,1092.509,-136679.995,-0.0,21366782.636,1.199,0.0,4.024,2.804,21230095.812999997,G2,1273530684442,-2706030.9825504133,-4276938.154496348,3868413.539054944,2721.4048327075184
6,2020-05-14-US-MTV-1,Pixel4,1273530683442,1,6,GPS_L1,1273530683365659001,9110538.45,-11899184.173,21983558.972,2456.391,1285.874,-318.344,-81413.695,-0.002,23016379.544,1.799,0.0,6.283,5.131,22934954.435,G6,1273530684442,-2706030.9825504133,-4276938.154496348,3868413.539054944,2721.4048327075184
7,2020-05-14-US-MTV-1,Pixel4,1273530683442,1,12,GPS_L1,1273530683375475113,-10548419.876,-18023894.366,16269116.876,196.45,-2096.139,-2147.991,35342.934,-0.002,20073583.199,1.199,0.0,3.75,2.505,20108919.878000002,G12,1273530684442,-2706030.9825504133,-4276938.154496348,3868413.539054944,2721.4048327075184
8,2020-05-14-US-MTV-1,Pixel4,1273530683442,1,24,GPS_L1,1273530683362657142,-21053637.586,-14991226.12,-7097041.633,918.297,73.08,-2924.562,-3908.362,0.001,23916314.232,5.096,0.0,8.73,7.181,23912389.959,G24,1273530684442,-2706030.9825504133,-4276938.154496348,3868413.539054944,2721.4048327075184
0,2020-05-14-US-MTV-1,Pixel4,1273530684442,1,5,GPS_L1,1273530684367710887,-1786534.981,-26385042.74,417425.596,331.221,43.577,3168.789,-3793.786,-0.001,22401239.596,1.799,0.0,6.377,4.541,22397434.892,G5,1273530685442,-2706039.1156515526,-4276918.7097959975,3868429.242033353,2721.2058421963734
1,2020-05-14-US-MTV-1,Pixel4,1273530684442,1,19,GPS_L1,1273530684359685256,17735099.734,-16672299.111,10304372.659,1294.921,-432.574,-2847.593,-47594.996,0.001,24807263.241,2.998,0.0,9.494,16.529,24759642.222000003,G19,1273530685442,-2706039.1156515526,-4276918.7097959975,3868429.242033353,2721.2058421963734
2,2020-05-14-US-MTV-1,Pixel4,1273530684442,1,25,GPS_L1,1273530684372941030,-14625653.463,-7702270.636,20606191.664,-47.809,-2664.505,-992.105,1223.647,0.0,20833282.171,2.998,0.0,4.266,2.97,20834498.582000002,G25,1273530685442,-2706039.1156515526,-4276918.7097959975,3868429.242033353,2721.2058421963734
3,2020-05-14-US-MTV-1,Pixel4,1273530684442,1,29,GPS_L1,1273530684366279339,-22038480.347,934748.328,14766554.398,1572.991,-1035.336,2403.698,-31300.008,-0.003,22830406.89,1.799,0.0,6.644,5.011,22799095.226999998,G29,1273530685442,-2706039.1156515526,-4276918.7097959975,3868429.242033353,2721.2058421963734
4,2020-05-14-US-MTV-1,Pixel4,1273530684442,1,2,GPS_L1,1273530684371160429,-2807120.809,-17089225.791,20793251.299,2325.82,911.884,1092.09,-136679.995,-0.0,21367092.921,1.199,0.0,4.025,2.804,21230406.097,G2,1273530685442,-2706039.1156515526,-4276918.7097959975,3868429.242033353,2721.2058421963734
5,2020-05-14-US-MTV-1,Pixel4,1273530684442,1,6,GPS_L1,1273530684365657054,9112994.858,-11897898.386,21983240.396,2456.434,1285.704,-318.809,-81413.697,-0.002,23016963.24,2.099,0.0,6.284,5.132,22935538.126999997,G6,1273530685442,-2706039.1156515526,-4276918.7097959975,3868429.242033353,2721.2058421963734
