,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-1,Pixel4,1273530793442,1,5,GPS_L1,1273530793367890685,-1750211.024,-26378037.255,762756.047,335.371,84.952,3167.403,-3793.854,-0.001,22347337.512,4.797,0.0,6.286,4.464,22343532.908,G5,1273530794442,-2707772.976706793,-4275100.657491607,3869223.5702780373,2858.529424498976
1,2020-05-14-US-MTV-1,Pixel4,1273530793442,1,19,GPS_L1,1273530793359479251,17874155.755,-16718948.166,9992677.658,1256.558,-423.26,-2871.469,-47594.881,0.001,24869021.986,9.294,0.0,9.579,17.574,24821399.952,G19,1273530794442,-2707772.976706793,-4275100.657491607,3869223.5702780373,2858.529424498976
2,2020-05-14-US-MTV-1,Pixel4,1273530793442,1,25,GPS_L1,1273530793373063728,-14631752.796,-7991900.804,20495410.297,-64.065,-2649.677,-1040.531,1223.689,0.0,20796498.236,1.199,0.0,4.231,2.942,20797714.752,G25,1273530794442,-2707772.976706793,-4275100.657491607,3869223.5702780373,2858.529424498976
3,2020-05-14-US-MTV-1,Pixel4,1273530793442,1,29,GPS_L1,1273530793366439210,-21865840.36,820442.146,15026677.052,1594.589,-1062.045,2369.088,-31300.304,-0.003,22782478.77,2.698,0.0,6.565,4.927,22751166.973999996,G29,1273530794442,-2707772.976706793,-4275100.657491607,3869223.5702780373,2858.529424498976
4,2020-05-14-US-MTV-1,Pixel4,1273530793442,1,31,GPS_L1,1273530793358095253,-8646172.817,12645862.013,21671039.207,-2431.235,-1308.293,-161.505,-12713.861,-0.001,25283934.149,3.298,0.0,9.61,26.959,25271183.719,G31,1273530794442,-2707772.976706793,-4275100.657491607,3869223.5702780373,2858.529424498976
5,2020-05-14-US-MTV-1,Pixel4,1273530793442,1,2,GPS_L1,1273530793371044744,-2552580.086,-16990352.276,20909799.82,2344.561,902.234,1046.377,-136679.998,-0.0,21401774.412,1.799,0.0,4.045,2.824,21265087.544999998,G2,1273530794442,-2707772.976706793,-4275100.657491607,3869223.5702780373,2858.529424498976
6,2020-05-14-US-MTV-1,Pixel4,1273530793442,1,6,GPS_L1,1273530793365439592,9380988.177,-11758771.069,21945728.042,2460.758,1267.044,-369.478,-81413.9,-0.002,23082156.707,1.799,0.0,6.359,5.255,23000731.193,G6,1273530794442,-2707772.976706793,-4275100.657491607,3869223.5702780373,2858.529424498976
7,2020-05-14-US-MTV-1,Pixel4,1273530793442,1,12,GPS_L1,1273530793375460490,-10527620.579,-18252868.64,16030733.5,181.79,-2066.926,-2186.156,35342.752,-0.002,20077967.065,1.199,0.0,3.752,2.506,20113303.559,G12,1273530794442,-2707772.976706793,-4275100.657491607,3869223.5702780373,2858.529424498976
8,2020-05-14-US-MTV-1,Pixel4,1273530793442,1,24,GPS_L1,1273530793362435400,-20950601.062,-14982613.277,-7417840.359,955.095,83.416,-2908.032,-3908.277,0.001,23982790.811,10.493,0.0,8.871,7.416,23978866.247,G24,1273530794442,-2707772.976706793,-4275100.657491607,3869223.5702780373,2858.529424498976
0,2020-05-14-US-MTV-1,Pixel4,1273530794442,1,5,GPS_L1,1273530794367892340,-1749875.632,-26377952.112,765923.447,335.412,85.331,3167.387,-3793.855,-0.001,22346841.356,3.897,0.0,6.285,4.463,22343036.753,G5,1273530795442,-2707795.279423243,-4275085.642011028,3869224.4150782763,2856.85366005551
1,2020-05-14-US-MTV-1,Pixel4,1273530794442,1,19,GPS_L1,1273530794359477375,17875412.133,-16719371.381,9989806.087,1256.205,-423.172,-2871.684,-47594.88,0.001,24869584.397,9.294,0.0,9.58,17.584,24821962.353000004,G19,1273530795442,-2707795.279423243,-4275085.642011028,3869224.4150782763,2856.85366005551
2,2020-05-14-US-MTV-1,Pixel4,1273530794442,1,25,GPS_L1,1273530794373064845,-14631816.935,-7994550.414,20494369.543,-64.213,-2649.537,-1040.974,1223.689,0.0,20796163.368,1.199,0.0,4.23,2.942,20797379.884999998,G25,1273530795442,-2707795.279423243,-4275085.642011028,3869224.4150782763,2856.85366005551
3,2020-05-14-US-MTV-1,Pixel4,1273530794442,1,29,GPS_L1,1273530794366440692,-21864245.671,819379.976,15029045.982,1594.784,-1062.29,2368.767,-31300.307,-0.003,22782034.478,2.698,0.0,6.564,4.927,22750722.68,G29,1273530795442,-2707795.279423243,-4275085.642011028,3869224.4150782763,2856.85366005551
4,2020-05-14-US-MTV-1,Pixel4,1273530794442,1,31,GPS_L1,1273530794358096700,-8648604.082,12644553.795,21670877.47,-2431.288,-1308.141,-161.967,-12713.862,-0.001,25283500.349,2.998,0.0,9.61,26.939,25270749.938,G31,1273530795442,-2707795.279423243,-4275085.642011028,3869224.4150782763,2856.85366005551
5,2020-05-14-US-MTV-1,Pixel4,1273530794442,1,2,GPS_L1,1273530794371043667,-2550235.442,-16989450.089,20910845.986,2344.731,902.143,1045.957,-136679.998,-0.0,21402097.288,1.499,0.0,4.045,2.825,21265410.419999998,G2,1273530795442,-2707795.279423243,-4275085.642011028,3869224.4150782763,2856.85366005551
6,2020-05-14-US-MTV-1,Pixel4,1273530794442,1,6,GPS_L1,1273530794365437570,9383448.949,-11757504.114,21945358.333,2460.794,1266.871,-369.942,-81413.902,-0.002,23082762.888,1.799,0.0,6.36,5.257,23001337.369000003,G6,1273530795442,-2707795.279423243,-4275085.642011028,3869224.4150782763,2856.85366005551
7,2020-05-14-US-MTV-1,Pixel4,1273530794442,1,12,GPS_L1,1273530794375460340,-10527438.855,-18254935.431,16028547.172,181.659,-2066.658,-2186.501,35342.751,-0.002,20078012.033,1.199,0.0,3.752,2.506,20113348.525999997,G12,1273530795442,-2707795.279423243,-4275085.642011028,3869224.4150782763,2856.85366005551
8,2020-05-14-US-MTV-1,Pixel4,1273530794442,1,24,GPS_L1,1273530794362433390,-20949645.801,-14982529.816,-7420748.308,955.429,83.507,-2907.879,-3908.276,0.001,23983393.394,7.195,0.0,8.872,7.418,23979468.827999998,G24,1273530795442,-2707795.279423243,-4275085.642011028,3869224.4150782763,2856.85366005551
0,2020-05-14-US-MTV-1,Pixel4,1273530795442,1,5,GPS_L1,1273530795367893959,-1749540.198,-26377866.591,769090.831,335.453,85.71,3167.37,-3793.856,-0.001,22346355.992,3.897,0.0,6.284,4.463,22342551.389,G5,1273530796442,-2707817.740517811,-4275070.564759268,3869225.2173897703,2858.5344502147896
1,2020-05-14-US-MTV-1,Pixel4,1273530795442,1,19,GPS_L1,1273530795359475462,17876668.159,-16719794.507,9986934.3,1255.853,-423.083,-2871.9,-47594.879,0.001,24870157.9,5.096,0.0,9.581,17.595,24822535.845,G19,1273530796442,-2707817.740517811,-4275070.564759268,3869225.2173897703,2858.5344502147896
2,2020-05-14-US-MTV-1,Pixel4,1273530795442,1,25,GPS_L1,1273530795373065944,-14631881.223,-7997199.884,20493328.346,-64.361,-2649.398,-1041.417,1223.69,0.0,20795833.896,1.199,0.0,4.23,2.942,20797050.414,G25,1273530796442,-2707817.740517811,-4275070.564759268,3869225.2173897703,2858.5344502147896
3,2020-05-14-US-MTV-1,Pixel4,1273530795442,1,29,GPS_L1,1273530795366442158,-21862650.787,818317.561,15031414.593,1594.979,-1062.536,2368.447,-31300.31,-0.003,22781594.982,2.698,0.0,6.564,4.926,22750283.182000004,G29,1273530796442,-2707817.740517811,-4275070.564759268,3869225.2173897703,2858.5344502147896
4,2020-05-14-US-MTV-1,Pixel4,1273530795442,1,31,GPS_L1,1273530795358098133,-8651035.4,12643245.728,21670715.271,-2431.34,-1307.989,-162.429,-12713.863,-0.001,25283070.746,3.897,0.0,9.61,26.919,25270320.354,G31,1273530796442,-2707817.740517811,-4275070.564759268,3869225.2173897703,2858.5344502147896
