,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
0,2020-05-14-US-MTV-1,Pixel4,1273529513442,1,5,GPS_L1,1273529513365636705,-2163616.902,-26175392.256,-3281152.461,324.305,-400.929,3132.624,-3793.095,-0.001,23023063.717,2.698,0.0,7.499,5.646,23019257.476999998,G5,1273529514442,-2694570.0082205846,-4296490.118166031,3854814.500553506,-65.49857861107265
1,2020-05-14-US-MTV-1,Pixel4,1273529513442,1,19,GPS_L1,1273529513361863879,15980886.8,-16124539.272,13470091.635,1697.507,-490.022,-2545.713,-47596.145,0.001,24154128.497,5.096,0.0,8.567,10.014,24106513.771,G19,1273529514442,-2694570.0082205846,-4296490.118166031,3854814.500553506,-65.49857861107265
2,2020-05-14-US-MTV-1,Pixel4,1273529513442,1,25,GPS_L1,1273529513371406514,-14676804.281,-4508978.486,21457102.248,137.907,-2774.055,-457.274,1223.273,0.0,21293318.494,2.099,0.0,4.754,3.352,21294533.660999995,G25,1273529514442,-2694570.0082205846,-4296490.118166031,3854814.500553506,-65.49857861107265
3,2020-05-14-US-MTV-1,Pixel4,1273529513442,1,29,GPS_L1,1273529513364520017,-23726587.539,1984007.818,11750288.213,1297.176,-761.322,2735.317,-31296.843,-0.003,23357838.357,3.298,0.0,7.562,6.146,23326527.806,G29,1273529514442,-2694570.0082205846,-4296490.118166031,3854814.500553506,-65.49857861107265
4,2020-05-14-US-MTV-1,Pixel4,1273529513442,1,2,GPS_L1,1273529513372225606,-5399048.129,-18204975.613,19233875.095,2091.433,983.589,1565.391,-136679.903,-0.0,21047760.89,2.398,0.0,3.867,2.639,20911074.481000002,G2,1273529514442,-2694570.0082205846,-4296490.118166031,3854814.500553506,-65.49857861107265
5,2020-05-14-US-MTV-1,Pixel4,1273529513442,1,6,GPS_L1,1273529513367867289,6282709.87,-13511772.586,22036504.48,2363.737,1463.043,228.1,-81411.501,-0.002,22354351.456,2.398,0.0,5.53,4.135,22272930.29,G6,1273529514442,-2694570.0082205846,-4296490.118166031,3854814.500553506,-65.49857861107265
6,2020-05-14-US-MTV-1,Pixel4,1273529513442,1,12,GPS_L1,1273529513375356318,-10879178.628,-15406281.363,18530966.908,375.406,-2365.292,-1708.655,35344.95,-0.002,20109197.044,2.698,0.0,3.781,2.542,20144535.671,G12,1273529514442,-2694570.0082205846,-4296490.118166031,3854814.500553506,-65.49857861107265
7,2020-05-14-US-MTV-1,Pixel4,1273529513442,1,24,GPS_L1,1273529513364994178,-21899809.799,-14997221.054,-3591055.956,529.624,-74.038,-3054.453,-3909.224,0.001,23215688.465,5.696,0.0,7.363,5.37,23211766.507999998,G24,1273529514442,-2694570.0082205846,-4296490.118166031,3854814.500553506,-65.49857861107265
0,2020-05-14-US-MTV-1,Pixel4,1273529514442,1,5,GPS_L1,1273529514365638645,-2163292.608,-26175792.997,-3278019.796,324.282,-400.553,3132.694,-3793.095,-0.001,23022482.119,3.598,0.0,7.498,5.645,23018675.881,G5,1273529515442,-2694570.00751497,-4296490.117923895,3854814.5013115145,-67.58847020371437
1,2020-05-14-US-MTV-1,Pixel4,1273529514442,1,19,GPS_L1,1273529514361862066,15982584.137,-16125029.285,13467545.78,1697.175,-490.006,-2546.005,-47596.144,0.001,24154672.02,5.096,0.0,8.567,10.017,24107057.291999996,G19,1273529515442,-2694570.00751497,-4296490.117923895,3854814.5013115145,-67.58847020371437
2,2020-05-14-US-MTV-1,Pixel4,1273529514442,1,25,GPS_L1,1273529514371407937,-14676666.457,-4511752.518,21456644.74,137.742,-2774.001,-457.74,1223.273,0.0,21292891.89,1.799,0.0,4.753,3.351,21294107.059,G25,1273529515442,-2694570.00751497,-4296490.117923895,3854814.5013115145,-67.58847020371437
3,2020-05-14-US-MTV-1,Pixel4,1273529514442,1,29,GPS_L1,1273529514364521538,-23725290.226,1983246.384,11753023.409,1297.444,-761.543,2735.067,-31296.846,-0.003,23357382.373,3.897,0.0,7.561,6.145,23326071.821,G29,1273529515442,-2694570.00751497,-4296490.117923895,3854814.5013115145,-67.58847020371437
4,2020-05-14-US-MTV-1,Pixel4,1273529514442,1,2,GPS_L1,1273529514372224873,-5396956.585,-18203992.043,19235440.29,2091.657,983.554,1565.002,-136679.903,-0.0,21047980.638,1.799,0.0,3.867,2.639,20911294.229000002,G2,1273529515442,-2694570.00751497,-4296490.117923895,3854814.5013115145,-67.58847020371437
5,2020-05-14-US-MTV-1,Pixel4,1273529514442,1,6,GPS_L1,1273529514367865521,6285073.66,-13510309.611,22036732.346,2363.851,1462.912,227.633,-81411.503,-0.002,22354881.489,2.398,0.0,5.531,4.136,22273460.319000002,G6,1273529515442,-2694570.00751497,-4296490.117923895,3854814.5013115145,-67.58847020371437
6,2020-05-14-US-MTV-1,Pixel4,1273529514442,1,12,GPS_L1,1273529514375356609,-10878803.307,-15408646.558,18529258.051,375.238,-2365.097,-1709.055,35344.948,-0.002,20109109.805,4.797,0.0,3.781,2.542,20144448.43,G12,1273529515442,-2694570.00751497,-4296490.117923895,3854814.5013115145,-67.58847020371437
7,2020-05-14-US-MTV-1,Pixel4,1273529514442,1,24,GPS_L1,1273529514364992241,-21899280.012,-14997295.015,-3594110.366,529.951,-73.884,-3054.379,-3909.223,0.001,23216269.163,4.197,0.0,7.364,5.371,23212347.205,G24,1273529515442,-2694570.00751497,-4296490.117923895,3854814.5013115145,-67.58847020371437
0,2020-05-14-US-MTV-1,Pixel4,1273529515442,1,5,GPS_L1,1273529515365640605,-2162968.337,-26176193.362,-3274887.061,324.258,-400.177,3132.765,-3793.096,-0.001,23021894.526,4.797,0.0,7.497,5.644,23018088.288999997,G5,1273529516442,-2694570.0077721844,-4296490.116934607,3854814.502228175,-66.57052555432047
1,2020-05-14-US-MTV-1,Pixel4,1273529515442,1,19,GPS_L1,1273529515361860281,15984281.141,-16125519.283,13464999.633,1696.842,-489.99,-2546.297,-47596.143,0.001,24155207.15,5.096,0.0,8.568,10.02,24107592.419,G19,1273529516442,-2694570.0077721844,-4296490.116934607,3854814.502228175,-66.57052555432047
2,2020-05-14-US-MTV-1,Pixel4,1273529515442,1,25,GPS_L1,1273529515371409377,-14676528.797,-4514526.496,21456186.766,137.578,-2773.947,-458.206,1223.274,0.0,21292460.188,2.099,0.0,4.753,3.351,21293675.358000003,G25,1273529516442,-2694570.0077721844,-4296490.116934607,3854814.502228175,-66.57052555432047
3,2020-05-14-US-MTV-1,Pixel4,1273529515442,1,29,GPS_L1,1273529515364523014,-23723992.646,1982484.728,11755758.354,1297.712,-761.764,2734.816,-31296.848,-0.003,23356939.879,4.797,0.0,7.561,6.144,23325629.325999998,G29,1273529516442,-2694570.0077721844,-4296490.116934607,3854814.502228175,-66.57052555432047
4,2020-05-14-US-MTV-1,Pixel4,1273529515442,1,2,GPS_L1,1273529515372224115,-5394864.818,-18203008.507,19237005.097,2091.88,983.52,1564.614,-136679.903,-0.0,21048207.881,1.799,0.0,3.868,2.639,20911521.471,G2,1273529516442,-2694570.0077721844,-4296490.116934607,3854814.502228175,-66.57052555432047
5,2020-05-14-US-MTV-1,Pixel4,1273529515442,1,6,GPS_L1,1273529515367863739,6287437.563,-13508846.768,22036959.745,2363.964,1462.782,227.167,-81411.505,-0.002,22355415.72,2.398,0.0,5.532,4.136,22273994.547,G6,1273529516442,-2694570.0077721844,-4296490.116934607,3854814.502228175,-66.57052555432047
6,2020-05-14-US-MTV-1,Pixel4,1273529515442,1,12,GPS_L1,1273529515375356995,-10878428.153,-15411011.557,18527548.795,375.07,-2364.901,-1709.455,35344.946,-0.002,20108994.085,7.195,0.0,3.781,2.542,20144332.708,G12,1273529516442,-2694570.0077721844,-4296490.116934607,3854814.502228175,-66.57052555432047
7,2020-05-14-US-MTV-1,Pixel4,1273529515442,1,24,GPS_L1,1273529515364990334,-21898749.897,-14997368.822,-3597164.701,530.278,-73.73,-3054.304,-3909.222,0.001,23216840.867,4.197,0.0,7.365,5.372,23212918.908,G24,1273529516442,-2694570.0077721844,-4296490.116934607,3854814.502228175,-66.57052555432047
0,2020-05-14-US-MTV-1,Pixel4,1273529516442,1,5,GPS_L1,1273529516365642513,-2162644.09,-26176593.351,-3271754.255,324.235,-399.801,3132.835,-3793.096,-0.001,23021322.522,4.197,0.0,7.496,5.642,23017516.288,G5,1273529517442,-2694570.008408854,-4296490.115850649,3854814.5029861825,-65.93023785417701
1,2020-05-14-US-MTV-1,Pixel4,1273529516442,1,19,GPS_L1,1273529516361858467,15985977.813,-16126009.264,13462453.195,1696.509,-489.974,-2546.589,-47596.142,0.001,24155750.973,5.696,0.0,8.569,10.024,24108136.238,G19,1273529517442,-2694570.008408854,-4296490.115850649,3854814.5029861825,-65.93023785417701
2,2020-05-14-US-MTV-1,Pixel4,1273529516442,1,25,GPS_L1,1273529516371410789,-14676391.301,-4517300.42,21455728.326,137.414,-2773.893,-458.671,1223.274,0.0,21292036.881,2.099,0.0,4.752,3.35,21293252.053,G25,1273529517442,-2694570.008408854,-4296490.115850649,3854814.5029861825,-65.93023785417701
3,2020-05-14-US-MTV-1,Pixel4,1273529516442,1,29,GPS_L1,1273529516364524490,-23722694.798,1981722.852,11758493.049,1297.98,-761.985,2734.566,-31296.851,-0.003,23356497.385,5.096,0.0,7.56,6.143,23325186.831000004,G29,1273529517442,-2694570.008408854,-4296490.115850649,3854814.5029861825,-65.93023785417701
4,2020-05-14-US-MTV-1,Pixel4,1273529516442,1,2,GPS_L1,1273529516372223360,-5392772.827,-18202025.005,19238569.515,2092.104,983.486,1564.226,-136679.904,-0.0,21048434.224,1.799,0.0,3.868,2.639,20911747.813,G2,1273529517442,-2694570.008408854,-4296490.115850649,3854814.5029861825,-65.93023785417701
5,2020-05-14-US-MTV-1,Pixel4,1273529516442,1,6,GPS_L1,1273529516367861968,6289801.581,-13507384.054,22037186.677,2364.078,1462.651,226.7,-81411.507,-0.002,22355946.652,2.099,0.0,5.532,4.137,22274525.476,G6,1273529517442,-2694570.008408854,-4296490.115850649,3854814.5029861825,-65.93023785417701
